gene,condition,n_sig,group
PRKAR2A,Rest,0,other
PRKAR2A,Stim48hr,0,other
PRKAR2A,Stim8hr,0,other
PRKAR2B,Rest,0,other
PRKAR2B,Stim48hr,0,other
PRKAR2B,Stim8hr,0,other
PRKCA,Rest,0,approved
PRKCA,Stim48hr,0,approved
PRKCA,Stim8hr,0,approved
PRKCB,Rest,0,approved
PRKCB,Stim48hr,0,approved
PRKCB,Stim8hr,0,approved
PRKCD,Rest,0,approved
PRKCD,Stim48hr,0,approved
PRKCD,Stim8hr,0,approved
PRKCE,Rest,0,approved
PRKCE,Stim48hr,0,approved
PRKCE,Stim8hr,0,approved
PRKCH,Rest,0,approved
PRKCH,Stim48hr,0,approved
PRKCH,Stim8hr,0,approved
PRKCI,Rest,0,approved
PRKCI,Stim48hr,0,approved
PRKCI,Stim8hr,0,approved
PRKCQ,Rest,0,approved
PRKCQ,Stim48hr,0,approved
PRKCQ,Stim8hr,0,approved
PRKCSH,Rest,0,other
PRKCSH,Stim48hr,0,other
PRKCSH,Stim8hr,0,other
PRKCZ,Rest,0,approved
PRKCZ,Stim48hr,0,approved
PRKCZ,Stim8hr,0,approved
PRKD2,Rest,0,other
PRKD2,Stim48hr,0,other
PRKD2,Stim8hr,0,other
PRKD3,Rest,0,approved
PRKD3,Stim48hr,0,approved
PRKD3,Stim8hr,0,approved
PRKDC,Rest,0,in_trials
PRKDC,Stim48hr,1,in_trials
PRKDC,Stim8hr,0,in_trials
PRKG2,Rest,0,other
PRKG2,Stim48hr,0,other
PRKG2,Stim8hr,0,other
PRKN,Rest,0,other
PRKN,Stim48hr,0,other
PRKN,Stim8hr,0,other
PRKRA,Rest,1,other
PRKRA,Stim48hr,1,other
PRKRA,Stim8hr,1,other
PRKRIP1,Rest,0,other
PRKRIP1,Stim48hr,0,other
PRKRIP1,Stim8hr,0,other
PRKX,Rest,0,other
PRKX,Stim48hr,0,other
PRKX,Stim8hr,1,other
PRMT2,Rest,0,other
PRMT2,Stim48hr,0,other
PRMT2,Stim8hr,0,other
PRMT2IP,Rest,0,other
PRMT2IP,Stim48hr,0,other
PRMT2IP,Stim8hr,0,other
PRMT3,Rest,0,other
PRMT3,Stim48hr,0,other
PRMT3,Stim8hr,0,other
PRMT5,Stim48hr,0,in_trials
PRMT6,Rest,0,other
PRMT6,Stim48hr,0,other
PRMT6,Stim8hr,0,other
PRMT7,Rest,0,other
PRMT9,Rest,0,other
PRMT9,Stim48hr,0,other
PRMT9,Stim8hr,0,other
PRNP,Rest,0,other
PRNP,Stim48hr,0,other
PRNP,Stim8hr,0,other
PROCA1,Rest,0,other
PROCA1,Stim48hr,0,other
PROCA1,Stim8hr,0,other
PROCR,Rest,0,other
PROCR,Stim48hr,0,other
PROCR,Stim8hr,0,other
PROK2,Rest,0,other
PROK2,Stim48hr,0,other
PROK2,Stim8hr,0,other
PROP1,Rest,0,other
PROP1,Stim48hr,0,other
PROP1,Stim8hr,0,other
PRORP,Rest,0,other
PRORP,Stim48hr,0,other
PRORP,Stim8hr,0,other
PROSER1,Rest,0,other
PROSER1,Stim48hr,0,other
PROSER1,Stim8hr,0,other
PROSER3,Rest,0,other
PROSER3,Stim48hr,0,other
PROSER3,Stim8hr,0,other
PROX1,Rest,0,other
PROX1,Stim48hr,0,other
PROX1,Stim8hr,0,other
PROX2,Rest,0,other
PROX2,Stim48hr,0,other
PROX2,Stim8hr,0,other
PROZ,Rest,0,other
PROZ,Stim48hr,0,other
PROZ,Stim8hr,0,other
PRPF38B,Rest,0,other
PRPF38B,Stim48hr,0,other
PRPF38B,Stim8hr,1,other
PRPF39,Rest,0,other
PRPF39,Stim48hr,0,other
PRPF39,Stim8hr,1,other
PRPF40A,Stim48hr,0,other
PRPF40A,Stim8hr,0,other
PRPF40B,Rest,0,other
PRPF40B,Stim48hr,0,other
PRPF40B,Stim8hr,0,other
PRPS1,Rest,0,other
PRPS1,Stim48hr,0,other
PRPS1,Stim8hr,0,other
PRPS2,Rest,0,other
PRPS2,Stim48hr,0,other
PRPSAP1,Rest,0,other
PRPSAP1,Stim48hr,0,other
PRPSAP1,Stim8hr,0,other
PRPSAP2,Rest,0,other
PRPSAP2,Stim48hr,0,other
PRPSAP2,Stim8hr,0,other
PRR11,Rest,0,other
PRR11,Stim48hr,0,other
PRR11,Stim8hr,0,other
PRR12,Rest,0,other
PRR12,Stim48hr,0,other
PRR12,Stim8hr,0,other
PRR13,Rest,0,other
PRR13,Stim48hr,0,other
PRR13,Stim8hr,0,other
PRR14,Rest,0,other
PRR14,Stim48hr,0,other
PRR14,Stim8hr,0,other
PRR14L,Rest,0,other
PRR14L,Stim48hr,0,other
PRR14L,Stim8hr,0,other
PRR15L,Rest,0,other
PRR15L,Stim48hr,0,other
PRR15L,Stim8hr,0,other
PRR22,Rest,0,other
PRR22,Stim48hr,0,other
PRR22,Stim8hr,0,other
PRR27,Rest,0,other
PRR27,Stim48hr,0,other
PRR27,Stim8hr,0,other
PRR29,Rest,0,other
PRR29,Stim48hr,0,other
PRR29,Stim8hr,0,other
PRR3,Rest,0,other
PRR3,Stim48hr,0,other
PRR3,Stim8hr,0,other
PRR4,Rest,0,other
PRR4,Stim48hr,0,other
PRR4,Stim8hr,0,other
PRR5,Rest,0,other
PRR5,Stim48hr,0,other
PRR5,Stim8hr,0,other
PRR5L,Rest,0,other
PRR5L,Stim48hr,0,other
PRR5L,Stim8hr,0,other
PRR7,Rest,0,other
PRR7,Stim48hr,0,other
PRR7,Stim8hr,0,other
PRRC1,Rest,0,other
PRRC1,Stim48hr,0,other
PRRC1,Stim8hr,0,other
PRRC2A,Rest,0,other
PRRC2A,Stim48hr,0,other
PRRC2A,Stim8hr,0,other
PRRC2C,Rest,0,other
PRRC2C,Stim48hr,0,other
PRRC2C,Stim8hr,0,other
PRRT1,Rest,0,other
PRRT1,Stim48hr,0,other
PRRT1,Stim8hr,0,other
PRRT2,Rest,0,other
PRRT2,Stim48hr,0,other
PRRT2,Stim8hr,0,other
PRRT3,Rest,0,other
PRRT3,Stim48hr,0,other
PRRT3,Stim8hr,0,other
PRRX1,Rest,0,other
PRRX1,Stim48hr,0,other
PRRX1,Stim8hr,0,other
PRRX2,Rest,0,other
PRRX2,Stim48hr,0,other
PRRX2,Stim8hr,0,other
PRSS21,Rest,0,other
PRSS21,Stim48hr,0,other
PRSS21,Stim8hr,0,other
PRSS23,Rest,0,other
PRSS23,Stim48hr,0,other
PRSS23,Stim8hr,0,other
PRSS3,Rest,0,other
PRSS3,Stim48hr,0,other
PRSS3,Stim8hr,0,other
PRSS53,Rest,0,other
PRSS53,Stim48hr,0,other
PRSS53,Stim8hr,0,other
PRTFDC1,Rest,0,other
PRTFDC1,Stim48hr,0,other
PRTFDC1,Stim8hr,0,other
PRTN3,Rest,0,other
PRTN3,Stim48hr,0,other
PRTN3,Stim8hr,0,other
PRUNE1,Rest,0,other
PRUNE1,Stim48hr,0,other
PRUNE1,Stim8hr,0,other
PRX,Rest,0,other
PRX,Stim48hr,0,other
PRX,Stim8hr,0,other
PRXL2A,Rest,0,other
PRXL2A,Stim48hr,0,other
PRXL2A,Stim8hr,0,other
PRXL2B,Rest,0,other
PRXL2B,Stim48hr,0,other
PRXL2B,Stim8hr,0,other
PRXL2C,Rest,0,other
PRXL2C,Stim48hr,0,other
PRXL2C,Stim8hr,0,other
PSAP,Rest,0,other
PSAP,Stim48hr,0,other
PSAP,Stim8hr,0,other
PSAT1,Rest,0,other
PSAT1,Stim48hr,0,other
PSAT1,Stim8hr,0,other
PSD,Rest,0,other
PSD,Stim48hr,0,other
PSD,Stim8hr,0,other
PSD4,Rest,0,other
PSD4,Stim48hr,0,other
PSD4,Stim8hr,0,other
PSEN1,Rest,0,in_trials
PSEN1,Stim48hr,0,in_trials
PSEN1,Stim8hr,0,in_trials
PSEN2,Rest,0,in_trials
PSEN2,Stim48hr,0,in_trials
PSEN2,Stim8hr,0,in_trials
PSENEN,Rest,0,in_trials
PSENEN,Stim48hr,0,in_trials
PSENEN,Stim8hr,0,in_trials
PSIP1,Rest,2,other
PSIP1,Stim48hr,4,other
PSIP1,Stim8hr,4,other
PSKH1,Rest,0,other
PSKH1,Stim48hr,0,other
PSKH1,Stim8hr,0,other
PSMA8,Rest,0,approved
PSMA8,Stim48hr,0,approved
PSMA8,Stim8hr,0,approved
PSMB10,Rest,0,approved
PSMB10,Stim48hr,0,approved
PSMB10,Stim8hr,0,approved
PSMB5,Rest,0,approved
PSMB5,Stim48hr,0,approved
PSMB5,Stim8hr,0,approved
PSMB6,Rest,0,approved
PSMB6,Stim8hr,1,approved
PSMB7,Rest,0,approved
PSMB7,Stim48hr,0,approved
PSMB7,Stim8hr,0,approved
PSMB8,Rest,0,approved
PSMB8,Stim48hr,0,approved
PSMB8,Stim8hr,0,approved
PSMB9,Rest,0,approved
PSMB9,Stim48hr,0,approved
PSMB9,Stim8hr,0,approved
PSMC1,Stim48hr,0,approved
PSMC3IP,Rest,0,other
PSMC3IP,Stim48hr,0,other
PSMC3IP,Stim8hr,0,other
PSMC5,Rest,0,approved
PSMC5,Stim48hr,0,approved
PSMC5,Stim8hr,0,approved
PSMD10,Rest,0,other
PSMD10,Stim48hr,0,other
PSMD10,Stim8hr,0,other
PSMD4,Stim48hr,0,approved
PSMD4,Stim8hr,0,approved
PSMD5,Rest,0,other
PSMD5,Stim48hr,0,other
PSMD5,Stim8hr,0,other
PSMD9,Rest,0,other
PSMD9,Stim48hr,0,other
PSMD9,Stim8hr,0,other
PSME1,Rest,0,other
PSME1,Stim48hr,0,other
PSME1,Stim8hr,0,other
PSME2,Rest,0,other
PSME2,Stim48hr,0,other
PSME2,Stim8hr,0,other
PSME3,Stim48hr,0,other
PSME3,Stim8hr,0,other
PSME3IP1,Rest,0,other
PSME3IP1,Stim48hr,0,other
PSME3IP1,Stim8hr,0,other
PSME4,Rest,0,other
PSME4,Stim48hr,0,other
PSME4,Stim8hr,0,other
PSMF1,Rest,2,other
PSMF1,Stim48hr,0,other
PSMF1,Stim8hr,0,other
PSMG2,Rest,0,other
PSMG2,Stim48hr,0,other
PSMG2,Stim8hr,0,other
PSPC1,Rest,0,other
PSPC1,Stim48hr,0,other
PSPC1,Stim8hr,0,other
PSRC1,Rest,0,other
PSRC1,Stim48hr,0,other
PSRC1,Stim8hr,0,other
PSTPIP1,Rest,0,other
PSTPIP1,Stim48hr,0,other
PSTPIP1,Stim8hr,0,other
PSTPIP2,Rest,0,other
PSTPIP2,Stim48hr,0,other
PSTPIP2,Stim8hr,0,other
PTAFR,Rest,0,approved
PTAFR,Stim48hr,0,approved
PTAFR,Stim8hr,0,approved
PTAR1,Rest,0,other
PTAR1,Stim48hr,0,other
PTAR1,Stim8hr,0,other
PTBP1,Rest,0,other
PTBP1,Stim48hr,1,other
PTBP1,Stim8hr,0,other
PTBP2,Rest,0,other
PTBP2,Stim48hr,1,other
PTBP2,Stim8hr,0,other
PTBP3,Rest,0,other
PTBP3,Stim48hr,0,other
PTBP3,Stim8hr,0,other
PTCD2,Rest,0,other
PTCD2,Stim48hr,1,other
PTCD2,Stim8hr,0,other
PTCH1,Rest,0,other
PTCH1,Stim48hr,0,other
PTCH1,Stim8hr,0,other
PTCRA,Rest,0,other
PTCRA,Stim48hr,0,other
PTCRA,Stim8hr,0,other
PTDSS1,Rest,0,other
PTDSS1,Stim48hr,0,other
PTDSS1,Stim8hr,0,other
PTDSS2,Rest,0,other
PTDSS2,Stim48hr,0,other
PTDSS2,Stim8hr,0,other
PTEN,Rest,18,other
PTEN,Stim48hr,3,other
PTEN,Stim8hr,9,other
PTER,Rest,0,other
PTER,Stim48hr,0,other
PTER,Stim8hr,0,other
PTF1A,Rest,0,other
PTF1A,Stim48hr,1,other
PTF1A,Stim8hr,1,other
PTGDR,Rest,0,in_trials
PTGDR,Stim48hr,0,in_trials
PTGDR,Stim8hr,0,in_trials
PTGDR2,Rest,0,in_trials
PTGDR2,Stim48hr,0,in_trials
PTGDR2,Stim8hr,0,in_trials
PTGDS,Rest,0,other
PTGDS,Stim48hr,0,other
PTGDS,Stim8hr,0,other
PTGER2,Rest,0,other
PTGER2,Stim48hr,0,other
PTGER2,Stim8hr,0,other
PTGER3,Rest,0,approved
PTGER3,Stim48hr,0,approved
PTGER3,Stim8hr,0,approved
PTGER4,Rest,0,in_trials
PTGER4,Stim48hr,0,in_trials
PTGER4,Stim8hr,0,in_trials
PTGES2,Rest,0,other
PTGES2,Stim48hr,0,other
PTGES2,Stim8hr,0,other
PTGES3,Rest,0,other
PTGES3,Stim48hr,0,other
PTGES3,Stim8hr,0,other
PTGFRN,Rest,0,other
PTGFRN,Stim48hr,0,other
PTGFRN,Stim8hr,0,other
PTGIR,Rest,0,in_trials
PTGIR,Stim48hr,0,in_trials
PTGIR,Stim8hr,0,in_trials
PTGIS,Rest,0,other
PTGIS,Stim48hr,0,other
PTGIS,Stim8hr,0,other
PTGR1,Rest,0,other
PTGR1,Stim48hr,0,other
PTGR1,Stim8hr,0,other
PTGR2,Rest,0,other
PTGR2,Stim48hr,0,other
PTGR2,Stim8hr,0,other
PTGR3,Rest,0,other
PTGR3,Stim48hr,0,other
PTGR3,Stim8hr,0,other
PTGS1,Rest,0,approved
PTGS1,Stim48hr,0,approved
PTGS1,Stim8hr,0,approved
PTGS2,Rest,0,approved
PTGS2,Stim48hr,0,approved
PTGS2,Stim8hr,0,approved
PTK2,Rest,0,in_trials
PTK2,Stim48hr,0,in_trials
PTK2,Stim8hr,0,in_trials
PTK2B,Rest,0,in_trials
PTK2B,Stim48hr,0,in_trials
PTK2B,Stim8hr,0,in_trials
PTK6,Rest,0,in_trials
PTK6,Stim48hr,0,in_trials
PTK6,Stim8hr,0,in_trials
PTMA,Rest,0,other
PTMA,Stim48hr,5,other
PTMA,Stim8hr,4,other
PTMS,Rest,0,other
PTMS,Stim48hr,0,other
PTMS,Stim8hr,0,other
PTOV1,Rest,0,other
PTOV1,Stim48hr,0,other
PTOV1,Stim8hr,0,other
PTP4A1,Rest,0,other
PTP4A1,Stim48hr,0,other
PTP4A1,Stim8hr,0,other
PTP4A2,Rest,0,other
PTP4A2,Stim48hr,0,other
PTP4A2,Stim8hr,0,other
PTP4A3,Rest,0,other
PTP4A3,Stim48hr,0,other
PTP4A3,Stim8hr,0,other
PTPA,Rest,0,other
PTPA,Stim48hr,2,other
PTPA,Stim8hr,0,other
PTPDC1,Rest,0,other
PTPDC1,Stim48hr,0,other
PTPDC1,Stim8hr,0,other
PTPMT1,Rest,1,other
PTPMT1,Stim48hr,0,other
PTPMT1,Stim8hr,0,other
PTPN1,Rest,2,other
PTPN1,Stim48hr,0,other
PTPN1,Stim8hr,0,other
PTPN11,Rest,0,other
PTPN11,Stim48hr,0,other
PTPN11,Stim8hr,0,other
PTPN12,Rest,0,other
PTPN12,Stim48hr,0,other
PTPN12,Stim8hr,0,other
PTPN13,Rest,0,other
PTPN13,Stim48hr,0,other
PTPN13,Stim8hr,0,other
PTPN14,Rest,0,other
PTPN14,Stim48hr,0,other
PTPN14,Stim8hr,0,other
PTPN18,Rest,0,other
PTPN18,Stim48hr,0,other
PTPN18,Stim8hr,0,other
PTPN2,Rest,8,other
PTPN2,Stim48hr,0,other
PTPN2,Stim8hr,1,other
PTPN22,Rest,0,other
PTPN22,Stim48hr,0,other
PTPN22,Stim8hr,0,other
PTPN4,Rest,0,other
PTPN4,Stim48hr,0,other
PTPN4,Stim8hr,0,other
PTPN6,Rest,0,other
PTPN6,Stim48hr,0,other
PTPN6,Stim8hr,0,other
PTPN7,Rest,0,other
PTPN7,Stim48hr,0,other
PTPN7,Stim8hr,0,other
PTPN9,Rest,0,other
PTPN9,Stim48hr,0,other
PTPN9,Stim8hr,0,other
PTPRA,Rest,0,other
PTPRA,Stim48hr,0,other
PTPRA,Stim8hr,0,other
PTPRC,Rest,0,other
PTPRC,Stim48hr,23,other
PTPRC,Stim8hr,19,other
PTPRCAP,Rest,0,other
PTPRCAP,Stim48hr,0,other
PTPRCAP,Stim8hr,0,other
PTPRE,Rest,0,other
PTPRE,Stim48hr,0,other
PTPRE,Stim8hr,0,other
PTPRF,Rest,0,other
PTPRF,Stim48hr,0,other
PTPRF,Stim8hr,0,other
PTPRJ,Stim48hr,0,other
PTPRK,Rest,0,other
PTPRK,Stim48hr,0,other
PTPRK,Stim8hr,0,other
PTPRM,Rest,0,other
PTPRM,Stim48hr,0,other
PTPRM,Stim8hr,0,other
PTPRN2,Rest,0,other
PTPRN2,Stim48hr,0,other
PTPRN2,Stim8hr,0,other
PTRH1,Rest,0,other
PTRH1,Stim48hr,0,other
PTRH1,Stim8hr,0,other
PTRH2,Rest,0,other
PTRH2,Stim48hr,0,other
PTRH2,Stim8hr,0,other
PTRHD1,Rest,0,other
PTRHD1,Stim48hr,0,other
PTRHD1,Stim8hr,0,other
PTS,Rest,0,other
PTS,Stim48hr,0,other
PTS,Stim8hr,0,other
PTTG1IP,Rest,0,other
PTTG1IP,Stim48hr,0,other
PTTG1IP,Stim8hr,0,other
PUDP,Rest,0,other
PUDP,Stim48hr,0,other
PUDP,Stim8hr,0,other
PUF60,Rest,0,other
PUF60,Stim48hr,0,other
PUF60,Stim8hr,0,other
PUM1,Rest,0,other
PUM1,Stim48hr,0,other
PUM1,Stim8hr,0,other
PUM2,Rest,0,other
PUM2,Stim48hr,0,other
PUM2,Stim8hr,0,other
PUM3,Stim48hr,0,other
PURA,Rest,0,other
PURA,Stim48hr,0,other
PURA,Stim8hr,0,other
PURB,Rest,0,other
PURB,Stim48hr,0,other
PURB,Stim8hr,0,other
PURG,Rest,0,other
PURG,Stim48hr,0,other
PURG,Stim8hr,0,other
PUS1,Rest,0,other
PUS1,Stim48hr,0,other
PUS1,Stim8hr,0,other
PUS10,Rest,0,other
PUS10,Stim48hr,0,other
PUS10,Stim8hr,0,other
PUS3,Rest,0,other
PUS3,Stim48hr,0,other
PUS3,Stim8hr,0,other
PUS7,Rest,0,other
PUS7,Stim48hr,0,other
PUS7,Stim8hr,0,other
PUS7L,Rest,0,other
PUS7L,Stim48hr,0,other
PUS7L,Stim8hr,0,other
PUSL1,Rest,0,other
PUSL1,Stim48hr,0,other
PUSL1,Stim8hr,0,other
PVR,Rest,0,other
PVR,Stim48hr,0,other
PVR,Stim8hr,0,other
PVRIG,Rest,0,other
PVRIG,Stim48hr,0,other
PVRIG,Stim8hr,0,other
PWP1,Rest,0,other
PWP1,Stim8hr,2,other
PWP2,Rest,0,other
PWP2,Stim48hr,0,other
PWP2,Stim8hr,0,other
PWWP2A,Rest,0,other
PWWP2A,Stim48hr,0,other
PWWP2A,Stim8hr,0,other
PWWP2B,Rest,0,other
PWWP2B,Stim48hr,0,other
PWWP2B,Stim8hr,0,other
PXK,Rest,0,other
PXK,Stim48hr,0,other
PXK,Stim8hr,0,other
PXMP4,Rest,2,other
PXMP4,Stim48hr,2,other
PXMP4,Stim8hr,0,other
PXN,Rest,0,other
PXN,Stim48hr,0,other
PXN,Stim8hr,0,other
PXYLP1,Rest,0,other
PXYLP1,Stim48hr,0,other
PXYLP1,Stim8hr,0,other
PYCARD,Rest,0,other
PYCARD,Stim48hr,0,other
PYCARD,Stim8hr,0,other
PYCR1,Rest,0,other
PYCR1,Stim48hr,0,other
PYCR1,Stim8hr,0,other
PYCR2,Rest,0,other
PYCR2,Stim48hr,0,other
PYCR2,Stim8hr,0,other
PYCR3,Rest,0,other
PYCR3,Stim48hr,0,other
PYCR3,Stim8hr,0,other
PYGB,Rest,0,other
PYGB,Stim48hr,0,other
PYGB,Stim8hr,0,other
PYGL,Rest,0,other
PYGL,Stim48hr,0,other
PYGL,Stim8hr,0,other
PYGM,Rest,0,other
PYGM,Stim48hr,0,other
PYGM,Stim8hr,0,other
PYGO2,Rest,0,other
PYGO2,Stim48hr,0,other
PYGO2,Stim8hr,0,other
PYHIN1,Rest,0,other
PYHIN1,Stim48hr,0,other
PYHIN1,Stim8hr,0,other
PYM1,Rest,0,other
PYM1,Stim48hr,0,other
PYM1,Stim8hr,0,other
PYROXD1,Rest,1,other
PYROXD1,Stim48hr,0,other
PYROXD1,Stim8hr,0,other
PYROXD2,Rest,0,other
PYROXD2,Stim48hr,0,other
PYROXD2,Stim8hr,0,other
PYURF,Rest,0,other
PYURF,Stim48hr,0,other
PYURF,Stim8hr,0,other
PZP,Rest,0,other
PZP,Stim48hr,0,other
PZP,Stim8hr,0,other
QDPR,Rest,0,other
QDPR,Stim48hr,0,other
QDPR,Stim8hr,0,other
QKI,Rest,0,other
QKI,Stim48hr,1,other
QKI,Stim8hr,0,other
QNG1,Rest,0,other
QNG1,Stim48hr,0,other
QNG1,Stim8hr,0,other
QPCT,Rest,0,other
QPCT,Stim48hr,0,other
QPCT,Stim8hr,0,other
QPCTL,Rest,0,other
QPCTL,Stim48hr,0,other
QPCTL,Stim8hr,1,other
QPRT,Rest,0,other
QPRT,Stim48hr,0,other
QPRT,Stim8hr,0,other
QRICH1,Rest,0,other
QRICH1,Stim48hr,0,other
QRICH1,Stim8hr,0,other
QRICH2,Rest,0,other
QRICH2,Stim48hr,0,other
QRICH2,Stim8hr,0,other
QRSL1,Rest,0,other
QRSL1,Stim48hr,0,other
QRSL1,Stim8hr,0,other
QSER1,Rest,0,other
QSER1,Stim48hr,0,other
QSER1,Stim8hr,0,other
QSOX1,Rest,0,other
QSOX1,Stim48hr,0,other
QSOX1,Stim8hr,0,other
QSOX2,Rest,0,other
QSOX2,Stim48hr,0,other
QSOX2,Stim8hr,0,other
QTGAL,Rest,0,other
QTGAL,Stim48hr,0,other
QTGAL,Stim8hr,0,other
QTMAN,Rest,0,other
QTMAN,Stim48hr,0,other
QTMAN,Stim8hr,0,other
QTRT1,Rest,0,other
QTRT1,Stim48hr,0,other
QTRT1,Stim8hr,0,other
QTRT2,Rest,0,other
QTRT2,Stim48hr,0,other
QTRT2,Stim8hr,0,other
R3HCC1,Rest,0,other
R3HCC1,Stim48hr,0,other
R3HCC1,Stim8hr,0,other
R3HCC1L,Rest,0,other
R3HCC1L,Stim48hr,0,other
R3HCC1L,Stim8hr,0,other
R3HDM1,Rest,0,other
R3HDM1,Stim48hr,0,other
R3HDM1,Stim8hr,0,other
R3HDM2,Rest,0,other
R3HDM2,Stim48hr,0,other
R3HDM2,Stim8hr,0,other
R3HDM4,Rest,0,other
R3HDM4,Stim48hr,0,other
R3HDM4,Stim8hr,0,other
RAB10,Rest,0,other
RAB10,Stim48hr,0,other
RAB10,Stim8hr,0,other
RAB11A,Rest,0,other
RAB11A,Stim48hr,0,other
RAB11A,Stim8hr,0,other
RAB11B,Rest,0,other
RAB11B,Stim48hr,0,other
RAB11B,Stim8hr,0,other
RAB11FIP1,Rest,1,other
RAB11FIP1,Stim48hr,2,other
RAB11FIP1,Stim8hr,3,other
RAB11FIP2,Rest,0,other
RAB11FIP2,Stim48hr,0,other
RAB11FIP2,Stim8hr,0,other
RAB11FIP3,Rest,0,other
RAB11FIP3,Stim48hr,0,other
RAB11FIP3,Stim8hr,0,other
RAB11FIP4,Rest,0,other
RAB11FIP4,Stim48hr,0,other
RAB11FIP4,Stim8hr,0,other
RAB11FIP5,Rest,0,other
RAB11FIP5,Stim48hr,0,other
RAB11FIP5,Stim8hr,0,other
RAB12,Rest,0,other
RAB12,Stim48hr,0,other
RAB12,Stim8hr,0,other
RAB13,Rest,0,other
RAB13,Stim48hr,0,other
RAB13,Stim8hr,0,other
RAB14,Rest,0,other
RAB14,Stim48hr,0,other
RAB14,Stim8hr,0,other
RAB15,Rest,0,other
RAB15,Stim48hr,0,other
RAB15,Stim8hr,0,other
RAB18,Rest,0,other
RAB18,Stim48hr,0,other
RAB18,Stim8hr,0,other
RAB19,Rest,0,other
RAB19,Stim48hr,0,other
RAB19,Stim8hr,2,other
RAB1A,Rest,0,other
RAB1A,Stim48hr,0,other
RAB1A,Stim8hr,0,other
RAB1B,Rest,0,other
RAB1B,Stim48hr,0,other
RAB1B,Stim8hr,0,other
RAB20,Rest,0,other
RAB20,Stim48hr,0,other
RAB20,Stim8hr,0,other
RAB21,Rest,0,other
RAB21,Stim48hr,0,other
RAB21,Stim8hr,0,other
RAB22A,Rest,0,other
RAB22A,Stim48hr,0,other
RAB22A,Stim8hr,0,other
RAB23,Rest,0,other
RAB23,Stim48hr,0,other
RAB23,Stim8hr,0,other
RAB24,Rest,0,other
RAB24,Stim48hr,0,other
RAB24,Stim8hr,0,other
RAB27A,Rest,0,other
RAB27A,Stim48hr,0,other
RAB27A,Stim8hr,0,other
RAB27B,Rest,0,other
RAB27B,Stim48hr,0,other
RAB27B,Stim8hr,0,other
RAB28,Rest,0,other
RAB28,Stim48hr,0,other
RAB28,Stim8hr,0,other
RAB29,Rest,0,other
RAB29,Stim48hr,0,other
RAB29,Stim8hr,0,other
RAB2A,Rest,0,other
RAB2A,Stim48hr,0,other
RAB2A,Stim8hr,0,other
RAB2B,Rest,0,other
RAB2B,Stim48hr,0,other
RAB2B,Stim8hr,0,other
RAB30,Rest,0,other
RAB30,Stim48hr,0,other
RAB30,Stim8hr,0,other
RAB31,Rest,0,other
RAB31,Stim48hr,0,other
RAB31,Stim8hr,0,other
RAB32,Rest,0,other
RAB32,Stim48hr,0,other
RAB32,Stim8hr,0,other
RAB33A,Rest,2,other
RAB33A,Stim48hr,0,other
RAB33A,Stim8hr,0,other
RAB33B,Rest,0,other
RAB33B,Stim48hr,0,other
RAB33B,Stim8hr,0,other
RAB34,Rest,0,other
RAB34,Stim48hr,0,other
RAB34,Stim8hr,0,other
RAB35,Rest,0,other
RAB35,Stim48hr,0,other
RAB35,Stim8hr,0,other
RAB36,Rest,0,other
RAB36,Stim48hr,0,other
RAB36,Stim8hr,0,other
RAB37,Rest,0,other
RAB37,Stim48hr,0,other
RAB37,Stim8hr,0,other
RAB39B,Rest,0,other
RAB39B,Stim48hr,0,other
RAB39B,Stim8hr,0,other
RAB3A,Rest,0,other
RAB3A,Stim48hr,0,other
RAB3A,Stim8hr,0,other
RAB3B,Rest,0,other
RAB3B,Stim48hr,0,other
RAB3B,Stim8hr,0,other
RAB3D,Rest,0,other
RAB3D,Stim48hr,0,other
RAB3D,Stim8hr,0,other
RAB3GAP1,Rest,0,other
RAB3GAP1,Stim48hr,0,other
RAB3GAP1,Stim8hr,0,other
RAB3GAP2,Rest,0,other
RAB3GAP2,Stim48hr,0,other
RAB3GAP2,Stim8hr,0,other
RAB3IP,Rest,0,other
RAB3IP,Stim8hr,0,other
RAB40B,Rest,0,other
RAB40B,Stim48hr,0,other
RAB40B,Stim8hr,0,other
RAB40C,Rest,0,other
RAB40C,Stim48hr,0,other
RAB40C,Stim8hr,0,other
RAB41,Rest,0,other
RAB41,Stim48hr,0,other
RAB41,Stim8hr,0,other
RAB43,Rest,0,other
RAB43,Stim48hr,0,other
RAB43,Stim8hr,0,other
RAB4A,Rest,0,other
RAB4A,Stim48hr,0,other
RAB4A,Stim8hr,0,other
RAB5A,Rest,0,other
RAB5A,Stim48hr,0,other
RAB5A,Stim8hr,0,other
RAB5B,Rest,0,other
RAB5B,Stim48hr,0,other
RAB5B,Stim8hr,0,other
RAB5C,Rest,0,other
RAB5C,Stim48hr,0,other
RAB5C,Stim8hr,0,other
RAB5IF,Rest,0,other
RAB5IF,Stim48hr,0,other
RAB5IF,Stim8hr,0,other
RAB6B,Rest,0,other
RAB6B,Stim48hr,0,other
RAB6B,Stim8hr,0,other
RAB7A,Rest,0,other
RAB7A,Stim48hr,0,other
RAB7A,Stim8hr,0,other
RAB8A,Rest,0,other
RAB8A,Stim48hr,0,other
RAB8A,Stim8hr,0,other
RAB8B,Rest,0,other
RAB8B,Stim48hr,0,other
RAB8B,Stim8hr,0,other
RAB9A,Rest,0,other
