gene,kNN_max_score,nearest_immune_target,drug_name,immune_indications,is_approved_target,n_downstream_z3,culture_condition
ZNF333,0.0856263861060142,VDR,CALCIPOTRIENE; CALCITRIOL,B-cell chronic lymphocytic leukemia; Crohn disease; Graves disease; Hashimoto thyroiditis; acute myeloid leukemia; acute myeloid leukemia by FAB classification; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; autoimmune thrombocytopenic purpura; chronic granulomatous disease,False,14,Stim48hr
LY75,0.0855486169457435,CD79B,POLATUZUMAB VEDOTIN,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; diffuse large B-cell lymphoma; diffuse large B-cell lymphoma of the central nervous system; follicular lymphoma; high grade B-cell lymphoma; mantle cell lymphoma; marginal zone lymphoma,False,7,Stim48hr
ZBTB3,0.0855434089899063,IDH1,IVOSIDENIB; OLUTASIDENIB,acute myeloid leukemia; acute myeloid leukemia by FAB classification; chronic myelomonocytic leukemia; myeloid leukemia; myeloproliferative neoplasm,False,18,Stim48hr
HIGD2A,0.0855224505066871,CRBN,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Castleman disease; Crohn disease; Erdheim-Chester disease; HIV wasting syndrome; Langerhans cell histiocytosis; MALT lymphoma; POEMS syndrome; Sjogren syndrome; T-cell acute lymphoblastic leukemia,False,20,Stim48hr
XXYLT1,0.0855176001787185,IL17RA,BRODALUMAB,Crohn disease; ankylosing spondylitis; immune system disorder; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; pustular psoriasis; rheumatoid arthritis; systemic sclerosis,False,26,Stim48hr
PML,0.0855171754956245,PPP3CA,VOCLOSPORIN,immune system disorder; lupus erythematosus; psoriasis vulgaris; systemic lupus erythematosus,False,24,Stim48hr
ID3,0.0855144560337066,HDAC4,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; T-cell acute lymphoblastic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; acute myeloid leukemia by FAB classification; adult T-cell leukemia/lymphoma; chronic myelogenous leukemia, BCR-ABL1 positive; chronic myelomonocytic leukemia; diffuse large B-cell lymphoma",False,23,Stim48hr
H4C3,0.0854668244719505,INSR,INSULIN DETEMIR; INSULIN GLARGINE,Burkitt lymphoma; Sjogren syndrome; latent autoimmune diabetes in adults; multiple sclerosis; pemphigus vulgaris; plasma cell myeloma; rheumatoid arthritis; type 1 diabetes mellitus,False,7,Stim48hr
SLC7A6,0.0854436010122299,ALOX5,BALSALAZIDE; BALSALAZIDE DISODIUM; MECLOFENAMATE SODIUM; MECLOFENAMIC ACID; MESALAMINE; OLSALAZINE; OLSALAZINE SODIUM; SULFASALAZINE,"Crohn disease; acute myeloid leukemia; ankylosing spondylitis; chronic myelogenous leukemia, BCR-ABL1 positive; chronic recurrent multifocal osteomyelitis; colitis; collagenous colitis; inflammatory bowel disease; lymphocytic colitis; microscopic colitis; proctitis; proctosigmoiditis",False,25,Stim48hr
DDX5,0.085382156074047,IL4R,DUPILUMAB,Netherton syndrome; allergic asthma; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; bullous pemphigoid; food allergy; hypereosinophilic syndrome; localized scleroderma; peanut allergic reaction; psoriasis,False,82,Stim48hr
AP1G2,0.0853574723005294,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,16,Stim48hr
SYNJ2,0.085344061255455,TYK2,DELGOCITINIB; DEUCRAVACITINIB; FILGOTINIB; FILGOTINIB MALEATE; RUXOLITINIB; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,Aicardi-Goutieres syndrome; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell large granular lymphocyte leukemia; T-cell prolymphocytic leukemia,False,7,Stim48hr
QRICH1,0.0853331685066223,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,80,Stim48hr
FAM53C,0.085284799337387,RRM2B,FLUDARABINE PHOSPHATE; HYDROXYUREA,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; B-cell prolymphocytic leukemia; Burkitt lymphoma; Crohn disease; Fanconi anemia; Langerhans cell histiocytosis; POEMS syndrome; T-cell acute lymphoblastic leukemia,False,13,Stim48hr
PLAUR,0.0852832347154617,IMPDH2,MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,B-cell acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Fanconi anemia; GATA2 deficiency with susceptibility to MDS/AML; Graves disease; Henoch-Schoenlein purpura; Langerhans cell histiocytosis; Sjogren syndrome; T-cell acute lymphoblastic leukemia,False,12,Stim48hr
GOT2,0.0852787867188453,ALOX5,BALSALAZIDE; BALSALAZIDE DISODIUM; MECLOFENAMATE SODIUM; MECLOFENAMIC ACID; MESALAMINE; OLSALAZINE; OLSALAZINE SODIUM; SULFASALAZINE,"Crohn disease; acute myeloid leukemia; ankylosing spondylitis; chronic myelogenous leukemia, BCR-ABL1 positive; chronic recurrent multifocal osteomyelitis; colitis; collagenous colitis; inflammatory bowel disease; lymphocytic colitis; microscopic colitis; proctitis; proctosigmoiditis",False,18,Stim48hr
TACC1,0.0852535814046859,ITGAL,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,23,Stim48hr
TMEM101,0.085217535495758,FCGRT,EFGARTIGIMOD ALFA; NIPOCALIMAB; ROZANOLIXIZUMAB,"Graves disease; Graves ophthalmopathy; Guillain-Barre syndrome; Guillain-Barre syndrome, familial; Sjogren syndrome; acquired epidermolysis bullosa; autoimmune disease; autoimmune encephalitis; autoimmune hemolytic anemia; autoimmune thrombocytopenic purpura; bullous pemphigoid; immune system disorder",False,17,Stim48hr
CD151,0.0851936861872673,BCR,ASCIMINIB; ASCIMINIB HYDROCHLORIDE; BOSUTINIB MONOHYDRATE; DASATINIB; DASATINIB ANHYDROUS; IMATINIB; IMATINIB MESYLATE; NILOTINIB; NILOTINIB HYDROCHLORIDE MONOHYDRATE; PONATINIB; PONATINIB HYDROCHLORIDE,"B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute leukemia of ambiguous lineage; acute myeloid leukemia; acute promyelocytic leukemia; atypical chronic myeloid leukemia, BCR-ABL1 negative",False,22,Stim48hr
EMP1,0.0851742476224899,HDAC4,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; T-cell acute lymphoblastic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; acute myeloid leukemia by FAB classification; adult T-cell leukemia/lymphoma; chronic myelogenous leukemia, BCR-ABL1 positive; chronic myelomonocytic leukemia; diffuse large B-cell lymphoma",False,21,Stim48hr
LRRN3,0.0851713493466377,CSNK1E,UMBRALISIB; UMBRALISIB TOSYLATE,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Waldenstrom macroglobulinemia; acquired polycythemia vera; diffuse large B-cell lymphoma; follicular lymphoma; mantle cell lymphoma; marginal zone lymphoma; myelodysplastic/myeloproliferative neoplasm; neoplasm of mature B-cells; primary myelofibrosis,False,19,Stim48hr
TM7SF2,0.0851712748408317,AHR,TAPINAROF,atopic eczema; cutaneous lupus erythematosus; psoriasis; psoriasis vulgaris,False,10,Stim48hr
UTS2,0.0849745422601699,RXRB,ACITRETIN; ETRETINATE,acute myeloid leukemia; cutaneous lupus erythematosus; hand eczema; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; vitiligo,False,15,Stim48hr
MAML2,0.0848569124937057,ROCK1,BELUMOSUDIL; BELUMOSUDIL MESYLATE,autoimmune disease; chronic graft versus host disease; diffuse scleroderma; graft versus host disease; immune system disorder; plasma cell myeloma; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; scleroderma; systemic lupus erythematosus; systemic sclerosis,False,24,Stim48hr
CCDC77,0.0848216339945793,TYK2,DELGOCITINIB; DEUCRAVACITINIB; FILGOTINIB; FILGOTINIB MALEATE; RUXOLITINIB; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,Aicardi-Goutieres syndrome; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell large granular lymphocyte leukemia; T-cell prolymphocytic leukemia,False,31,Stim48hr
PCYOX1,0.0847709998488426,ITGAL,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,11,Stim48hr
PDHB,0.0847541391849517,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,203,Stim48hr
USP20,0.0847027152776718,AHR,TAPINAROF,atopic eczema; cutaneous lupus erythematosus; psoriasis; psoriasis vulgaris,False,13,Stim48hr
ERCC8,0.0846106931567192,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,34,Stim48hr
SLC35B4,0.0845889449119567,IL6ST,SATRALIZUMAB,Graves ophthalmopathy; immune system disorder; myasthenia gravis; rheumatoid arthritis,False,40,Stim48hr
MYO1E,0.0845753774046897,TNF,ADALIMUMAB; AFELIMOMAB; CERTOLIZUMAB PEGOL; ETANERCEPT; GOLIMUMAB; INFLIXIMAB; OZORALIZUMAB,B-cell chronic lymphocytic leukemia; Crohn disease; Fanconi anemia; Kawasaki disease; Langerhans cell histiocytosis; Netherton syndrome; Sjogren syndrome; acute graft versus host disease; ankylosing spondylitis; antiphospholipid syndrome; atopic eczema; autoimmune disease,False,16,Stim48hr
UQCC3,0.0843952521681785,IL4R,DUPILUMAB,Netherton syndrome; allergic asthma; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; bullous pemphigoid; food allergy; hypereosinophilic syndrome; localized scleroderma; peanut allergic reaction; psoriasis,False,11,Stim48hr
KCTD9,0.0843647420406341,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,25,Stim48hr
ANKRD37,0.0843397453427314,RARA,ACITRETIN; ETRETINATE; TAZAROTENE; TRETINOIN,B-cell non-Hodgkin lymphoma; Crohn disease; acute myeloid leukemia; acute myeloid leukemia by FAB classification; acute promyelocytic leukemia; autoimmune thrombocytopenic purpura; chronic myelomonocytic leukemia; cutaneous lupus erythematosus; hand eczema; juvenile myelomonocytic leukemia; lymphoproliferative syndrome; myelofibrosis,False,13,Stim48hr
THAP6,0.0843101218342781,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,43,Stim48hr
FAM185A,0.0842493623495101,IRAK1,PACRITINIB; PACRITINIB CITRATE,B-cell chronic lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; chronic graft versus host disease; chronic myelomonocytic leukemia; follicular lymphoma; lymphoplasmacytic lymphoma; lymphoproliferative syndrome; mantle cell lymphoma; marginal zone lymphoma; myelodysplastic/myeloproliferative neoplasm,False,15,Stim48hr
HNRNPH2,0.0842192098498344,PIK3CD,COPANLISIB; COPANLISIB HYDROCHLORIDE; DUVELISIB; DUVELISIB MONOHYDRATE; IDELALISIB; LENIOLISIB PHOSPHATE; UMBRALISIB; UMBRALISIB TOSYLATE,B-cell acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Sjogren syndrome; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; autoimmune hemolytic anemia; autoimmune lymphoproliferative syndrome,False,24,Stim48hr
TTC3,0.0842089429497718,PPARG,BALSALAZIDE; BALSALAZIDE DISODIUM; MESALAMINE; OLSALAZINE; OLSALAZINE SODIUM,"Crohn disease; acute myeloid leukemia; ankylosing spondylitis; atopic eczema; autoimmune pulmonary alveolar proteinosis; chronic granulomatous disease; chronic myelogenous leukemia, BCR-ABL1 positive; colitis; collagenous colitis; inflammatory bowel disease; lymphocytic colitis; microscopic colitis",False,19,Stim48hr
GPR183,0.084117941558361,RRM2B,FLUDARABINE PHOSPHATE; HYDROXYUREA,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; B-cell prolymphocytic leukemia; Burkitt lymphoma; Crohn disease; Fanconi anemia; Langerhans cell histiocytosis; POEMS syndrome; T-cell acute lymphoblastic leukemia,False,47,Stim48hr
ZNF121,0.0840927064418792,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,28,Stim48hr
STOML2,0.084058403968811,CD3G,BLINATUMOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TECLISTAMAB,B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acute leukemia of ambiguous lineage; acute myeloid leukemia,False,27,Stim48hr
HERC4,0.0839665755629539,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,37,Stim48hr
DTNBP1,0.0839191675186157,INSR,INSULIN DETEMIR; INSULIN GLARGINE,Burkitt lymphoma; Sjogren syndrome; latent autoimmune diabetes in adults; multiple sclerosis; pemphigus vulgaris; plasma cell myeloma; rheumatoid arthritis; type 1 diabetes mellitus,False,26,Stim48hr
PER2,0.0838467702269554,HDAC1,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease, type C1; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute monocytic leukemia",False,11,Stim48hr
PDXK,0.0838065817952156,PIK3CG,DUVELISIB; DUVELISIB MONOHYDRATE,"B-cell chronic lymphocytic leukemia; Waldenstrom macroglobulinemia; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; blast phase chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; follicular lymphoma; lymphoplasmacytic lymphoma; mantle cell lymphoma; marginal zone lymphoma; myelofibrosis",False,11,Stim48hr
METTL9,0.083692543208599,NR3C1,BECLOMETHASONE DIPROPIONATE; BETAMETHASONE ACETATE; BETAMETHASONE DIPROPIONATE; BETAMETHASONE SODIUM PHOSPHATE; BUDESONIDE; CICLESONIDE; CLOBETASOL PROPIONATE; CORTISONE ACETATE; DESONIDE; DESOXIMETASONE; DEXAMETHASONE; DEXAMETHASONE SODIUM PHOSPHATE; FLUNISOLIDE; FLUOCINOLONE ACETONIDE; FLUTICASONE FUROATE,AIDS; Ataxia-telangiectasia; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Castleman disease; Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Crohn disease,False,12,Stim48hr
MAL,0.0836375206708908,IDH2,ENASIDENIB MESYLATE,acute myeloid leukemia; acute myeloid leukemia by FAB classification; chronic myelomonocytic leukemia; myelofibrosis; myeloid leukemia; myeloproliferative neoplasm; plasma cell myeloma,False,9,Stim48hr
BABAM1,0.0836241692304611,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,B-cell non-Hodgkin lymphoma; acute myeloid leukemia; diffuse large B-cell lymphoma; follicular lymphoma; mantle cell lymphoma; plasma cell myeloma,False,22,Stim48hr
ACVR1C,0.0833746343851089,TUBA1A,BELANTAMAB MAFODOTIN; COLCHICINE; POLATUZUMAB VEDOTIN; VINCRISTINE SULFATE,AIDS; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Castleman disease; Hashimoto thyroiditis; Langerhans cell histiocytosis; MALT lymphoma; Postpericardiotomy Syndrome,False,23,Stim48hr
COMT,0.0833060964941978,ACVR1,MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,B-cell chronic lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; chronic graft versus host disease; chronic myelomonocytic leukemia; chronic neutrophilic leukemia; essential thrombocythemia; follicular lymphoma; lymphoplasmacytic lymphoma; lymphoproliferative syndrome; mantle cell lymphoma,False,24,Stim48hr
ZNF552,0.0832909271121025,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,22,Stim48hr
SYNJ2BP,0.0832521766424179,RARA,ACITRETIN; ETRETINATE; TAZAROTENE; TRETINOIN,B-cell non-Hodgkin lymphoma; Crohn disease; acute myeloid leukemia; acute myeloid leukemia by FAB classification; acute promyelocytic leukemia; autoimmune thrombocytopenic purpura; chronic myelomonocytic leukemia; cutaneous lupus erythematosus; hand eczema; juvenile myelomonocytic leukemia; lymphoproliferative syndrome; myelofibrosis,False,8,Stim48hr
ABHD3,0.0832320526242256,PDE4B,APREMILAST; CRISABOROLE; IBUDILAST; ROFLUMILAST,AIDS; B-cell chronic lymphocytic leukemia; Castleman disease; Crohn disease; Waldenstrom macroglobulinemia; allergic asthma; allergic contact dermatitis; allergic rhinitis; ankylosing spondylitis; atopic eczema; cutaneous lupus erythematosus; diffuse large B-cell lymphoma,False,18,Stim48hr
DVL1,0.0832160860300064,RRM2B,FLUDARABINE PHOSPHATE; HYDROXYUREA,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; B-cell prolymphocytic leukemia; Burkitt lymphoma; Crohn disease; Fanconi anemia; Langerhans cell histiocytosis; POEMS syndrome; T-cell acute lymphoblastic leukemia,False,28,Stim48hr
PLIN3,0.0832021236419677,AHR,TAPINAROF,atopic eczema; cutaneous lupus erythematosus; psoriasis; psoriasis vulgaris,False,20,Stim48hr
TMEM39B,0.0831121280789375,PIK3CA,COPANLISIB; COPANLISIB HYDROCHLORIDE,"B-cell chronic lymphocytic leukemia; Burkitt lymphoma; Waldenstrom macroglobulinemia; acute myeloid leukemia; blast phase chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; follicular lymphoma; high grade B-cell lymphoma; indolent B-cell non-Hodgkin lymphoma; lymphangioma; lymphatic malformation; lymphoplasmacytic lymphoma",False,26,Stim48hr
AP1S1,0.0831040516495704,PRKCH,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,11,Stim48hr
ALKBH1,0.0830361470580101,TYK2,DELGOCITINIB; DEUCRAVACITINIB; FILGOTINIB; FILGOTINIB MALEATE; RUXOLITINIB; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,Aicardi-Goutieres syndrome; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell large granular lymphocyte leukemia; T-cell prolymphocytic leukemia,False,21,Stim48hr
ETV3,0.0830328166484832,CD79B,POLATUZUMAB VEDOTIN,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; diffuse large B-cell lymphoma; diffuse large B-cell lymphoma of the central nervous system; follicular lymphoma; high grade B-cell lymphoma; mantle cell lymphoma; marginal zone lymphoma,False,41,Stim48hr
AP5S1,0.0830283164978027,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,B-cell non-Hodgkin lymphoma; acute myeloid leukemia; diffuse large B-cell lymphoma; follicular lymphoma; mantle cell lymphoma; plasma cell myeloma,False,12,Stim48hr
IFI44,0.0829276144504547,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,14,Stim48hr
IFI16,0.0828862562775611,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,32,Stim48hr
SLC25A17,0.0827746465802192,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,19,Stim48hr
WDFY2,0.0827211812138557,KCNC4,AMIFAMPRIDINE; AMIFAMPRIDINE PHOSPHATE; DALFAMPRIDINE; GUANIDINE HYDROCHLORIDE,Guillain-Barre syndrome; autoimmune disease; autoimmune disorder of the nervous system; immune system disorder; multiple sclerosis; myasthenia gravis,False,17,Stim48hr
MRNIP,0.0826830118894577,CUL4A,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Castleman disease; Crohn disease; Erdheim-Chester disease; HIV wasting syndrome; Langerhans cell histiocytosis; MALT lymphoma; POEMS syndrome; Sjogren syndrome; T-cell acute lymphoblastic leukemia,False,25,Stim48hr
COQ8B,0.0826668366789817,ROCK2,BELUMOSUDIL; BELUMOSUDIL MESYLATE,autoimmune disease; chronic graft versus host disease; diffuse scleroderma; graft versus host disease; immune system disorder; plasma cell myeloma; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; scleroderma; systemic lupus erythematosus; systemic sclerosis,False,37,Stim48hr
RFFL,0.0826127454638481,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,20,Stim48hr
ATG5,0.0825570821762085,PDE3B,ANAGRELIDE; ANAGRELIDE HYDROCHLORIDE,AIDS; B-cell chronic lymphocytic leukemia; acquired polycythemia vera; allergic rhinitis; essential thrombocythemia; inflammatory bowel disease; lymphedema; rheumatoid arthritis; type 1 diabetes mellitus; ulcerative colitis,False,23,Stim48hr
FTH1,0.0825320035219192,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,22,Stim48hr
