gene,group,gwas_score
TMEM200C,other,0.169813
TMEM201,other,0.044521
TMEM207,other,0.469955
TMEM209,other,0.078392
LHFPL7,other,0.045226
TMEM212,other,0.082029
TMEM213,other,0.092691
TMEM217,other,0.367881
TMEM220,other,0.054463
TMEM230,other,0.082445
TMEM232,other,0.394791
TMEM233,other,0.091611
TMEM235,other,0.263468
TMEM242,other,0.07268
TMEM244,other,0.14903
TMEM250,other,0.292831
TMEM258,other,0.386635
TMEM26,other,0.537828
TMEM260,other,0.418422
TMEM266,other,0.409983
TMEM268,other,0.43457
TMEM33,other,0.032144
TMEM38B,other,0.362408
TMEM39A,other,0.365652
TMEM40,other,0.040061
TMEM45A,other,0.04635
TMEM50A,other,0.102561
TMEM50B,other,0.582751
TMEM51,other,0.219666
TMEM60,other,0.113428
TMEM63A,other,0.039027
TMEM65,other,0.113135
TMEM67,other,0.401247
TMEM68,other,0.037666
TMEM71,other,0.200837
TMEM86B,other,0.465291
TMEM87B,other,0.208266
TMEM92,other,0.040774
TMF1,other,0.031906
TMIGD3,other,0.030399
TMLHE,other,0.368918
TMOD3,other,0.302066
TMOD4,other,0.051125
TMPO,other,0.044445
TMPPE,other,0.093342
TMPRSS12,other,0.047965
TMPRSS13,other,0.409483
TMPRSS15,other,0.49888
TMPRSS2,other,0.312641
TMPRSS3,other,0.081422
TMPRSS5,other,0.359433
TMPRSS6,in_trials,0.600154
TMSB10,other,0.303003
TMSB4X,other,0.399897
TMTC1,other,0.523756
TMTC2,other,0.372902
TMX1,other,0.242915
TMX3,other,0.228335
TNC,in_trials,0.640213
TNFAIP3,other,0.898337
TNFAIP8,other,0.698117
TIPE2,other,0.164926
TNFRSF10C,other,0.290695
TNFRSF11A,other,0.790216
TNFRSF11B,other,0.633321
TNFRSF13B,other,0.913539
TNFRSF14,other,0.790288
TNFRSF17,approved,0.491085
TNFRSF19,other,0.464979
TNFRSF1A,other,0.916408
TNFRSF21,other,0.33849
TNFRSF6B,other,0.683997
TNFRSF8,in_trials,0.743041
TNFRSF9,in_trials,0.045374
TNFSF11,approved,0.829189
TNFSF14,in_trials,0.774173
TNFSF15,other,0.858904
TNFSF18,other,0.753367
TNFSF4,in_trials,0.881782
TNFSF8,other,0.634966
TNFSF9,other,0.049198
TNIK,other,0.33279
TNIP1,other,0.845017
TNIP2,other,0.313849
TNIP3,other,0.551431
TNKS,other,0.102785
TNN,other,0.120399
TNNI2,in_trials,0.060311
TNNI3K,other,0.061514
TNP1,other,0.455989
TNP2,other,0.303043
TNPO1,other,0.575111
TNPO3,other,0.512167
TNRC18,other,0.80301
TNRC6A,other,0.650677
TNS1,other,0.55075
TNS3,other,0.678036
TNS4,other,0.550451
TOB2,other,0.291768
TOM1,other,0.286384
TOM1L1,other,0.338563
TOMM20,other,0.145374
TOMM20L,other,0.033258
TOMM22,other,0.063066
TOMM40L,other,0.051539
TOMM5,other,0.035396
TOMM7,other,0.074781
TOP1,in_trials,0.427346
TOP1MT,other,0.388612
TOP3A,other,0.234476
TOPAZ1,other,0.405395
TOPORS,other,0.099661
TOR3A,other,0.586281
TOX,other,0.705956
TOX2,other,0.704969
TOX3,other,0.430051
TP53,in_trials,0.378055
TP53AIP1,other,0.30829
TP53INP1,other,0.462853
TP63,other,0.512858
TPCN2,other,0.653532
TPD52,other,0.568551
TPD52L1,other,0.491211
TPD52L2,other,0.076223
TPD52L3,other,0.199962
TPGS1,other,0.204291
TPH2,in_trials,0.580551
TPK1,other,0.345673
TPM1,other,0.108271
TPMT,other,0.047896
TPO,in_trials,0.827857
TPP2,other,0.345673
TPPP,other,0.55265
TPRA1,other,0.084544
TPRG1,other,0.459877
TPRKB,other,0.040895
TPRX1,other,0.053347
TPSD1,other,0.174889
TPST2,other,0.413037
TPT1,other,0.038858
TPTE,other,0.493248
TPTE2,other,0.4938
TRABD2A,other,0.454258
TRAF1,other,0.790074
TRAF2,other,0.032759
TRAF3,other,0.839267
TRAF3IP2,approved,0.94343
TRAF6,other,0.108545
TRAFD1,other,0.467025
TRAK1,other,0.048635
TRAK2,other,0.068689
TRAM1,other,0.034984
TRANK1,other,0.292946
TRAP1,other,0.499352
TRAPPC1,other,0.03347
TRAPPC10,other,0.186474
TRAPPC11,other,0.54615
TRAPPC12,other,0.388612
TRAPPC13,other,0.037538
TRAPPC14,other,0.033213
TRAPPC3L,other,0.049037
TRAPPC4,other,0.063296
TRAPPC8,other,0.456643
TRAPPC9,other,0.040605
TRAT1,other,0.658291
TRDN,other,0.356418
TREH,other,0.680797
TREX1,other,0.031041
TRHDE,other,0.29217
TRIB1,other,0.804658
TRIB2,other,0.681738
TRIL,other,0.274976
TRIM13,other,0.10824
TRIM14,other,0.506474
TRIM23,other,0.043398
TRIM32,other,0.086537
TRIM33,other,0.424051
TRIM36,other,0.58922
TRIM42,other,0.311624
TRIM46,other,0.081798
TRIM47,other,0.414043
TRIM49,other,0.139693
TRIM49B,other,0.06175
TRIM51G,other,0.275036
TRIM55,other,0.510772
TRIM59,other,0.093238
TRIM65,other,0.065179
TRIM71,other,0.375286
TRIM8,other,0.082018
TRIM9,other,0.059691
TRIML1,other,0.365125
TRIML2,other,0.097056
TRIO,other,0.086412
TRIQK,other,0.642415
TRMO,other,0.052264
TRMT10B,other,0.463916
TRMT10C,other,0.05483
TRMT11,other,0.076628
TRMT112,other,0.241154
TRMT1L,other,0.050667
TRMT2A,other,0.030519
TRMT44,other,0.328936
TRMT5,other,0.074446
TRMT61B,other,0.035966
TRMT9B,other,0.030584
TRMU,other,0.574276
TRNT1,other,0.061837
TRPA1,approved,0.338359
TRPC3,other,0.46815
TRPC4,other,0.040164
TRPC4AP,other,0.092435
TRPC6,other,0.520021
TRPC7,other,0.664874
TRPM3,other,0.578032
TRPS1,other,0.663658
TRPV4,other,0.388612
TSC22D1,other,0.476967
TSC22D2,other,0.400721
TSEN2,other,0.312216
TSEN34,other,0.03045
TSFM,other,0.297854
TSGA10,other,0.322135
TSGA10IP,other,0.251348
TSGA13,other,0.043419
TSHB,other,0.067544
TSHR,other,0.804284
TSHZ1,other,0.15962
TSHZ2,other,0.635823
TSLP,in_trials,0.84247
TSN,other,0.030836
TSNARE1,other,0.189921
TSPAN12,other,0.085771
TSPAN13,other,0.078951
TSPAN14,other,0.757709
TSPAN15,other,0.471971
TSPAN18,other,0.718165
TSPAN2,other,0.535873
TSPAN3,other,0.519248
TSPAN31,other,0.085695
TSPAN32,other,0.454278
TSPAN4,other,0.352744
TSPAN9,other,0.658186
TSPEAR,other,0.035049
TSPO2,other,0.055601
TSPYL1,other,0.172132
TSPYL5,other,0.263561
TST,other,0.164788
TTC13,other,0.074069
TTC21B,other,0.101451
TTC22,other,0.096841
TTC23L,other,0.07795
TTC28,other,0.396261
TTC32,other,0.105122
TTC33,other,0.485926
TTC34,other,0.633437
TTC38,other,0.0316
TTC39B,other,0.331682
TTC6,other,0.652666
TTC7A,other,0.147788
TTC7B,other,0.110141
TTC8,other,0.194783
TTF1,other,0.077466
TTK,other,0.033654
TTLL13,other,0.267236
TTLL6,other,0.061731
TTLL8,other,0.130742
TTN,other,0.481771
TTPAL,other,0.131148
TTYH1,other,0.072561
TUBA3C,approved,0.466743
TUBB3,approved,0.08021
TUBB8,approved,0.048628
TUBD1,other,0.600702
TUBG1,other,0.07816
TUBG2,other,0.202936
TUBGCP5,other,0.389264
TUFM,other,0.571943
TULP1,other,0.40134
TUSC1,other,0.387666
TUT7,other,0.462876
TWF2,other,0.084722
TWIST1,other,0.243372
TWIST2,other,0.466253
TWSG1,other,0.421819
TXK,in_trials,0.578904
TXLNB,other,0.467879
TXNDC11,other,0.683032
TXNDC2,other,0.124259
TXNDC9,other,0.030621
TXNL1,other,0.565847
TXNL4B,other,0.065324
TXNRD3,other,0.048366
TYK2,approved,0.949974
TYMP,other,0.432556
TYR,approved,0.822285
TYRO3,other,0.042277
TYRP1,other,0.353491
TYW1,other,0.040599
TYW5,other,0.055067
U2SURP,other,0.042091
UACA,other,0.127584
UBA3,in_trials,0.125494
UBA5,other,0.037924
UBA6,other,0.044197
UBAC1,other,0.384284
UBAC2,other,0.607813
UBAP2,other,0.463062
UBASH3A,other,0.902602
UBASH3B,other,0.64556
UBE2D1,other,0.076952
UBE2D3,other,0.123405
UBE2E1,other,0.367641
UBE2E2,other,0.63808
UBE2E3,other,0.60391
UBE2G2,other,0.049198
UBE2H,other,0.579092
UBE2K,other,0.463012
UBE2L3,other,0.478357
UBE2L5,other,0.049726
UBE2N,other,0.037277
UBE2Q1,other,0.463107
UBE2S,other,0.219576
UBE2T,other,0.035335
UBE2U,other,0.038771
UBE2V2,other,0.227637
UBE2W,other,0.403638
UBE3C,other,0.367772
UBE3D,other,0.460467
UBL3,other,0.148198
UBLCP1,other,0.426316
UBN1,other,0.161803
UBQLN1,other,0.036654
UBQLN4,other,0.164254
UBR3,other,0.035914
UBR5,other,0.334204
UBXN10,other,0.039257
UBXN2A,other,0.12071
UBXN4,other,0.058326
UBXN6,other,0.093018
UBXN8,other,0.045841
UCHL3,other,0.083359
UCMA,other,0.037517
UCP1,other,0.378947
UFL1,other,0.35966
UFM1,other,0.101949
UGDH,other,0.051206
UGP2,other,0.41164
UGT1A1,other,0.034156
UGT1A10,other,0.084437
UGT1A6,other,0.443261
UGT1A7,other,0.28651
UGT1A8,other,0.200036
UGT1A9,other,0.115887
UGT3A1,other,0.119863
UGT8,other,0.037258
UHMK1,other,0.050592
BLTP3A,other,0.564304
UHRF2,other,0.386347
UIMC1,other,0.401331
ULK1,other,0.035518
ULK3,other,0.080369
ULK4,other,0.749572
UMAD1,other,0.075751
UMOD,other,0.312199
UMODL1,other,0.031752
UNC13A,other,0.194447
UNC13B,other,0.414782
UNC13C,other,0.467126
UNC13D,other,0.067915
UNC45B,other,0.033283
UNC50,other,0.060354
UNC5A,other,0.456903
UNC5B,other,0.439703
UNC5CL,other,0.035779
UNG,other,0.416122
UNK,other,0.049614
UQCC1,other,0.343796
UQCC2,other,0.60037
UQCR10,other,0.212427
UQCRFS1,other,0.530204
UQCRHL,other,0.240931
URAD,other,0.070062
URB1,other,0.031208
URB2,other,0.047029
UROS,other,0.043374
USO1,other,0.429025
USP12,other,0.257652
USP13,other,0.519987
USP15,other,0.073683
USP18,other,0.455617
USP19,other,0.053897
USP24,other,0.432091
USP25,other,0.571575
USP3,other,0.063251
USP34,other,0.61469
USP36,other,0.388612
USP4,other,0.054794
USP40,other,0.207143
USP42,other,0.485765
USP43,other,0.048118
USP44,other,0.594638
USP45,other,0.054702
USP47,other,0.321174
USP49,other,0.284487
USP53,other,0.331317
USP7,other,0.384727
USP8,other,0.760989
USPL1,other,0.105246
UST,other,0.57417
UTP11,other,0.07662
UTP15,other,0.034431
UTP6,other,0.038542
UTRN,other,0.242959
UTS2,other,0.043913
VAMP3,other,0.380296
VANGL2,other,0.207998
VAPA,other,0.279159
VAPB,other,0.395659
VASH2,other,0.038995
VAV2,other,0.42102
VAV3,other,0.79911
VAX2,other,0.271289
VCAM1,other,0.361166
VCAN,other,0.380813
VDAC1,other,0.063664
VDAC3,other,0.173628
VEGFA,in_trials,0.100933
VEGFB,other,0.323593
VEGFC,other,0.102038
VEPH1,other,0.482841
VGLL1,other,0.302453
VGLL2,other,0.478056
VGLL3,other,0.399056
VGLL4,other,0.143216
VHL,other,0.447214
VILL,other,0.055393
VIP,other,0.053802
VIT,other,0.633971
VKORC1,in_trials,0.302645
VLDLR,other,0.231867
VMP1,other,0.335771
VOPP1,other,0.603828
VPS13A,other,0.548459
VPS13C,other,0.506577
VPS13D,other,0.293733
VPS26A,other,0.388612
VPS50,other,0.038783
VPS54,other,0.124703
VRK1,other,0.49243
VRK2,other,0.426527
VSIG8,other,0.466063
VSIR,other,0.194953
VSNL1,other,0.141995
VSTM2A,other,0.489067
VSTM2B,other,0.338563
VTA1,other,0.047455
VTI1A,other,0.341717
VWA1,other,0.119758
VWA3B,other,0.405042
VWA8,other,0.056842
VWC2,other,0.606597
VWC2L,other,0.302928
VWF,approved,0.494993
WAC,other,0.354318
WAPL,other,0.416289
WBP2,other,0.346434
WBP4,other,0.425591
WDFY4,other,0.882689
WDPCP,other,0.291706
WDR1,other,0.501231
WDR11,other,0.3454
WDR18,other,0.135986
WDR27,other,0.074981
WDR36,other,0.778611
WDR37,other,0.444033
WDR38,other,0.378947
WDR41,other,0.411535
WDR43,other,0.035334
WDR49,other,0.079423
WDR53,other,0.09287
WDR59,other,0.413191
WDR7,other,0.218242
WDR72,other,0.590848
WDR73,other,0.070102
WDR75,other,0.096636
WDR76,other,0.430553
WDR89,other,0.030707
WDR97,other,0.033641
WDTC1,other,0.195292
WEE2,other,0.033397
WFS1,other,0.581193
WIPF2,other,0.233812
WIPI2,other,0.082073
WNK1,other,0.340684
WNK2,other,0.046282
WNT2,other,0.192201
WNT3,other,0.071075
WNT4,other,0.177227
WNT7B,other,0.113958
WNT8A,other,0.056297
WNT9B,other,0.593531
WRN,other,0.293902
WRNIP1,other,0.176363
WSB1,other,0.248571
WSCD1,other,0.330076
WTAP,other,0.111487
WWC1,other,0.21226
WWC2,other,0.397818
WWOX,other,0.616856
XCL1,other,0.387886
XCL2,other,0.693021
XCR1,other,0.607859
XIRP2,other,0.04453
XKR4,other,0.382412
XKR5,other,0.177846
XKR6,other,0.670592
XPA,other,0.414728
XPO1,approved,0.287134
XPO7,other,0.172554
XPR1,other,0.294364
XRCC2,other,0.424856
XRCC4,other,0.381618
XRCC5,other,0.041431
XRN2,other,0.368036
XYLT1,other,0.382412
YARS2,other,0.09676
YDJC,other,0.460225
YEATS4,other,0.177407
YES1,approved,0.407773
YIPF1,other,0.040243
YIPF2,other,0.237744
YIPF5,other,0.153734
YIPF7,other,0.065896
YJEFN3,other,0.110493
YPEL1,other,0.043296
YPEL3,other,0.087526
YPEL5,other,0.060822
YRDC,other,0.218366
YTHDF2,other,0.072522
YTHDF3,other,0.122253
YY1AP1,other,0.079976
PTGR3,other,0.204128
ZAN,other,0.241422
ZAP70,other,0.740392
ZBED3,other,0.086781
ZBED4,other,0.079429
ZBED6,other,0.498059
ZBED8,other,0.11762
ZBTB1,other,0.441043
ZBTB10,other,0.687266
ZBTB11,other,0.065099
ZBTB14,other,0.28068
ZBTB17,other,0.057023
ZBTB2,other,0.035698
ZBTB24,other,0.03702
ZBTB25,other,0.307879
ZBTB34,other,0.079741
ZBTB38,other,0.845035
ZBTB40,other,0.552536
ZBTB41,other,0.074357
ZBTB43,other,0.364956
ZBTB46,other,0.161241
ZBTB49,other,0.050959
ZBTB7A,other,0.41461
ZBTB7B,other,0.359909
ZBTB7C,other,0.60029
ZBTB9,other,0.07768
ZC2HC1A,other,0.618366
ZC2HC1B,other,0.043023
ZC3H11A,other,0.498059
ZC3H11B,other,0.495162
ZC3H12C,other,0.835808
ZC3H15,other,0.345673
ZC3H7A,other,0.0457
ZC3H7B,other,0.066143
ZC3HAV1,other,0.633127
ZC3HAV1L,other,0.252621
ZC3HC1,other,0.472979
ZCCHC24,other,0.408891
ZCCHC7,other,0.427236
ZCRB1,other,0.060354
ZCWPW2,other,0.090779
ZDHHC11B,other,0.066544
ZDHHC12,other,0.664531
ZDHHC14,other,0.538548
ZDHHC17,other,0.330962
ZDHHC2,other,0.03313
ZDHHC21,other,0.443354
ZDHHC24,other,0.04984
ZDHHC4,other,0.384727
ZDHHC8,other,0.146365
ZEB1,other,0.523128
ZEB2,other,0.537069
ZFAND5,other,0.203051
ZFAT,other,0.387144
ZFHX2,other,0.166413
ZFHX3,other,0.124405
ZFP36L1,other,0.80837
ZFP36L2,other,0.442145
ZFP37,other,0.29773
ZFP42,other,0.211975
ZFP64,other,0.0419
ZFP90,other,0.538392
ZFP91,other,0.065544
ZFPM1,other,0.219805
ZFYVE1,other,0.045059
ZFYVE26,other,0.286676
ZFYVE27,other,0.411364
ZGLP1,other,0.428286
ZGPAT,other,0.257473
ZHX2,other,0.525507
ZHX3,other,0.059568
ZIC1,other,0.4369
ZIC2,other,0.157605
ZIC4,other,0.279808
ZIC5,other,0.097449
ZIK1,other,0.034289
ZKSCAN1,other,0.031433
ZKSCAN2,other,0.036241
ZMAT3,other,0.056631
ZMAT4,other,0.089739
ZMAT5,other,0.205986
ZMIZ1,other,0.586204
ZMYM2,other,0.0333
ZMYM4,other,0.109491
ZMYND12,other,0.03449
ZMYND19,other,0.077427
ZMYND8,other,0.523678
ZNF134,other,0.310424
ZNF142,other,0.530541
ZNF169,other,0.457024
ZNF18,other,0.386375
ZNF181,other,0.255753
ZNF189,other,0.085397
ZNF211,other,0.267128
ZNF217,other,0.875908
ZNF236,other,0.352569
ZNF248,other,0.212287
ZNF25,other,0.030557
ZNF254,other,0.581953
ZNF256,other,0.041807
ZNF266,other,0.043719
ZNF273,other,0.25323
ZNF276,other,0.079929
ZNF277,other,0.033083
ZNF287,other,0.400792
ZNF30,other,0.186553
ZNF300,other,0.266065
ZNF302,other,0.070413
ZNF329,other,0.086278
ZNF33B,other,0.507263
ZNF35,other,0.196471
ZNF354B,other,0.337082
ZNF354C,other,0.051598
ZNF365,other,0.624764
ZNF366,other,0.671388
ZNF37A,other,0.448234
ZNF385B,other,0.032239
ZNF385D,other,0.767044
ZNF395,other,0.508936
ZNF397,other,0.170879
ZNF407,other,0.062774
ZNF408,other,0.325733
ZNF416,other,0.153472
ZNF417,other,0.047729
ZNF420,other,0.063725
ZNF433,other,0.261197
ZNF438,other,0.717275
ZNF443,other,0.03735
ZNF462,other,0.481517
ZNF467,other,0.085229
ZNF468,other,0.464694
ZNF474,other,0.057947
ZNF479,other,0.459132
ZNF507,other,0.543605
ZNF513,other,0.032241
ZNF518B,other,0.087884
ZNF521,other,0.396262
ZNF532,other,0.044392
ZNF534,other,0.240931
ZNF555,other,0.193975
ZNF560,other,0.128677
ZNF568,other,0.120651
ZNF585A,other,0.039267
ZNF592,other,0.107175
ZNF594,other,0.155558
ZNF599,other,0.17057
ZNF608,other,0.382318
ZNF619,other,0.05502
ZNF620,other,0.199311
ZNF621,other,0.351168
ZNF626,other,0.480144
ZNF629,other,0.035914
ZNF638,other,0.042561
ZNF644,other,0.223413
ZNF646,other,0.046374
ZNF652,other,0.748473
ZNF664,other,0.187544
ZNF678,other,0.046939
ZNF679,other,0.440007
ZNF689,other,0.031749
ZNF696,other,0.030943
ZNF697,other,0.440171
ZNF704,other,0.657598
ZNF713,other,0.041316
ZNF722,other,0.284067
ZNF727,other,0.090531
ZNF729,other,0.505735
ZNF737,other,0.087665
ZNF740,other,0.288192
ZNF746,other,0.367728
ZNF750,other,0.055253
ZNF76,other,0.490054
ZNF771,other,0.190763
ZNF774,other,0.669659
ZNF777,other,0.052483
ZNF780B,other,0.41863
ZNF787,other,0.061509
ZNF792,other,0.031418
ZNF799,other,0.221725
ZNF800,other,0.643735
ZNF804A,other,0.376364
ZNF804B,other,0.521297
ZNF827,other,0.475107
ZNF829,other,0.063725
ZNF830,other,0.226804
ZNF831,other,0.814936
ZNHIT3,other,0.536942
ZNRF1,other,0.441838
ZNRF3,other,0.288584
ZPBP,other,0.385169
ZPBP2,other,0.629609
ZPLD1,other,0.492717
ZRANB2,other,0.155493
ZSCAN18,other,0.058865
ZSCAN2,other,0.186778
ZSCAN30,other,0.048185
ZSWIM2,other,0.388737
ZSWIM6,other,0.53446
ZWINT,other,0.615538
ZYX,other,0.16128
