gene,condition,n_sig,group
WDR13,Stim8hr,0,non-target
WDR18,Rest,0,non-target
WDR18,Stim48hr,0,non-target
WDR18,Stim8hr,0,non-target
WDR19,Rest,0,non-target
WDR19,Stim48hr,0,non-target
WDR19,Stim8hr,0,non-target
WDR20,Rest,0,non-target
WDR20,Stim48hr,0,non-target
WDR20,Stim8hr,0,non-target
WDR24,Stim48hr,0,non-target
WDR24,Stim8hr,0,non-target
WDR25,Rest,0,non-target
WDR25,Stim48hr,0,non-target
WDR25,Stim8hr,0,non-target
WDR26,Rest,1,non-target
WDR26,Stim48hr,0,non-target
WDR26,Stim8hr,0,non-target
WDR27,Rest,0,non-target
WDR27,Stim48hr,0,non-target
WDR27,Stim8hr,0,non-target
WDR35,Rest,0,non-target
WDR35,Stim8hr,0,non-target
WDR37,Rest,0,non-target
WDR37,Stim48hr,0,non-target
WDR37,Stim8hr,0,non-target
WDR41,Rest,0,non-target
WDR41,Stim48hr,0,non-target
WDR41,Stim8hr,0,non-target
WDR44,Rest,0,non-target
WDR44,Stim48hr,0,non-target
WDR44,Stim8hr,0,non-target
WDR45B,Rest,0,non-target
WDR45B,Stim48hr,0,non-target
WDR45B,Stim8hr,0,non-target
WDR47,Rest,0,non-target
WDR47,Stim48hr,0,non-target
WDR47,Stim8hr,0,non-target
WDR48,Rest,0,non-target
WDR48,Stim48hr,0,non-target
WDR48,Stim8hr,0,non-target
WDR53,Rest,0,non-target
WDR53,Stim48hr,0,non-target
WDR53,Stim8hr,0,non-target
WDR54,Rest,0,non-target
WDR54,Stim48hr,0,non-target
WDR54,Stim8hr,0,non-target
WDR59,Rest,0,non-target
WDR59,Stim48hr,5,non-target
WDR59,Stim8hr,1,non-target
WDR5B,Rest,0,non-target
WDR5B,Stim48hr,0,non-target
WDR5B,Stim8hr,0,non-target
WDR6,Rest,0,non-target
WDR6,Stim48hr,0,non-target
WDR6,Stim8hr,0,non-target
WDR62,Rest,0,non-target
WDR62,Stim48hr,0,non-target
WDR62,Stim8hr,0,non-target
WDR7,Rest,0,non-target
WDR7,Stim48hr,0,non-target
WDR7,Stim8hr,0,non-target
WDR70,Stim48hr,0,non-target
WDR70,Stim8hr,0,non-target
WDR73,Rest,0,non-target
WDR73,Stim48hr,0,non-target
WDR73,Stim8hr,0,non-target
WDR76,Rest,0,non-target
WDR76,Stim48hr,0,non-target
WDR76,Stim8hr,0,non-target
WDR77,Rest,0,non-target
WDR77,Stim48hr,0,non-target
WDR77,Stim8hr,0,non-target
WDR81,Rest,0,non-target
WDR81,Stim48hr,0,non-target
WDR81,Stim8hr,0,non-target
WDR82,Rest,4,non-target
WDR82,Stim48hr,5,non-target
WDR82,Stim8hr,7,non-target
WDR83,Rest,0,non-target
WDR83,Stim48hr,0,non-target
WDR83,Stim8hr,0,non-target
WDR83OS,Rest,0,non-target
WDR83OS,Stim48hr,0,non-target
WDR83OS,Stim8hr,0,non-target
WDR86,Rest,0,non-target
WDR86,Stim48hr,0,non-target
WDR86,Stim8hr,0,non-target
WDR88,Rest,0,non-target
WDR88,Stim48hr,0,non-target
WDR88,Stim8hr,0,non-target
WDR89,Rest,0,non-target
WDR89,Stim48hr,0,non-target
WDR89,Stim8hr,1,non-target
WDR90,Rest,0,non-target
WDR90,Stim48hr,0,non-target
WDR90,Stim8hr,0,non-target
WDR91,Rest,0,non-target
WDR91,Stim48hr,0,non-target
WDR91,Stim8hr,0,non-target
WDSUB1,Rest,0,non-target
WDSUB1,Stim48hr,0,non-target
WDSUB1,Stim8hr,0,non-target
WDTC1,Rest,0,non-target
WFDC2,Rest,0,non-target
WFDC2,Stim48hr,0,non-target
WFDC2,Stim8hr,0,non-target
WHAMM,Rest,0,non-target
WHAMM,Stim48hr,0,non-target
WHAMM,Stim8hr,0,non-target
WHR1,Rest,0,non-target
WHR1,Stim48hr,0,non-target
WHR1,Stim8hr,0,non-target
WHRN,Rest,0,non-target
WHRN,Stim48hr,0,non-target
WHRN,Stim8hr,0,non-target
WIPF1,Rest,1,non-target
WIPF1,Stim48hr,0,non-target
WIPF1,Stim8hr,0,non-target
WIPF2,Rest,0,non-target
WIPF2,Stim48hr,0,non-target
WIPF2,Stim8hr,0,non-target
WIPI1,Rest,0,non-target
WIPI1,Stim48hr,0,non-target
WIPI1,Stim8hr,0,non-target
WIPI2,Rest,1,non-target
WIPI2,Stim48hr,0,non-target
WIPI2,Stim8hr,0,non-target
WIZ,Rest,1,non-target
WIZ,Stim48hr,1,non-target
WIZ,Stim8hr,2,non-target
WNK1,Rest,1,non-target
WNK1,Stim48hr,0,non-target
WNK1,Stim8hr,1,non-target
WNT1,Rest,0,non-target
WNT1,Stim48hr,1,non-target
WNT1,Stim8hr,0,non-target
WNT10A,Rest,0,non-target
WNT10A,Stim48hr,0,non-target
WNT10A,Stim8hr,0,non-target
WNT10B,Rest,0,non-target
WNT10B,Stim48hr,0,non-target
WNT10B,Stim8hr,0,non-target
WNT16,Rest,0,non-target
WNT16,Stim48hr,0,non-target
WNT16,Stim8hr,0,non-target
WNT2B,Rest,0,non-target
WNT2B,Stim48hr,0,non-target
WNT2B,Stim8hr,0,non-target
WNT7A,Rest,0,non-target
WNT7A,Stim48hr,0,non-target
WNT7A,Stim8hr,0,non-target
WNT9A,Rest,0,non-target
WNT9A,Stim48hr,0,non-target
WNT9A,Stim8hr,0,non-target
WRAP53,Rest,4,non-target
WRAP53,Stim48hr,1,non-target
WRAP53,Stim8hr,0,non-target
WRAP73,Rest,0,non-target
WRAP73,Stim48hr,0,non-target
WRAP73,Stim8hr,0,non-target
WRN,Rest,0,non-target
WRN,Stim48hr,0,non-target
WRN,Stim8hr,0,non-target
WRNIP1,Rest,0,non-target
WRNIP1,Stim48hr,0,non-target
WRNIP1,Stim8hr,0,non-target
WSB1,Rest,0,non-target
WSB1,Stim48hr,0,non-target
WSB1,Stim8hr,0,non-target
WSB2,Rest,0,non-target
WSB2,Stim48hr,0,non-target
WSB2,Stim8hr,0,non-target
WT1,Rest,0,in-trial
WT1,Stim48hr,0,in-trial
WT1,Stim8hr,0,in-trial
WTAP,Rest,0,non-target
WTAP,Stim48hr,0,non-target
WTAP,Stim8hr,1,non-target
WWC1,Rest,0,non-target
WWC1,Stim48hr,0,non-target
WWC1,Stim8hr,0,non-target
WWC2,Rest,0,non-target
WWC2,Stim48hr,0,non-target
WWC2,Stim8hr,0,non-target
WWC3,Rest,0,non-target
WWC3,Stim48hr,0,non-target
WWC3,Stim8hr,0,non-target
WWOX,Rest,0,non-target
WWOX,Stim48hr,0,non-target
WWOX,Stim8hr,0,non-target
WWP1,Rest,0,non-target
WWP1,Stim48hr,0,non-target
WWP1,Stim8hr,0,non-target
WWP2,Rest,0,non-target
WWP2,Stim48hr,0,non-target
WWP2,Stim8hr,0,non-target
XAF1,Rest,0,non-target
XAF1,Stim48hr,0,non-target
XAF1,Stim8hr,0,non-target
XBP1,Rest,0,non-target
XBP1,Stim48hr,1,non-target
XBP1,Stim8hr,0,non-target
XCL1,Rest,1,non-target
XCL1,Stim48hr,1,non-target
XCL1,Stim8hr,1,non-target
XCL2,Rest,0,non-target
XCL2,Stim48hr,0,non-target
XCL2,Stim8hr,0,non-target
XIAP,Rest,0,non-target
XIAP,Stim48hr,0,non-target
XIAP,Stim8hr,0,non-target
XIRP1,Rest,0,non-target
XIRP1,Stim48hr,0,non-target
XIRP1,Stim8hr,0,non-target
XK,Rest,0,non-target
XK,Stim48hr,0,non-target
XK,Stim8hr,0,non-target
XKR6,Rest,0,non-target
XKR6,Stim48hr,0,non-target
XKR6,Stim8hr,0,non-target
XKR8,Rest,0,non-target
XKR8,Stim48hr,0,non-target
XKR8,Stim8hr,0,non-target
XKRX,Rest,0,non-target
XKRX,Stim48hr,0,non-target
XKRX,Stim8hr,0,non-target
XPA,Rest,0,non-target
XPA,Stim48hr,0,non-target
XPA,Stim8hr,0,non-target
XPNPEP1,Rest,0,in-trial
XPNPEP1,Stim48hr,0,in-trial
XPNPEP1,Stim8hr,0,in-trial
XPNPEP3,Rest,0,in-trial
XPNPEP3,Stim48hr,0,in-trial
XPNPEP3,Stim8hr,0,in-trial
XPO4,Rest,0,non-target
XPO4,Stim48hr,0,non-target
XPO4,Stim8hr,0,non-target
XPO5,Rest,0,non-target
XPO5,Stim48hr,0,non-target
XPO5,Stim8hr,0,non-target
XPO6,Rest,0,non-target
XPO6,Stim48hr,0,non-target
XPO6,Stim8hr,0,non-target
XPO7,Rest,0,non-target
XPO7,Stim48hr,0,non-target
XPO7,Stim8hr,0,non-target
XPOT,Rest,0,non-target
XPOT,Stim48hr,0,non-target
XPOT,Stim8hr,0,non-target
XPR1,Rest,1,non-target
XPR1,Stim48hr,0,non-target
XPR1,Stim8hr,3,non-target
XRCC1,Rest,0,non-target
XRCC1,Stim48hr,0,non-target
XRCC1,Stim8hr,0,non-target
XRCC2,Rest,1,non-target
XRCC2,Stim48hr,2,non-target
XRCC2,Stim8hr,4,non-target
XRCC3,Rest,0,non-target
XRN1,Rest,0,non-target
XRN1,Stim48hr,0,non-target
XRN1,Stim8hr,0,non-target
XRN2,Rest,1,non-target
XRRA1,Rest,0,non-target
XRRA1,Stim48hr,2,non-target
XRRA1,Stim8hr,7,non-target
XTBD1,Rest,0,non-target
XTBD1,Stim48hr,0,non-target
XTBD1,Stim8hr,0,non-target
XXYLT1,Rest,0,non-target
XXYLT1,Stim48hr,0,non-target
XXYLT1,Stim8hr,0,non-target
XYLB,Rest,0,non-target
XYLB,Stim48hr,0,non-target
XYLB,Stim8hr,0,non-target
XYLT1,Rest,0,non-target
XYLT1,Stim48hr,0,non-target
XYLT1,Stim8hr,0,non-target
XYLT2,Rest,0,non-target
XYLT2,Stim48hr,0,non-target
XYLT2,Stim8hr,0,non-target
YAF2,Rest,0,non-target
YAF2,Stim48hr,0,non-target
YAF2,Stim8hr,0,non-target
YARS1,Stim48hr,0,non-target
YARS1,Stim8hr,0,non-target
YARS2,Rest,0,non-target
YARS2,Stim48hr,0,non-target
YARS2,Stim8hr,0,non-target
YBEY,Rest,0,non-target
YBEY,Stim48hr,0,non-target
YBEY,Stim8hr,1,non-target
YBX1,Rest,0,non-target
YBX1,Stim48hr,0,non-target
YBX1,Stim8hr,0,non-target
YBX2,Rest,0,non-target
YBX2,Stim48hr,0,non-target
YBX2,Stim8hr,0,non-target
YBX3,Rest,0,non-target
YBX3,Stim48hr,0,non-target
YBX3,Stim8hr,0,non-target
YDJC,Rest,0,non-target
YDJC,Stim48hr,0,non-target
YDJC,Stim8hr,0,non-target
YEATS2,Rest,0,non-target
YEATS2,Stim48hr,3,non-target
YEATS2,Stim8hr,0,non-target
YES1,Rest,0,approved
YES1,Stim48hr,0,approved
YES1,Stim8hr,0,approved
YIF1A,Rest,0,non-target
YIF1A,Stim48hr,0,non-target
YIF1A,Stim8hr,0,non-target
YIF1B,Rest,0,non-target
YIF1B,Stim48hr,0,non-target
YIF1B,Stim8hr,0,non-target
YIPF1,Rest,0,non-target
YIPF1,Stim48hr,0,non-target
YIPF1,Stim8hr,0,non-target
YIPF2,Rest,0,non-target
YIPF2,Stim48hr,0,non-target
YIPF2,Stim8hr,0,non-target
YIPF3,Rest,0,non-target
YIPF3,Stim48hr,0,non-target
YIPF3,Stim8hr,1,non-target
YIPF4,Rest,0,non-target
YIPF4,Stim48hr,0,non-target
YIPF4,Stim8hr,0,non-target
YIPF5,Rest,0,non-target
YIPF5,Stim48hr,0,non-target
YIPF5,Stim8hr,0,non-target
YIPF6,Rest,0,non-target
YIPF6,Stim48hr,0,non-target
YIPF6,Stim8hr,0,non-target
YJEFN3,Rest,0,non-target
YJEFN3,Stim48hr,0,non-target
YJEFN3,Stim8hr,0,non-target
YJU2,Rest,0,non-target
YJU2,Stim48hr,0,non-target
YJU2,Stim8hr,0,non-target
YJU2B,Rest,0,non-target
YJU2B,Stim48hr,0,non-target
YJU2B,Stim8hr,0,non-target
YLPM1,Rest,0,non-target
YLPM1,Stim48hr,0,non-target
YLPM1,Stim8hr,0,non-target
YME1L1,Rest,0,non-target
YME1L1,Stim48hr,1,non-target
YME1L1,Stim8hr,0,non-target
YOD1,Rest,0,non-target
YOD1,Stim48hr,0,non-target
YOD1,Stim8hr,0,non-target
YPEL1,Rest,0,non-target
YPEL1,Stim48hr,0,non-target
YPEL1,Stim8hr,0,non-target
YPEL2,Rest,0,non-target
YPEL2,Stim48hr,0,non-target
YPEL2,Stim8hr,0,non-target
YPEL3,Rest,0,non-target
YPEL3,Stim48hr,0,non-target
YPEL3,Stim8hr,0,non-target
YPEL4,Rest,0,non-target
YPEL4,Stim48hr,0,non-target
YPEL4,Stim8hr,0,non-target
YPEL5,Rest,0,non-target
YPEL5,Stim48hr,0,non-target
YPEL5,Stim8hr,0,non-target
YRDC,Rest,0,non-target
YRDC,Stim48hr,0,non-target
YRDC,Stim8hr,0,non-target
YTHDC2,Rest,0,non-target
YTHDC2,Stim48hr,0,non-target
YTHDC2,Stim8hr,0,non-target
YTHDF1,Rest,0,non-target
YTHDF1,Stim48hr,0,non-target
YTHDF1,Stim8hr,0,non-target
YTHDF2,Rest,1,non-target
YTHDF2,Stim48hr,11,non-target
YTHDF2,Stim8hr,4,non-target
YTHDF3,Rest,0,non-target
YTHDF3,Stim48hr,0,non-target
YTHDF3,Stim8hr,0,non-target
YWHAB,Rest,0,non-target
YWHAB,Stim48hr,0,non-target
YWHAB,Stim8hr,0,non-target
YWHAE,Rest,0,non-target
YWHAE,Stim48hr,0,non-target
YWHAE,Stim8hr,0,non-target
YWHAG,Rest,0,non-target
YWHAG,Stim48hr,0,non-target
YWHAG,Stim8hr,0,non-target
YWHAH,Rest,0,non-target
YWHAH,Stim48hr,0,non-target
YWHAH,Stim8hr,0,non-target
YWHAQ,Rest,0,non-target
YWHAQ,Stim48hr,0,non-target
YWHAQ,Stim8hr,0,non-target
YWHAZ,Rest,0,non-target
YWHAZ,Stim48hr,0,non-target
YWHAZ,Stim8hr,0,non-target
YY1,Rest,2,non-target
YY1,Stim48hr,0,non-target
YY1,Stim8hr,1,non-target
YY1AP1,Rest,0,non-target
YY1AP1,Stim48hr,0,non-target
YY1AP1,Stim8hr,0,non-target
YY2,Rest,0,non-target
YY2,Stim48hr,0,non-target
YY2,Stim8hr,0,non-target
ZACN,Rest,0,non-target
ZACN,Stim48hr,0,non-target
ZACN,Stim8hr,0,non-target
ZAP70,Rest,1,non-target
ZAP70,Stim48hr,25,non-target
ZAP70,Stim8hr,30,non-target
ZBED1,Rest,1,non-target
ZBED1,Stim48hr,0,non-target
ZBED1,Stim8hr,0,non-target
ZBED10P,Rest,0,non-target
ZBED10P,Stim48hr,0,non-target
ZBED10P,Stim8hr,0,non-target
ZBED11,Rest,0,non-target
ZBED11,Stim48hr,0,non-target
ZBED11,Stim8hr,0,non-target
ZBED2,Rest,0,non-target
ZBED2,Stim48hr,0,non-target
ZBED2,Stim8hr,0,non-target
ZBED3,Rest,0,non-target
ZBED3,Stim48hr,8,non-target
ZBED3,Stim8hr,23,non-target
ZBED4,Rest,0,non-target
ZBED4,Stim48hr,0,non-target
ZBED4,Stim8hr,0,non-target
ZBED5,Rest,0,non-target
ZBED5,Stim48hr,0,non-target
ZBED5,Stim8hr,0,non-target
ZBED6,Rest,0,non-target
ZBED6,Stim48hr,0,non-target
ZBED6,Stim8hr,0,non-target
ZBED8L,Rest,0,non-target
ZBED8L,Stim48hr,0,non-target
ZBED8L,Stim8hr,0,non-target
ZBP1,Rest,0,non-target
ZBP1,Stim48hr,0,non-target
ZBP1,Stim8hr,0,non-target
ZBTB1,Rest,0,non-target
ZBTB1,Stim48hr,0,non-target
ZBTB1,Stim8hr,0,non-target
ZBTB10,Rest,0,non-target
ZBTB10,Stim48hr,0,non-target
ZBTB10,Stim8hr,0,non-target
ZBTB12,Rest,0,non-target
ZBTB12,Stim48hr,0,non-target
ZBTB12,Stim8hr,0,non-target
ZBTB14,Rest,0,non-target
ZBTB14,Stim48hr,0,non-target
ZBTB14,Stim8hr,0,non-target
ZBTB16,Rest,0,non-target
ZBTB16,Stim48hr,0,non-target
ZBTB16,Stim8hr,0,non-target
ZBTB17,Rest,1,non-target
ZBTB17,Stim48hr,0,non-target
ZBTB17,Stim8hr,2,non-target
ZBTB18,Rest,0,non-target
ZBTB18,Stim48hr,0,non-target
ZBTB18,Stim8hr,0,non-target
ZBTB2,Rest,1,non-target
ZBTB2,Stim48hr,1,non-target
ZBTB2,Stim8hr,1,non-target
ZBTB21,Rest,0,non-target
ZBTB21,Stim48hr,0,non-target
ZBTB21,Stim8hr,0,non-target
ZBTB22,Rest,0,non-target
ZBTB22,Stim48hr,0,non-target
ZBTB22,Stim8hr,0,non-target
ZBTB24,Rest,0,non-target
ZBTB24,Stim48hr,0,non-target
ZBTB24,Stim8hr,0,non-target
ZBTB25,Rest,0,non-target
ZBTB25,Stim48hr,0,non-target
ZBTB25,Stim8hr,0,non-target
ZBTB26,Rest,0,non-target
ZBTB26,Stim48hr,0,non-target
ZBTB26,Stim8hr,0,non-target
ZBTB3,Rest,0,non-target
ZBTB3,Stim48hr,0,non-target
ZBTB3,Stim8hr,0,non-target
ZBTB32,Rest,0,non-target
ZBTB32,Stim48hr,1,non-target
ZBTB32,Stim8hr,0,non-target
ZBTB33,Rest,0,non-target
ZBTB33,Stim48hr,0,non-target
ZBTB33,Stim8hr,0,non-target
ZBTB34,Rest,0,non-target
ZBTB34,Stim48hr,0,non-target
ZBTB34,Stim8hr,0,non-target
ZBTB35,Rest,0,non-target
ZBTB35,Stim48hr,0,non-target
ZBTB35,Stim8hr,0,non-target
ZBTB37,Rest,0,non-target
ZBTB37,Stim48hr,0,non-target
ZBTB37,Stim8hr,0,non-target
ZBTB38,Rest,0,non-target
ZBTB38,Stim48hr,0,non-target
ZBTB38,Stim8hr,0,non-target
ZBTB39,Rest,0,non-target
ZBTB39,Stim48hr,0,non-target
ZBTB39,Stim8hr,0,non-target
ZBTB40,Rest,0,non-target
ZBTB40,Stim48hr,0,non-target
ZBTB40,Stim8hr,0,non-target
ZBTB41,Rest,0,non-target
ZBTB41,Stim48hr,0,non-target
ZBTB41,Stim8hr,0,non-target
ZBTB42,Rest,0,non-target
ZBTB42,Stim48hr,0,non-target
ZBTB42,Stim8hr,0,non-target
ZBTB43,Rest,0,non-target
ZBTB43,Stim48hr,0,non-target
ZBTB43,Stim8hr,0,non-target
ZBTB44,Rest,0,non-target
ZBTB44,Stim48hr,0,non-target
ZBTB44,Stim8hr,2,non-target
ZBTB45,Rest,0,non-target
ZBTB45,Stim48hr,1,non-target
ZBTB45,Stim8hr,0,non-target
ZBTB46,Stim48hr,0,non-target
ZBTB46,Stim8hr,0,non-target
ZBTB47,Rest,0,non-target
ZBTB47,Stim48hr,0,non-target
ZBTB47,Stim8hr,0,non-target
ZBTB48,Rest,1,non-target
ZBTB48,Stim48hr,0,non-target
ZBTB48,Stim8hr,0,non-target
ZBTB49,Rest,0,non-target
ZBTB49,Stim48hr,0,non-target
ZBTB49,Stim8hr,0,non-target
ZBTB5,Rest,0,non-target
ZBTB5,Stim48hr,0,non-target
ZBTB5,Stim8hr,0,non-target
ZBTB6,Rest,0,non-target
ZBTB6,Stim48hr,0,non-target
ZBTB6,Stim8hr,0,non-target
ZBTB7A,Rest,0,non-target
ZBTB7A,Stim48hr,0,non-target
ZBTB7A,Stim8hr,2,non-target
ZBTB7B,Rest,0,non-target
ZBTB7B,Stim48hr,0,non-target
ZBTB7B,Stim8hr,0,non-target
ZBTB8A,Rest,0,non-target
ZBTB8A,Stim48hr,0,non-target
ZBTB8A,Stim8hr,0,non-target
ZBTB8B,Rest,0,non-target
ZBTB8B,Stim48hr,0,non-target
ZBTB8B,Stim8hr,0,non-target
ZBTB9,Rest,0,non-target
ZBTB9,Stim48hr,0,non-target
ZBTB9,Stim8hr,0,non-target
ZC2HC1A,Rest,0,non-target
ZC2HC1A,Stim48hr,0,non-target
ZC2HC1A,Stim8hr,0,non-target
ZC3H10,Rest,0,non-target
ZC3H10,Stim48hr,0,non-target
ZC3H10,Stim8hr,0,non-target
ZC3H11A,Rest,0,non-target
ZC3H11A,Stim48hr,0,non-target
ZC3H11A,Stim8hr,0,non-target
ZC3H12A,Rest,1,non-target
ZC3H12A,Stim48hr,3,non-target
ZC3H12A,Stim8hr,1,non-target
ZC3H12B,Rest,0,non-target
ZC3H12B,Stim48hr,0,non-target
ZC3H12B,Stim8hr,0,non-target
ZC3H12C,Rest,0,non-target
ZC3H12C,Stim48hr,0,non-target
ZC3H12C,Stim8hr,0,non-target
ZC3H12D,Rest,0,non-target
ZC3H12D,Stim48hr,0,non-target
ZC3H12D,Stim8hr,0,non-target
ZC3H14,Rest,0,non-target
ZC3H14,Stim48hr,0,non-target
ZC3H14,Stim8hr,0,non-target
ZC3H15,Rest,1,non-target
ZC3H15,Stim48hr,0,non-target
ZC3H15,Stim8hr,0,non-target
ZC3H3,Rest,0,non-target
ZC3H3,Stim48hr,0,non-target
ZC3H3,Stim8hr,0,non-target
ZC3H4,Rest,0,non-target
ZC3H4,Stim48hr,0,non-target
ZC3H4,Stim8hr,0,non-target
ZC3H6,Rest,0,non-target
ZC3H6,Stim48hr,0,non-target
ZC3H6,Stim8hr,0,non-target
ZC3H7A,Rest,0,non-target
ZC3H7A,Stim48hr,0,non-target
ZC3H7A,Stim8hr,0,non-target
ZC3H7B,Rest,0,non-target
ZC3H7B,Stim48hr,0,non-target
ZC3H7B,Stim8hr,0,non-target
ZC3HAV1,Rest,0,non-target
ZC3HAV1,Stim48hr,0,non-target
ZC3HAV1,Stim8hr,0,non-target
ZC3HAV1L,Rest,0,non-target
ZC3HAV1L,Stim48hr,0,non-target
ZC3HAV1L,Stim8hr,0,non-target
ZC3HC1,Rest,1,non-target
ZC3HC1,Stim48hr,0,non-target
ZC3HC1,Stim8hr,0,non-target
ZC4H2,Rest,0,non-target
ZC4H2,Stim48hr,0,non-target
ZC4H2,Stim8hr,0,non-target
ZCCHC10,Rest,0,non-target
ZCCHC10,Stim48hr,0,non-target
ZCCHC10,Stim8hr,0,non-target
ZCCHC12,Rest,0,non-target
ZCCHC12,Stim48hr,0,non-target
ZCCHC12,Stim8hr,0,non-target
ZCCHC14,Rest,0,non-target
ZCCHC14,Stim48hr,0,non-target
ZCCHC14,Stim8hr,0,non-target
ZCCHC17,Rest,0,non-target
ZCCHC17,Stim48hr,0,non-target
ZCCHC17,Stim8hr,0,non-target
ZCCHC18,Rest,0,non-target
ZCCHC18,Stim48hr,0,non-target
ZCCHC18,Stim8hr,0,non-target
ZCCHC2,Rest,0,non-target
ZCCHC2,Stim48hr,0,non-target
ZCCHC2,Stim8hr,0,non-target
ZCCHC24,Rest,0,non-target
ZCCHC24,Stim48hr,0,non-target
ZCCHC24,Stim8hr,0,non-target
ZCCHC3,Rest,0,non-target
ZCCHC3,Stim48hr,0,non-target
ZCCHC3,Stim8hr,0,non-target
ZCCHC4,Rest,0,non-target
ZCCHC4,Stim48hr,0,non-target
ZCCHC4,Stim8hr,0,non-target
ZCCHC7,Rest,0,non-target
ZCCHC7,Stim48hr,0,non-target
ZCCHC7,Stim8hr,0,non-target
ZCCHC8,Rest,0,non-target
ZCCHC8,Stim48hr,0,non-target
ZCCHC8,Stim8hr,0,non-target
ZCRB1,Rest,0,non-target
ZCRB1,Stim48hr,1,non-target
ZCRB1,Stim8hr,0,non-target
ZCWPW1,Rest,0,non-target
ZCWPW1,Stim48hr,0,non-target
ZCWPW1,Stim8hr,0,non-target
ZCWPW2,Rest,0,non-target
ZCWPW2,Stim48hr,0,non-target
ZCWPW2,Stim8hr,0,non-target
ZDBF2,Rest,0,non-target
ZDBF2,Stim48hr,0,non-target
ZDBF2,Stim8hr,0,non-target
ZDHHC11,Rest,0,non-target
ZDHHC11,Stim48hr,0,non-target
ZDHHC11,Stim8hr,0,non-target
ZDHHC11B,Rest,0,non-target
ZDHHC11B,Stim48hr,0,non-target
ZDHHC11B,Stim8hr,0,non-target
ZDHHC12,Rest,0,non-target
ZDHHC12,Stim48hr,0,non-target
ZDHHC12,Stim8hr,0,non-target
ZDHHC13,Rest,0,non-target
ZDHHC13,Stim48hr,0,non-target
ZDHHC13,Stim8hr,0,non-target
ZDHHC14,Rest,0,non-target
ZDHHC14,Stim48hr,0,non-target
ZDHHC14,Stim8hr,0,non-target
ZDHHC15,Rest,0,non-target
ZDHHC15,Stim48hr,0,non-target
ZDHHC15,Stim8hr,0,non-target
ZDHHC16,Rest,0,non-target
ZDHHC16,Stim48hr,0,non-target
ZDHHC16,Stim8hr,0,non-target
ZDHHC17,Rest,0,non-target
ZDHHC17,Stim48hr,0,non-target
ZDHHC17,Stim8hr,0,non-target
ZDHHC18,Rest,0,non-target
ZDHHC18,Stim48hr,1,non-target
ZDHHC18,Stim8hr,0,non-target
ZDHHC2,Rest,0,non-target
ZDHHC2,Stim48hr,0,non-target
ZDHHC2,Stim8hr,0,non-target
ZDHHC20,Rest,0,non-target
ZDHHC20,Stim48hr,0,non-target
ZDHHC20,Stim8hr,0,non-target
ZDHHC21,Rest,0,non-target
ZDHHC21,Stim48hr,0,non-target
ZDHHC21,Stim8hr,0,non-target
ZDHHC23,Rest,0,non-target
ZDHHC23,Stim48hr,0,non-target
ZDHHC23,Stim8hr,0,non-target
ZDHHC24,Rest,0,non-target
ZDHHC24,Stim48hr,0,non-target
ZDHHC24,Stim8hr,0,non-target
ZDHHC3,Rest,0,non-target
ZDHHC3,Stim48hr,0,non-target
ZDHHC3,Stim8hr,0,non-target
ZDHHC4,Rest,0,non-target
ZDHHC4,Stim48hr,0,non-target
ZDHHC4,Stim8hr,0,non-target
ZDHHC5,Rest,0,non-target
ZDHHC5,Stim48hr,0,non-target
ZDHHC5,Stim8hr,0,non-target
ZDHHC6,Rest,0,non-target
ZDHHC6,Stim48hr,0,non-target
ZDHHC6,Stim8hr,0,non-target
ZDHHC7,Rest,0,non-target
ZDHHC7,Stim48hr,0,non-target
ZDHHC7,Stim8hr,0,non-target
ZDHHC8,Rest,0,non-target
ZDHHC8,Stim48hr,0,non-target
ZDHHC8,Stim8hr,0,non-target
ZDHHC9,Rest,0,non-target
ZDHHC9,Stim48hr,0,non-target
ZDHHC9,Stim8hr,0,non-target
ZEB1,Rest,0,non-target
ZEB1,Stim48hr,2,non-target
ZEB1,Stim8hr,1,non-target
ZEB2,Rest,0,non-target
ZEB2,Stim48hr,0,non-target
ZEB2,Stim8hr,0,non-target
ZER1,Rest,0,non-target
ZER1,Stim48hr,0,non-target
ZER1,Stim8hr,0,non-target
ZFAND1,Rest,0,non-target
ZFAND1,Stim48hr,0,non-target
ZFAND1,Stim8hr,0,non-target
ZFAND2A,Rest,0,non-target
ZFAND2A,Stim48hr,0,non-target
ZFAND2A,Stim8hr,0,non-target
ZFAND2B,Rest,0,non-target
ZFAND2B,Stim48hr,0,non-target
ZFAND2B,Stim8hr,0,non-target
ZFAND3,Rest,0,non-target
ZFAND3,Stim48hr,0,non-target
ZFAND3,Stim8hr,0,non-target
ZFAND4,Rest,0,non-target
ZFAND4,Stim48hr,0,non-target
ZFAND4,Stim8hr,0,non-target
ZFAND5,Rest,0,non-target
ZFAND5,Stim48hr,0,non-target
ZFAND5,Stim8hr,0,non-target
ZFAND6,Rest,0,non-target
ZFAND6,Stim48hr,0,non-target
ZFAND6,Stim8hr,0,non-target
ZFAT,Rest,0,non-target
ZFAT,Stim48hr,0,non-target
ZFAT,Stim8hr,0,non-target
ZFC3H1,Rest,0,non-target
ZFC3H1,Stim48hr,0,non-target
ZFC3H1,Stim8hr,1,non-target
ZFHX2,Rest,0,non-target
ZFHX2,Stim48hr,0,non-target
ZFHX2,Stim8hr,0,non-target
ZFHX3,Rest,0,non-target
