perm,genetic,genetic+observational,genetic+perturbational,full
736,0.48128007785701754,0.4539407776129166,0.5019685700154757,0.48398302461749554
737,0.5286299238979563,0.5100739641666268,0.5196934379935864,0.5035783914867819
738,0.4668324957322229,0.47292022846567433,0.48516945069321465,0.4827636050351793
739,0.509602386764307,0.5003346575408031,0.5127124874359833,0.5046742130538139
740,0.4908773592431277,0.4942373362689258,0.4831437802134686,0.48609743295202534
741,0.46875730308396757,0.46553033711450403,0.4375146380765488,0.44488452272691015
742,0.4927364986678154,0.48166676239250783,0.5062029387833246,0.5113333811962538
743,0.5034086695703506,0.48225148773911514,0.49743338279168464,0.48087153592112186
744,0.49610430925828425,0.4895860335997703,0.48736473140924397,0.48528700202619696
745,0.49905311188755397,0.4944739545940427,0.49026184208427076,0.4964203800315895
746,0.500489175002792,0.510150130027601,0.5271207262400486,0.5321781138818423
747,0.48906847588506513,0.5021491568148823,0.493386955758707,0.5006708307407585
748,0.4758709615660748,0.46984822667879195,0.5016506485425741,0.4911708387179119
749,0.4972960162095758,0.4820395188181049,0.4880720656041098,0.482781505767482
750,0.49011126533607746,0.5124903875301137,0.49857904561336336,0.5270492828539064
751,0.5257326058169403,0.5276379170056957,0.53020525215782,0.5206299877151838
752,0.47160565739721433,0.4892553327270697,0.49587619457872656,0.4913411190350835
753,0.45019057419550407,0.48700564782463024,0.4473186075080968,0.4720498253003399
754,0.5117125193445972,0.4925115429410169,0.5009456755851243,0.48802463344979974
755,0.5169769141179662,0.4947185181639783,0.5094031493801752,0.5003139009875717
756,0.5202212383732989,0.54072695799231,0.5092419949265303,0.5181160994910576
757,0.5303109175321878,0.5295531996362418,0.5464123709695432,0.5332436541744444
758,0.47633298233858234,0.4803430973691348,0.48112581566393847,0.4731166578917979
759,0.5031505448395794,0.5128507474592766,0.4895429729255412,0.4969523125767801
760,0.5279662406866733,0.5192255619904593,0.49799400118061876,0.49601641698176424
761,0.505439014662008,0.5013017118971266,0.4785142232645703,0.49944368927391947
762,0.4939645973930663,0.5092199301201359,0.4967363391247468,0.5061390417843297
763,0.4983482825188659,0.5017578774390148,0.515945563904976,0.5135058153448524
764,0.4775046666347581,0.4899070502082037,0.49212919797699395,0.49518275658514016
765,0.48103128639576265,0.5208028207214537,0.4745744507729862,0.5078967437259688
766,0.482673255795402,0.5212817371049315,0.47728275818057087,0.5048547838989135
767,0.48458352877359245,0.4816058488488968,0.4679604971362019,0.4722275403245106
768,0.5237538090907641,0.5256776751384037,0.5285951116003765,0.5260436350292762
769,0.47924560059988186,0.47184044097704175,0.4934206193461925,0.48089508447805485
770,0.502828698607189,0.5138367236235422,0.5124496083217664,0.5197129341565756
771,0.5070850524098981,0.49940525534868135,0.48884977424655796,0.4869967134127857
772,0.47859985002951555,0.48078846184527513,0.4973560682206161,0.4921473061152858
773,0.5192671389141499,0.526578598892771,0.5223683211282887,0.5256061838893409
774,0.5240335997702581,0.5174533575838798,0.5224822827422263,0.5249305189936023
775,0.4888094417588028,0.4911753697410616,0.4888598892771103,0.4900734376745002
776,0.5084453006589128,0.5101258954354728,0.5058125368943346,0.5055550184272244
777,0.5199004291708547,0.4954440721772842,0.48807921313358543,0.4815792370650457
778,0.5135954945037413,0.4937932960002553,0.4933742880390561,0.4918656966448093
779,0.48008334529906344,0.509811787041912,0.5051235820609774,0.5211258954354728
780,0.4873055409307743,0.48353183681934936,0.49743770640884505,0.48981489813175066
781,0.48711833309401875,0.5069260358333733,0.5006167296861789,0.5080071794380894
782,0.5000557603024937,0.5061529060769956,0.493412051883406,0.49933580625089746
783,0.503079260996506,0.46730681727532347,0.4959065077617703,0.4758072560187622
784,0.49451468593946935,0.49173153687838034,0.49040350037492625,0.48901801241245074
785,0.4887284257885416,0.48946262703616844,0.4973173949807751,0.4916966288549594
786,0.4813289139903317,0.5133702196908055,0.5040131942117775,0.5190973372261842
787,0.5227528199237385,0.49582743821694664,0.50105465945532,0.4794989071299797
788,0.497320713476603,0.4958133665182916,0.47022434946313757,0.4888061870802023
789,0.48757271175353795,0.5019421815919207,0.48302598956588333,0.4991795976323809
790,0.4794488903779575,0.47173820577864994,0.4708759393098167,0.4657155027999809
791,0.5302390752883741,0.49716688204980936,0.5126425756633003,0.49127805166004557
792,0.5119321622872095,0.512721166578918,0.501602737759058,0.499414875795721
793,0.4805479347149763,0.497681536080665,0.4908829113419167,0.5094957162686067
794,0.4546423682573111,0.4757056589926451,0.4663652100384499,0.4819969367730819
795,0.5181268686481916,0.5165380589990268,0.5057530751926482,0.5012380063498142
796,0.5118055489079277,0.5091258316182453,0.499200880677739,0.5059453724532937
797,0.49413085722490785,0.5007574626270361,0.5064387593930981,0.5210138802469727
798,0.5225701112015189,0.5248473332376075,0.4964578407441088,0.5048835016512707
799,0.4781834266660285,0.482860990124284,0.488085291724501,0.4770449911453597
800,0.5015612406069018,0.4754915681488218,0.5018314587022767,0.47253139009875716
801,0.5156200960449273,0.5182718135260613,0.5313998149300403,0.534768838047831
802,0.48212667719650926,0.48937937746294613,0.4814522407823992,0.49214180187941736
803,0.5276952408302621,0.5053814515228386,0.5263313869078958,0.5024751511670575
804,0.5058730834888878,0.48471496035354744,0.4911867132532427,0.4804609358796407
805,0.5172128464078878,0.4879296415067247,0.4912980743151614,0.47322910384658334
806,0.5199561575647347,0.5254279742816572,0.503313023500694,0.5230138164297452
807,0.5158751575487803,0.502705307997894,0.5245863207772938,0.5073772236315193
808,0.5095658833101995,0.5231339683147466,0.5110399495843904,0.514188579907146
809,0.5370478629205954,0.5276677515595335,0.5273393002441009,0.5249685221525551
810,0.4977765918409675,0.48539873003717354,0.4996691874471514,0.48340458526779306
811,0.5163584294580322,0.5091579157293511,0.5116216914756139,0.5122890601317827
812,0.5070770273935449,0.5247650887857176,0.514827629668629,0.5245559278227158
813,0.5033175704781506,0.4940481341438121,0.531206672091131,0.5147205922238708
814,0.5278566026898962,0.5135759823864453,0.5127936629493132,0.5109406499784618
815,0.4583523827757303,0.468001180618708,0.4846151502097992,0.47820443848816985
816,0.5087923706504571,0.5223935927503629,0.5231440992996059,0.5309692879592847
817,0.5317581486622314,0.5433516807862282,0.5354814052553487,0.5421055696485266
818,0.49708206895451423,0.5201455830501444,0.5025379313645718,0.5261364731409244
819,0.4953322643947734,0.468559326090078,0.4897405989246797,0.4724440243143636
820,0.4938830389763717,0.49731324686099015,0.5086740694650521,0.5094343240957896
821,0.495771087605099,0.47884996569824023,0.499371001451842,0.48518037939341724
822,0.49319513712726754,0.4737941415785192,0.5013499098581662,0.48764911692911506
823,0.5082168828475248,0.5041151581869525,0.513728856554827,0.5081813845147498
824,0.5050865680690503,0.5037957848721263,0.5258741843360615,0.5183641410998899
825,0.5093008822731696,0.48624741939086463,0.483517924663763,0.4763250530480703
826,0.4560990283827119,0.45159809505576026,0.4571866494360152,0.44587530113754215
827,0.4930614081271239,0.5072770465387131,0.4938267840903652,0.5148653935129789
828,0.5240459324494647,0.5176883166610827,0.5315744986359069,0.5315600280795801
829,0.5041857719491376,0.49179082308269123,0.495140892483926,0.48341843360615194
830,0.48626476172242694,0.5040360248249015,0.49343845626126764,0.5089296095981111
831,0.4896174795386014,0.4910524418066657,0.49359168142440046,0.49407182628950685
832,0.5150304567718055,0.507588075751049,0.5111986630290847,0.4984568675313901
833,0.5411999234193271,0.5264479171652388,0.5367913017118972,0.5177128543850412
834,0.47962408462164363,0.4898963448682972,0.460629716491967,0.4750433797603663
835,0.5084207469806475,0.5135684519536049,0.5337067438855119,0.5277948276137143
836,0.49965559437770224,0.4952261044368927,0.4993676031844796,0.48817379026468194
837,0.517467764322979,0.5062596244356165,0.5157879353531487,0.5073442939421496
838,0.48554257406786966,0.4682158139089647,0.4788164935624372,0.46957810430925834
839,0.48681566393848014,0.47425169514510435,0.49925742274126894,0.4822693884714178
840,0.5292433191340001,0.5390509101932067,0.5039978142599595,0.5183634072017741
841,0.49142701702324554,0.48377325739083266,0.5063590835846137,0.492095231257678
842,0.49707831969240096,0.5277038561559694,0.4872904960194004,0.519503725330653
843,0.5074505655801784,0.5086821423443258,0.5125847253466074,0.5098813956827646
844,0.49732940857384456,0.47566553391087923,0.48144204598031237,0.47307211346703043
845,0.5194519536048756,0.5217055632668038,0.5399069066194419,0.531894717528997
846,0.4931090317331163,0.5156109542270937,0.5079455798592831,0.5128088833580624
847,0.48154976946026573,0.4778891813845147,0.47785602833484897,0.47609355605545717
848,0.4721098613570733,0.4795836564080473,0.45636905502640446,0.4656594234113499
849,0.4998257630147258,0.4958600647744859,0.4869459946712615,0.4977595685955423
850,0.4704838781729129,0.4872827262719571,0.49180353866526266,0.4953738253641571
851,0.49481642974520973,0.4736373905135692,0.5027571754495126,0.4856564718645798
852,0.5188860862489829,0.5362367459595718,0.5218567781872716,0.5406568547679446
853,0.49419869493769847,0.4920919765790775,0.49497404234273046,0.49418438392444036
854,0.47326910129389427,0.4810757829576094,0.47594609039710273,0.4785064056542063
855,0.5178437913814834,0.5078840760063179,0.49742026835144143,0.4939511638666858
856,0.45575130426458615,0.4746069656503773,0.46022157341374303,0.4622459994575535
857,0.4681910209160964,0.48462528119465853,0.4850668006828443,0.4857124555273695
858,0.4964095789658419,0.4922153671883725,0.4819762121284641,0.4830855469934109
859,0.5135836244994336,0.5085358892132931,0.4824419023915506,0.48895716268606715
860,0.48149437610683,0.49534486829719687,0.48647191244276394,0.4942962555241788
861,0.5003004834154979,0.5175870387211028,0.49577963911357875,0.5088297515914422
862,0.5085952870977519,0.5039932034652754,0.5099999361827725,0.5032605019224939
863,0.522867020852279,0.5342073421720194,0.53241961422486,0.5344998484340848
864,0.49092638682812423,0.4779860080728793,0.4947970771709823,0.4826909491217154
865,0.5208965841829002,0.5017334673495111,0.5048510027281865,0.490594824422853
866,0.5507467572871296,0.5506505847253466,0.5393645718661753,0.5386991815440578
867,0.5618514494487786,0.5292729781904625,0.5330896153416615,0.5106125815663939
868,0.5313302701064152,0.5404759967453214,0.5268578790344454,0.5297536016847748
869,0.5138170679174844,0.501532108042566,0.5047657429122993,0.5044701893776224
870,0.5186998516249461,0.5148589958359259,0.5182974361428867,0.512651956795737
871,0.5233069608640852,0.4990541170088866,0.516644506134431,0.4998392763126406
872,0.5243746549881141,0.5298885751208539,0.5232485521466521,0.528490594936103
873,0.5273003079181224,0.4994799693677308,0.5195601716683419,0.4968605753123056
874,0.4843346096778825,0.4792923786276105,0.4918620909714578,0.4849616298919894
875,0.5198788270393593,0.4978558847460872,0.5240073708897717,0.5094033567861644
876,0.5142368895483336,0.5150303131830438,0.534790360407792,0.5258364524003255
877,0.5101556342634694,0.5068713285151326,0.5242703297755229,0.5218084685460841
878,0.499831299159208,0.5246232869063003,0.4856326680387371,0.5129161920260374
879,0.517531517733212,0.5194388870275531,0.5046796853810686,0.5063236331147594
880,0.5042662454729654,0.4977378866925127,0.4976652626876625,0.49594760605625493
881,0.5127398809808708,0.5017339778873307,0.5048070486127729,0.4992529714896536
882,0.509947494376107,0.5132225147178482,0.4895134095949201,0.4989656503773194
883,0.5075592782271574,0.5316629014502464,0.5081810175656918,0.5244852183346894
884,0.5222534660731665,0.5114734281019162,0.5057800060626366,0.4944593085403405
885,0.49867185181639784,0.5098947015746901,0.49563898594425565,0.5043486175593102
886,0.5126741651908933,0.549542526204949,0.49571933183362854,0.5434561814961948
887,0.5238393401298681,0.5208894206991177,0.517060339188564,0.5199855294436734
888,0.5271848625536464,0.5287805166004563,0.5295537261283683,0.5302274924615901
889,0.4743795210517079,0.4889547854943441,0.4728774549689689,0.48903659917994863
890,0.48008007466615615,0.4756847109877311,0.4925949999202285,0.4814044416790313
891,0.5062482968777422,0.4928846822699788,0.4829860399814929,0.4753478038896601
892,0.4808181368560443,0.5075879002536735,0.4631089998245026,0.49709966655498655
893,0.5068199875556406,0.49384854576492926,0.5165658673558927,0.5088489765312146
894,0.45983232023484744,0.492313741444503,0.4777007929290512,0.4914298887984812
895,0.4551305700473843,0.46292145694730297,0.4492605657397214,0.46351534006605083
896,0.5253729957402,0.5284799853220377,0.5137188372501157,0.5178608305812155
897,0.4878808213277175,0.5321893616681823,0.4790130506230156,0.5174004850109287
898,0.4894895898147705,0.4892452974680515,0.4681212686864819,0.4745231098134942
899,0.5122748448443657,0.5086264618133665,0.49613610619186654,0.49867552130697684
900,0.4760315735732861,0.46572840983423475,0.4751646005839276,0.46230885942660227
901,0.4986405494663284,0.48762773815791577,0.4893501651270761,0.47728046076038216
902,0.5007258092822157,0.4808155522583321,0.5273303977408701,0.5023077745337354
903,0.508511175991959,0.5000349877949553,0.49351092072304914,0.48201863463041844
904,0.48737010801065744,0.4993228034908024,0.49635661066704956,0.4939589974313565
905,0.5053549354648287,0.48854091481995565,0.5033001962379744,0.491671117918282
906,0.5093116354759968,0.5240582970372852,0.5197797827023405,0.5287084669506533
907,0.49720531597504747,0.4878542733610939,0.5195985258220457,0.5085102665964676
908,0.49575907401202957,0.49532146332902566,0.4969876194578727,0.4928792258970309
909,0.4985422071188117,0.5400103543451554,0.5128733866207182,0.5423435121811133
910,0.5047301807622968,0.4920016273393003,0.4718396751703123,0.4671131160356739
911,0.4904706680068284,0.49186973308444615,0.4878891016129805,0.48719665278641977
912,0.5569254933869398,0.5489985002951546,0.5341598781090955,0.5389354010115031
913,0.4832448507474594,0.4917369453884076,0.501707318240559,0.4918350643756282
914,0.5173168046714209,0.5145403564192155,0.5053136776272755,0.49685623574083826
915,0.4922225785350755,0.4860170870626526,0.5137763365720577,0.5112680642639481
916,0.5038351441471626,0.4754619888638938,0.5182949472710159,0.4968784281816877
917,0.4994927966304505,0.491895547152954,0.48683986662199463,0.482943090987412
918,0.5076359546259512,0.4990743311156847,0.520284401474178,0.5181120151885001
919,0.48601206145599,0.4764815807527242,0.4836934379935864,0.4763751974345475
920,0.5216046522758819,0.4963733467349511,0.5134197897222355,0.49891177268303577
921,0.5057373123374655,0.5218794971202476,0.5053017278514335,0.5171111377016225
922,0.5232425533272707,0.5042529236267331,0.5072156703202029,0.5016752341294533
923,0.5032373522232326,0.5095348521833469,0.5055853475645751,0.5113545046985434
924,0.49646701447055636,0.5198174348665422,0.4896562485042837,0.5102592096236379
925,0.5060089663204582,0.5048403612055073,0.5061074043938161,0.49773021267091055
926,0.4965814387593931,0.5038168445571882,0.5037071267888766,0.497509995373251
927,0.5090294037875525,0.5158840121890904,0.4912783547918761,0.50475535665853
928,0.49391651111217477,0.4919855453979802,0.47920577864994657,0.4810952153033711
929,0.538815344852343,0.5363583496864979,0.5270483096411877,0.5262133888543212
930,0.4969784138228115,0.48400745066130596,0.4938259704207151,0.4825190733738573
931,0.482456404856491,0.49896635236682146,0.5038295441854529,0.517348043204263
932,0.5311103240319724,0.5178138132388838,0.5187238628567781,0.5092340815903252
933,0.49699735158506037,0.5032463823609183,0.5010499369804878,0.5102201375261252
934,0.500960848130953,0.5088491201199764,0.48499342682557156,0.4915204773528615
935,0.49850587916207983,0.5051148550551221,0.4855857304679398,0.4936561208698288
936,0.4759167982896983,0.4956395283906891,0.4655261889947191,0.4900706616251057
937,0.5169385440099554,0.5079690007817611,0.5012027313773353,0.4983588761786244
938,0.4830830581215399,0.483471912442764,0.49186930231816073,0.4867052760892803
939,0.4694631375739881,0.5015495620542765,0.496014789642464,0.5100665454139345
940,0.47966425756633,0.48889928046076037,0.4570916734472471,0.46829355924631855
941,0.48878078782367296,0.49943256912203443,0.5044475502161808,0.5047733690709807
942,0.4901347660300898,0.49647982577896904,0.4733627690294995,0.47896801161473535
943,0.501860288134782,0.4980911788637343,0.5095154996091195,0.5030853076788079
944,0.5190918648989294,0.5151319421177747,0.521358333732191,0.5224227253146987
945,0.5110470013880247,0.5148676909331674,0.5162150321479283,0.5140413057004738
946,0.4784405781840808,0.5000144067390992,0.47949833277493253,0.49627178161744756
947,0.49524012827262714,0.48681291979769936,0.486851178225562,0.4784364619729097
948,0.5076729686178784,0.4841009269452289,0.47564825539654426,0.4660258619314284
949,0.49654080313980764,0.4914786292059542,0.47456049075447915,0.48112583161824546
950,0.4962518227795593,0.5040251918505401,0.4887460233890139,0.48918341071172167
951,0.48136535362721167,0.4659809026946825,0.4998318735142551,0.48504775124044736
952,0.5216361460776336,0.5127799901083298,0.520634327286651,0.5157355892723241
953,0.5092309066832592,0.49756805309593327,0.5081171843839245,0.499025303530688
954,0.5094771135468019,0.5098972064008679,0.4984736355079054,0.4978367236235421
955,0.5032190685875653,0.49472499561256567,0.5024360152523174,0.48857263198200357
956,0.5164235389843488,0.5135952551891384,0.49937741508320166,0.502620367268144
957,0.5207640517557715,0.5002346878539862,0.505485505512213,0.4897989278705787
958,0.4951124300004787,0.5107623127363232,0.5071510872860129,0.5161942277317763
959,0.5120861692113786,0.4945948403771599,0.4801700250482618,0.47461170407951625
960,0.4843899073054771,0.5009366614017454,0.4831654142535778,0.49622805086233024
961,0.5011514861436845,0.5030716827007451,0.5136956715965475,0.5121867451618565
962,0.506073708897717,0.4848281880693694,0.4922167871216835,0.48062730739163034
963,0.5055483654812616,0.5195929418146428,0.5197050686832911,0.5283303977408701
964,0.47587708801991097,0.4746976818392125,0.4891676797651526,0.4786614655626286
965,0.5020746980647426,0.4889412243335088,0.49901820386413304,0.4866139536367842
966,0.46884154182421545,0.4695337991990938,0.45128395475358574,0.45555131702803175
967,0.49714827932800454,0.47476114807192205,0.50581698814595,0.48510399017214695
968,0.5122552370012285,0.5138330062700427,0.5092066242282104,0.5098714242409739
969,0.5014304631535283,0.5206494998324798,0.5141833468944941,0.5160458526779305
970,0.4726659646771646,0.47906715167759534,0.4847143859985003,0.4956407409180108
971,0.5115591665470094,0.5040218254917915,0.5238872509133841,0.527612916606838
972,0.5075857304679399,0.4933453947893234,0.5093803028127444,0.4904743374974073
973,0.5129148678185677,0.4928652499242171,0.4890455974090206,0.48097222355174785
974,0.49850873498300863,0.4950234528310917,0.48967089455798596,0.49242156065029746
975,0.4701154772730899,0.48460529044815653,0.46924319149954535,0.4822416758403931
976,0.5307384131846392,0.5177694443114919,0.542751798848099,0.5329310454857289
977,0.48602989837106525,0.48787118492637094,0.480764227253147,0.48857982737439976
978,0.5148656487818887,0.4863653217185979,0.5236679908741365,0.49598091864898924
979,0.4828866925126438,0.4966170168637024,0.49506265256305937,0.4925605545717066
980,0.5011311124938177,0.5329012747491185,0.49663565149412087,0.5314685301297084
981,0.4712854385041242,0.4746362896663954,0.48679661449608325,0.4789492972127826
982,0.5317825108888146,0.5262969894222946,0.5092552689098422,0.5067651047400246
983,0.536746119114855,0.5447944925732702,0.5537850795322198,0.5488902981859953
984,0.5504881220185389,0.5356625025925749,0.5272475789339333,0.5200773305253753
985,0.49225941702962717,0.4889567478740886,0.46960771550279995,0.4846049554077123
986,0.4872866829400596,0.47991678233539153,0.5022100863128001,0.49701881012779403
987,0.499891159718566,0.49418278849375386,0.5062489988672443,0.5009067949392939
988,0.4941949616298919,0.49303068013210166,0.47523781489813177,0.48348324000063814
989,0.4957680562867946,0.520694554795067,0.4908745193765056,0.5156220743789786
990,0.5021125097720129,0.4992873689752549,0.5045965793966082,0.49438796088003956
991,0.4975020501284322,0.531824678121859,0.49980079452448195,0.5294206831634201
992,0.4819277588985147,0.49352813542015667,0.4988628089152667,0.49946383956349016
993,0.5080190973053176,0.5135474241771566,0.5148012412450742,0.5115538058999026
994,0.4884132803650345,0.46903824247355574,0.48447234320904925,0.46576362098948615
995,0.4973489525997543,0.48936588011933824,0.5014023676191388,0.49458699085818225
996,0.5075363199795785,0.49750916574929405,0.5321281449927409,0.5170503677467733
997,0.5042095438663666,0.519927838670049,0.512898738014327,0.5253828714561496
998,0.5288119465849807,0.5061455351872237,0.49624950940506385,0.4861428548636704
999,0.5014098182804448,0.4955458766093907,0.49907107643708415,0.4898297994543627
