gene,group,residual
ATPAF2,non-target,-19.71525228939876
ATPSCKMT,non-target,-15.815545237341263
ATR,in-trial,-32.12322447751581
ATRAID,non-target,-17.107462276694335
ATRN,non-target,-11.05664018160575
ATRX,non-target,12.033830241258563
ATXN1,non-target,40.92815503517934
ATXN10,non-target,-42.98928941304134
ATXN1L,non-target,-30.141294216755472
ATXN2,non-target,-26.981475462049957
ATXN2L,non-target,-29.372216122006368
ATXN3,non-target,-35.45147204268919
ATXN7L1,non-target,-15.582881676652356
ATXN7L2,non-target,-13.325731559406009
ATXN7L3,non-target,-32.79778459076666
ATXN7L3B,non-target,-15.362097035217069
AUH,non-target,47.86530962491464
AUNIP,non-target,-11.463037224335013
AUP1,non-target,-14.786108228435891
AURKA,in-trial,9.226532284052675
AURKAIP1,non-target,-43.17839647155904
AURKB,in-trial,16.63026775526762
AUTS2,non-target,5.671288205701941
AVEN,non-target,-2.297618106551338
AVIL,non-target,-4.579377643397733
AVL9,non-target,-28.91828109018111
AVPI1,non-target,-9.831064498224611
AXIN1,non-target,-30.14665186402845
AXIN2,non-target,1.948553727219431
AZI2,non-target,-14.651784556569831
AZIN1,non-target,15.37002424635738
AZIN2,non-target,15.218510997396097
B3GALNT1,non-target,41.27023453491139
B3GALNT2,non-target,-17.81520839834948
B3GALT2,non-target,35.4165534414301
B3GALT4,non-target,12.175806617337528
B3GALT6,non-target,-10.776671657656811
B3GAT1,non-target,-7.357158081767881
B3GAT3,non-target,-15.763329701823023
B3GLCT,non-target,0.8385862095405615
B3GNT2,non-target,-19.632595796983907
B3GNT5,non-target,25.030170782121363
B3GNT9,non-target,22.69235391077684
QTGAL,non-target,-14.188303240706494
B4GALNT1,non-target,13.45506440090664
B4GALNT3,non-target,-15.166177719051069
B4GALT1,non-target,-15.675685019576092
B4GALT2,non-target,17.339795382050095
B4GALT3,non-target,-34.53097890356151
B4GALT4,non-target,-11.076890445281853
B4GALT5,non-target,40.93406616256328
B4GALT6,non-target,-3.6956382771596448
B4GALT7,non-target,-15.91619415538691
B4GAT1,non-target,0.4734778252890379
B9D2,non-target,-13.674383354480083
BABAM1,non-target,-28.74485473493182
BABAM2,non-target,3.532129245918862
BACH1,non-target,11.58372238705818
BACH2,non-target,73.52222348821043
BAD,non-target,-3.0677401609056214
BAG1,non-target,29.49135355557604
BAG2,non-target,-10.139652524573435
BAG3,non-target,-28.943292214938037
BAG4,non-target,-22.116980435924905
BAG5,non-target,-35.48804425204872
BAG6,non-target,-39.23192080289098
BAHD1,non-target,-37.254455325055375
BAIAP2,non-target,5.923966929841897
BAIAP2L1,non-target,-2.9427537113283955
BAK1,non-target,-0.1177264299086289
BAMBI,non-target,-0.8386283336898668
BANF1,non-target,-6.6135664956976115
BAP1,non-target,-44.96294969965353
BARD1,non-target,-20.27987105162732
BASP1,non-target,-12.156529536605206
BATF,non-target,7.6235076491675455
BATF3,non-target,28.66344633555737
BAX,non-target,71.0119968453345
BAZ1A,non-target,-23.09756811429075
BAZ1B,non-target,-31.771883872031037
BAZ2A,non-target,-5.031457796301368
BAZ2B,non-target,26.266179888838582
BBC3,non-target,156.89033639874904
BBIP1,non-target,-22.615768913268017
BBLN,non-target,0.7678489003196015
BBS1,non-target,2.16121153185885
BBS10,non-target,0.4768124007527727
BBS12,non-target,16.09446491149598
BBS2,non-target,26.541573371512495
BBS4,non-target,-10.017343162841431
BBS7,non-target,-24.3637132154403
BBS9,non-target,11.04724860209649
BBX,non-target,8.363477682785796
BCAP29,non-target,27.59468886639785
BCAP31,non-target,-22.19323968461393
BCAS2,non-target,-27.336075970923225
BCAS3,non-target,31.37118490027109
BCAS4,non-target,37.53254773655567
BCAT1,non-target,60.98398035602505
BCAT2,non-target,-11.564111567419554
BCCIP,non-target,30.60974333281975
BCDIN3D,non-target,-14.436621991388398
BCKDHA,non-target,1.6503894997481297
BCKDHB,non-target,-8.24507503836398
BCKDK,non-target,-5.723499287357716
BCL10,non-target,-25.54172295236806
BCL2,approved,75.24993722236697
BCL2A1,in-trial,74.1108676370553
BCL2L1,in-trial,44.483136099723644
BCL2L11,non-target,75.44993392789816
BCL2L12,non-target,-6.6735445135636455
BCL2L13,non-target,-3.665935626311125
BCL2L2,in-trial,5.595673465132745
BCL3,non-target,46.23821455814857
BCL6,non-target,89.16974039719378
BCL7A,non-target,7.17560829836366
BCL7B,non-target,-36.162239950123315
BCL7C,non-target,-3.200872935657955
BCL9,non-target,-10.387070807707424
BCL9L,non-target,33.00484292735538
BCLAF1,non-target,-36.45781650131601
BCOR,non-target,40.089124934872814
BCORL1,non-target,-3.875882642279336
BCR,approved,-56.89843134485403
BCS1L,non-target,5.042334454971758
BDH1,non-target,-3.3047750045569537
BDH2,non-target,8.768843323535854
BDP1,non-target,-39.76535375387248
BECN1,non-target,-25.96992923296035
BEGAIN,non-target,-7.840949735236649
BEND3,non-target,-4.667695305383313
BEND4,non-target,4.432225982589157
BEND5,non-target,-7.494621246434124
BEST4,non-target,-10.42568141902662
BET1L,non-target,-24.23515400006376
BEX2,non-target,-2.043191657246209
BEX3,non-target,11.013451548091254
BEX4,non-target,13.307521709590697
BEX5,non-target,11.307667271976705
BFAR,non-target,-51.17043351013064
BHLHE40,non-target,21.611808881239387
BICC1,non-target,-10.727588393997031
BICD1,non-target,-6.730170965946496
BICD2,non-target,-27.405370831040557
BICDL1,non-target,53.916279448433976
BICRA,non-target,-19.494129259722516
BICRAL,non-target,-8.490203030217769
BID,non-target,14.364920205920512
BIK,non-target,-0.309960114721959
BIN1,non-target,30.7616924273253
BIN2,non-target,62.37956999129256
BIN3,non-target,-34.17862857177108
BIRC2,in-trial,-10.82350285540822
BIRC3,in-trial,33.22463519894216
BIRC5,in-trial,38.04050196874305
BIRC6,non-target,-44.74173226448254
BIVM,non-target,19.96937282351966
BLCAP,non-target,-5.528634832254203
BLK,approved,-12.271844286401526
BLM,non-target,-21.947220492936207
BLMH,non-target,3.1087764890405793
BLOC1S1,non-target,12.078482402878436
BLOC1S2,non-target,-3.3296685377275614
BLOC1S3,non-target,-19.975253053224943
BLOC1S4,non-target,-24.128679286466763
BLOC1S5,non-target,-28.875693133097787
BLOC1S6,non-target,-35.89977064255909
BLVRA,non-target,2.9145400394209013
BLVRB,non-target,12.395013807429049
BLZF1,non-target,17.81795663739666
BMERB1,non-target,26.573358586631457
BMF,non-target,100.5377993912642
BMI1,non-target,40.81829500621577
BMP1,non-target,-3.921941615871459
BMP2K,non-target,35.526906263957535
BMPR1A,non-target,-14.392427748484437
BMPR2,non-target,30.00869698650318
BMS1,non-target,-11.692302202948676
SAMTOR,non-target,-10.820411822752815
BNIP1,non-target,-24.09450542579806
BNIP2,non-target,-30.86553098590876
BNIP3L,non-target,136.3913844800681
BOD1,non-target,-28.678985063324163
BOLA1,non-target,-26.406467100516352
BOLA3,non-target,-21.008046921136863
BORA,non-target,-20.871309435550145
BORCS5,non-target,-28.157631357488047
BORCS6,non-target,5.57557216264573
BORCS7,non-target,1.2553731422699788
BORCS8,non-target,-19.73877680599053
BPGM,non-target,-4.157480902458744
BPHL,non-target,-9.237900364576817
BPNT1,non-target,-37.38405079406787
BPNT2,non-target,-15.699883046503077
BPTF,non-target,-21.871320562163348
BRAF,in-trial,-19.579706148603172
BRAP,non-target,-34.141329366937974
BRAT1,non-target,-36.19692962469029
BRCA1,non-target,11.780307309227632
BRCA2,non-target,-1.418165976768556
BRCC3,non-target,-30.186376862935475
BRD1,non-target,-2.016438546266618
BRD2,in-trial,7.075290829875655
BRD3,in-trial,-10.475446874590974
BRD4,in-trial,-29.7262060679731
BRD7,non-target,-52.596190929010355
BRD8,non-target,-33.92576012474883
BRD9,non-target,-31.847444341226204
BRF2,non-target,-24.20437896534663
BRI3,non-target,55.66017463628109
BRI3BP,non-target,5.329763048169066
BRIP1,non-target,-4.5620027383194754
BRIX1,non-target,50.15328752665538
BRK1,non-target,1.267722068202275
BRME1,non-target,-7.748871602524197
BRMS1,non-target,-29.24980510887836
BRMS1L,non-target,-10.980112130102656
BROX,non-target,-10.641749629318454
BRPF1,non-target,-35.0119336288112
BRPF3,non-target,-4.5427621417777075
BRSK1,non-target,-0.8648436894830613
BRWD1,non-target,-13.515215931070976
BRWD3,non-target,-5.277161540378806
BSCL2,non-target,-11.356881513153754
BSDC1,non-target,1.007956172742496
BSG,in-trial,-2.2934900841920816
BSPRY,non-target,27.786490668692455
BST1,non-target,-5.56155854463906
BST2,non-target,45.70913342308023
BTAF1,non-target,-15.620284466992745
BTBD1,non-target,-26.48059522547963
BTBD10,non-target,-26.4820193456528
ABTB3,non-target,25.23146386214582
BTBD19,non-target,7.517465480618526
BTBD2,non-target,27.523485840953526
BTBD3,non-target,-10.353619996535423
BTBD6,non-target,-19.356026221543605
BTBD7,non-target,-19.47082400208791
BTBD8,non-target,7.084164463037464
BTD,non-target,-0.3307939518604901
BTF3,non-target,-39.96955790300915
BTF3L4,non-target,-35.00326989293261
BTG1,non-target,125.88309799597982
BTG2,non-target,106.56289112487276
BTG3,non-target,41.58210521159311
BTLA,non-target,12.072046846238845
BTN2A1,non-target,-4.421758765069884
BTN2A2,non-target,20.864183266188984
BTN3A1,non-target,28.876660975590436
BTN3A2,non-target,48.75244343025042
BTN3A3,non-target,34.04490270522434
BTRC,non-target,-24.11071196060948
BUB1,non-target,17.74636519785956
BUB1B,non-target,-6.48169611845547
BUD13,non-target,-43.671692678324774
BUD23,non-target,6.161584186242106
BUD31,non-target,-6.674942520415897
POPDC1,non-target,7.172896781125719
BZW1,non-target,-19.97730032296832
BZW2,non-target,66.16899913447718
C10orf88,non-target,-30.11493553278876
C10orf95,non-target,-7.851167832739279
CFAP68,non-target,-2.3059728174076803
C11orf21,non-target,8.81622924701933
C11orf24,non-target,0.3260869476859795
CSTPP1,non-target,1.3022842598615203
BKGD,non-target,-20.7373241237427
C11orf58,non-target,-64.58699784931514
C11orf65,non-target,-14.23034249605127
C11orf68,non-target,36.20538924640723
C11orf71,non-target,-1.0896191443704126
TOP6BL,non-target,8.182225800568323
C11orf96,non-target,13.985344278202437
RLIG1,non-target,-19.345815024383427
FERRY3,non-target,-29.59796063600472
C12orf43,non-target,-27.262900946221947
C12orf57,non-target,39.88673748179552
UQCC6,non-target,-16.344044268838733
C12orf75,non-target,52.59670429275496
C12orf76,non-target,5.944235104992163
C14orf119,non-target,-16.29370855603213
DORIP1,non-target,8.23307139100926
C14orf93,non-target,-19.88940178395722
PRMT2IP,non-target,20.92187980099786
C15orf40,non-target,-32.25164543498422
COXFA4L3,non-target,85.04749042297875
C15orf61,non-target,-1.8864890729025088
C15orf62,non-target,-9.867046817305182
C16orf46,non-target,-11.439842457469354
C16orf54,non-target,24.361690863293145
HAPSTR1,non-target,-8.399051225060253
C16orf86,non-target,-5.020110415212529
HDIP1,non-target,23.63608727952296
UQCC4,non-target,-20.262184821894973
C16orf95,non-target,-13.565173148367917
BACC1,non-target,49.15483355936427
C17orf58,non-target,6.900170785870881
C17orf67,non-target,-7.661536055255148
C17orf75,non-target,-32.314333750926615
LIAT1,non-target,-9.214370289236149
RMP24,non-target,-43.46775026769808
ARK2N,non-target,2.986268149023521
C18orf32,non-target,4.887668381751401
C18orf54,non-target,5.2504765275156124
C19orf12,non-target,-25.693801133220365
C19orf18,non-target,-5.282688742445043
C19orf38,non-target,-1.3020487269076
C19orf44,non-target,-10.841041020983662
C19orf47,non-target,-36.378242245763666
C19orf53,non-target,-33.66337274286229
ACTMAP,non-target,-6.110147961367683
C19orf73,non-target,-14.044938530115742
C1D,non-target,-24.62293999956145
C1GALT1,non-target,-33.23593492928904
C1GALT1C1,non-target,-11.895240223487647
C1QBP,non-target,61.313656991118386
C1QTNF6,non-target,16.07863130922839
C1R,non-target,-3.4374761629327004
C1RL,non-target,7.472407854668615
AIRIM,non-target,4.862544271433044
FIRRM,non-target,4.965531803155964
C1orf122,non-target,-25.31383838851472
FSAF1,non-target,-34.08430582114175
C1orf159,non-target,-20.88554347466251
C1orf162,non-target,27.43375536885628
C1orf174,non-target,-12.28170005251952
CFAP141,non-target,-12.23403125265977
C1orf198,non-target,19.1480385611457
C1orf21,non-target,-3.473301052937998
C1orf216,non-target,-2.0154516217087095
C1orf35,non-target,-26.473495647896428
LTAP1,non-target,-35.60172583582159
C1orf52,non-target,-44.07209197647734
C1orf54,non-target,2.4052619120186347
C1orf74,non-target,-19.23587267656996
ADISSP,non-target,-16.31962240526735
C20orf96,non-target,-11.157743655745456
C21orf58,non-target,-2.343648093870281
C21orf91,non-target,16.97450685702134
C2CD2L,non-target,-29.725819650776145
C2CD3,non-target,-26.819613243997747
C2CD4D,non-target,-1.9743111875669033
C2CD5,non-target,-32.6283617085895
C2orf15,non-target,-7.764607155595544
C2orf42,non-target,-27.690220626452827
TSLIG2,non-target,-42.85778559908846
C2orf68,non-target,5.536015397069903
C2orf69,non-target,-34.327386009785734
DEMA1,non-target,-12.686328116345363
C2orf76,non-target,-12.623829324554189
C2orf81,non-target,-11.271519182132565
C3AR1,non-target,31.475363119998537
CEP15,non-target,-37.678374463201685
C3orf18,non-target,33.244970961637264
MISO1,non-target,-4.2531959283167575
C3orf38,non-target,-8.69836553385837
C3orf52,non-target,19.904547772632927
C3orf62,non-target,-15.698474568758648
C4BPB,non-target,32.67275127385673
ARLN,non-target,76.79737785111033
C4orf33,non-target,3.2767899733708012
C4orf46,non-target,-12.274815213799975
NICOL1,non-target,-8.40278973054407
C5AR1,approved,-8.087259638297816
C5AR2,non-target,-7.561701110625559
C5orf15,non-target,11.035597396266972
C5orf24,non-target,-17.987433743279166
C5orf34,non-target,-17.420585154798466
RIMOC1,non-target,-22.434864037607024
C5orf63,non-target,-13.947423549942114
C6orf120,non-target,-8.930010614137247
C6orf136,non-target,-42.78887157750366
PEX39,non-target,-0.6592138512818136
C6orf47,non-target,-16.972025462330077
C6orf62,non-target,-32.85038344232041
C6orf89,non-target,-14.466200631088514
INTS15,non-target,-28.35609480939276
SPMIP4,non-target,-5.0473857069611965
CHLSN,non-target,8.476676967656763
SPACDR,non-target,-11.421630654396518
C8orf33,non-target,33.39297127735179
C8orf58,non-target,-11.769639231949553
C8orf76,non-target,-44.6462705757754
C8orf82,non-target,-10.56178985543189
C8orf88,non-target,-0.7956818278753168
CFAP95,non-target,-7.527804812372459
C9orf40,non-target,-4.40848983262829
QNG1,non-target,5.384399651273861
C9orf72,non-target,12.289463707952264
C9orf78,non-target,-28.634285156881564
C9orf85,non-target,-32.343949145477914
CA11,non-target,36.98265586321402
CA2,in-trial,22.495920090433003
CA5B,non-target,-1.987718686894425
CA6,non-target,32.172962318577014
CAAP1,non-target,-30.16054238049883
CAB39,non-target,-6.967189467691227
CAB39L,non-target,19.00177508893437
CABIN1,non-target,-22.60154580198649
CABLES1,non-target,18.374714420826766
CABLES2,non-target,7.165232105825436
CABP4,non-target,4.909716898260374
CACFD1,non-target,-8.285229680359313
CACNA1D,in-trial,9.281683698402864
CACNA2D4,in-trial,-16.147953016690156
CACNB1,in-trial,-11.548047814386797
CACNB3,in-trial,16.941763138173282
CACUL1,non-target,-40.92977114490676
CAD,non-target,7.959835132871064
CADM1,non-target,4.473576555033035
CALCOCO1,non-target,57.04485434683685
CALCOCO2,non-target,57.19916512485151
CALD1,non-target,8.105916203872306
CALHM2,non-target,37.53669192117085
CALHM6,non-target,43.79873686654678
CALM1,non-target,2.2159133085546614
CALM2,non-target,-16.3799591389093
CALM3,non-target,1.9977300816893169
CALML4,non-target,-11.972929612862922
CALR,non-target,39.94821815358144
CALU,non-target,-2.81352028621131
CAMK1,non-target,46.18287589927517
CAMK1D,non-target,19.744809569659097
CAMK2D,non-target,24.78821410093722
CAMK2G,non-target,11.964709995393427
CAMK2N1,non-target,7.716117749149173
CAMK4,non-target,41.265521329093346
CAMKK1,non-target,-7.491193064407798
CAMKMT,non-target,-19.038540420851515
CAMLG,non-target,-24.56999375827316
CAMSAP1,non-target,-11.012534150356393
CAMSAP2,non-target,11.398385117089262
CAMTA1,non-target,-22.259129640449014
CAMTA2,non-target,-27.302543609436643
CAND1,non-target,-52.31838288580726
CANT1,non-target,-30.613934275130163
CANX,non-target,9.808195172127242
CAP1,non-target,-12.5881230428306
CAPG,non-target,75.71703646399993
CAPN1,non-target,19.98778450049055
CAPN12,non-target,8.9682099666595
CAPN15,non-target,-26.532281661125865
CAPN2,non-target,14.049884105795988
CAPN3,non-target,-1.4599408582225408
CAPN7,non-target,-29.33092757398276
CAPNS1,non-target,12.519604629262725
CAPRIN2,non-target,6.878220940860364
CAPZA1,non-target,-54.10759639681195
CAPZA2,non-target,-47.19785883659021
CARD11,non-target,16.15177146129974
CARD16,non-target,4.663351628325366
CARD19,non-target,44.53170679544768
CARD6,non-target,-1.5307043412057226
CARHSP1,non-target,8.200564758900109
CARM1,non-target,26.067755155676537
CARMIL1,non-target,8.274672444655065
CARMIL2,non-target,-10.881792540852254
CARNMT1,non-target,4.783499114952852
CARNS1,non-target,4.375849279271709
CARS2,non-target,-9.598920553306712
CASC3,non-target,-14.293822618740036
CASD1,non-target,11.475407613887436
CASK,non-target,12.3278399725164
CASKIN2,non-target,3.330492016642085
CASP10,in-trial,24.45340787680716
CASP2,in-trial,-34.47951589821339
CASP3,in-trial,-6.568225937998292
CASP4,in-trial,40.55685753972142
CASP6,in-trial,-4.756700649579372
CASP7,in-trial,7.424625829336051
CASP8,in-trial,54.67739662757848
CASP9,in-trial,0.4031996643842343
CASS4,non-target,45.55479995946433
CAST,non-target,26.32025844786294
CASTOR1,non-target,24.6735748546764
CASZ1,non-target,37.91796804037583
CAT,non-target,6.96889438850198
CATSPER2,non-target,-11.851174511259297
CATSPERB,non-target,0.4790282911326802
CATSPERG,non-target,-7.979898659764768
CAV1,non-target,5.501362914815027
CAVIN1,non-target,4.818508867213563
CAVIN3,non-target,30.140707176961445
CBFA2T2,non-target,0.4591670748262514
CBFA2T3,non-target,-0.1262574398736286
CBFB,non-target,-10.620510504768069
CBL,non-target,-16.296494260180367
CBLB,non-target,91.02849758260612
CBLL1,non-target,-33.83066576675888
CBLN3,non-target,5.308476486295762
CBR1,non-target,-37.22065862275865
CBR3,non-target,-4.711332488902735
CBR4,non-target,-17.57923494447226
CBS,non-target,69.82394159867891
CBX1,non-target,-23.661649938196575
CBX2,non-target,-5.039279873560485
CBX3,non-target,79.20887219069357
CBX4,non-target,15.793887093783963
