gene,core,pctile_genetics,pctile_full,rank_shift,cov_class,gen_dec
ADGRL3,none,0.8506307045431237,0.8635524561583428,0.012921751615219024,none,8
ADGRL4,none,0.09142652035688648,0.12901240898369398,0.037585888626807507,none,0
ADGRV1,none,0.7542816121423443,0.8636037329504667,0.10932212080812231,both,7
ADH1A,none,0.3278125320479951,0.2495128704748231,-0.078299661573172,none,3
ADH1B,none,0.5128191980309712,0.2685878371449082,-0.244231360886063,cau,5
ADH1C,none,0.5026151163983181,0.434160598912932,-0.06845451748538611,none,5
ADH4,none,0.35652753563737055,0.2236180904522613,-0.13290944518510925,none,3
ADH5,none,0.735309199056507,0.29873859091375243,-0.4365706081427546,cau,7
ADH6,none,0.1729566198338632,0.2455132806891601,0.07255666085529688,none,1
ADH7,none,0.08624756435237411,0.1339349810275869,0.0476874166752128,none,0
ADHFE1,none,0.29873859091375243,0.4680032817146959,0.16926469080094347,both,2
ADI1,none,0.18987796123474515,0.709516972618193,0.5196390113834479,both,1
ADIG,none,0.49035996308070967,0.5376884422110553,0.0473284791303456,obs,4
ADIPOQ,none,0.4085734796431135,0.3485796328581684,-0.059993846784945126,obs,4
ADIPOR1,none,0.8686801353707312,0.6333709363142241,-0.23530919905650705,cau,8
ADIPOR2,none,0.8681673674494924,0.8272997641267562,-0.0408676033227362,both,8
ADIRF,none,0.54184186237309,0.2983796533688852,-0.24346220900420473,cau,5
ADK,none,0.6698287355143062,0.6477797149010358,-0.02204902061327041,both,6
ADM,none,0.5576863911393704,0.5424571838785766,-0.015229207260793798,both,5
ADM2,none,0.06871090144600554,0.1934160598912932,0.12470515844528766,obs,0
ADM5,none,0.33488872936109115,0.3304789252384371,-0.004409804122654071,both,3
ADNP,none,0.7814070351758794,0.5153830376371654,-0.266023997538714,cau,7
ADNP2,none,0.38257614603630397,0.12506409599015486,-0.2575120500461491,cau,3
ADO,none,0.810532253102246,0.7963798584760537,-0.014152394626192222,both,8
ADORA1,none,0.7208491436775716,0.7735104091888011,0.052661265511229516,none,7
ADORA2A,none,0.684596451645985,0.8860116911086042,0.2014152394626192,both,6
ADORA2B,none,0.05599425699928212,0.18218644241616244,0.12619218541688032,both,0
ADORA3,none,0.20982463337093632,0.3730899394933853,0.163265306122449,none,2
ADPGK,none,0.3821659316993129,0.2172084914367757,-0.1649574402625372,both,3
ADPRH,none,0.07337708952927904,0.45354322633576044,0.38016613680648137,both,0
ADPRHL1,none,0.792277715106143,0.8477079273920624,0.05543021228591938,none,7
ADPRM,none,0.6342939185724541,0.10060506614706184,-0.5336888524253922,both,6
ADPRS,none,0.3435545072300277,0.02615116398318121,-0.31740334324684644,both,3
ADRA1A,none,0.6550610193826274,0.5585068198133525,-0.09655419956927491,none,6
ADRA1B,none,0.28709875910163063,0.6817762280791714,0.39467746897754075,obs,2
ADRA1D,none,0.4299559019587735,0.3975489693364783,-0.03240693262229516,none,4
ADRA2A,none,0.7695620961952621,0.7658701671623424,-0.003691929032919705,obs,7
ADRA2B,none,0.21443954466208595,0.4107783817044406,0.19633883704235464,obs,2
ADRA2C,none,0.8502717669982566,0.7759716952107476,-0.07430007178750897,none,8
ADRB1,none,0.3952927904830274,0.5011793662188494,0.105886575735822,obs,3
ADRB2,none,0.6736232181314737,0.9453389395959388,0.2717157214644651,both,6
ADRB3,none,0.4505691723925751,0.3798071992616142,-0.07076197313096089,none,4
ADRM1,none,0.7795610706594196,0.6942364885652753,-0.08532458209414429,both,7
ADSL,none,0.5840426622910471,0.6985950158958055,0.11455235360475846,both,5
ADSS1,none,0.5995795303045841,0.6048610398933443,0.005281509588760169,obs,5
ADSS2,none,0.8313506307045431,0.7174135986052712,-0.11393703209927186,both,8
ADTRP,none,0.3588349912829453,0.62275664034458,0.2639216490616347,both,3
AEBP1,none,0.5256383960619424,0.6455235360475848,0.11988513998564243,both,5
AEBP2,none,0.7879704645677367,0.7838683211978259,-0.004102143369910771,both,7
AEN,none,0.5355348169418521,0.7483847810480976,0.21284996410624546,both,5
AFAP1,none,0.4529791816223977,0.6653163778074044,0.21233719618500668,both,4
AFAP1L1,none,0.44969746692646906,0.4744128807301815,0.02471541380371245,obs,4
AFAP1L2,none,0.7107476156291662,0.7695108194031381,0.05876320377397193,both,7
AFDN,none,0.7565377909957953,0.8395549174443647,0.0830171264485694,both,7
AFF1,none,0.709106758281202,0.5545072300276894,-0.15459952825351253,both,7
AFF2,none,0.7701261409086247,0.8297610501487027,0.05963490924007797,both,7
AFF3,none,0.8897036201415239,0.9582606912111579,0.06855707106963393,both,8
AFF4,none,0.9155984001640858,0.8528868833965747,-0.06271151676751108,both,9
AFG1L,none,0.6164495949133422,0.5310224592349503,-0.08542713567839189,none,6
AFG3L2,none,0.8266331658291457,0.7659727207465901,-0.060660445082555636,both,8
AFM,none,0.1568044303148395,0.1403958568351964,-0.016408573479643113,none,1
AFMID,none,0.31458311968003283,0.17270023587324376,-0.14188288380678907,cau,3
AFP,none,0.22172084914367757,0.30099476976720335,0.07927392062352578,obs,2
AFTPH,none,0.6853143267357195,0.41754691826479334,-0.2677674084709261,both,6
AGA,none,0.32760742487949956,0.11265511229617475,-0.2149523125833248,both,3
AGAP1,none,0.769151881858271,0.7420777356168599,-0.027074146241411134,both,7
AGAP2,none,0.8671931083991385,0.8624243667316173,-0.004768741667521281,both,8
AGAP3,none,0.9471849041123988,0.9238026869039073,-0.02338221720849143,both,9
AGAP4,none,0.9516972618193006,0.886114244692852,-0.06558301712644854,cau,9
AGAP5,none,0.9318018664752333,0.8833452979181622,-0.048456568557071145,cau,9
AGAP6,none,0.95908111988514,0.7620756845451748,-0.19700543533996517,cau,9
AGAP9,none,0.9420572249000102,0.8836529586709055,-0.05840426622910466,cau,9
AGBL1,none,0.6112706389088298,0.5829145728643216,-0.028356066044508244,none,6
AGBL2,none,0.6100912726899805,0.4620038970362014,-0.1480873756537791,cau,6
AGBL3,none,0.7571531125012819,0.6797764331863398,-0.07737667931494208,none,7
AGBL4,none,0.5839401087067994,0.6390113834478515,0.05507127474105211,obs,5
AGBL5,none,0.6339349810275869,0.8611424469285202,0.22720746590093321,both,6
AGER,none,0.36114244692852016,0.3307353091990565,-0.03040713772946363,both,3
AGFG1,none,0.8036611629576453,0.5958363244795406,-0.20782483847810473,both,8
AGFG2,none,0.2793046866988001,0.5213824223156599,0.2420777356168598,both,2
AGGF1,none,0.3139677981745462,0.01399856424982053,-0.29996923392472563,cau,3
AGK,none,0.7340785560455337,0.8663726797251564,0.13229412367962268,both,7
AGL,none,0.24812839708747822,0.08270946569582607,-0.16541893139165215,cau,2
AGMAT,none,0.2526407547943801,0.48379653368885245,0.23115577889447236,both,2
AGMO,none,0.5796328581683929,0.5083068403240694,-0.07132601784432357,none,5
AGO1,none,0.9664649779509794,0.8492462311557789,-0.1172187467952005,cau,9
AGO2,none,0.9165213824223156,0.9703620141523946,0.053840631730079025,both,9
AGO3,none,0.9481078863706287,0.9114449800020511,-0.03666290636857761,both,9
AGO4,none,0.9145215875294842,0.9552866372679725,0.04076504973848827,both,9
AGPAT1,none,0.9237001333196595,0.9264690800943493,0.002768946774689751,both,9
AGPAT2,none,0.10547636139883089,0.4734898984719516,0.36801353707312073,both,1
AGPAT3,none,0.8917034150343555,0.8946261921854168,0.002922777151061373,both,8
AGPAT4,none,0.9184186237308994,0.9615936826992103,0.043175058968310864,both,9
AGPAT5,none,0.2834068300687109,0.2814583119680033,-0.001948518100707619,both,2
AGPS,none,0.905240488155061,0.7952517690493283,-0.10998871910573271,both,9
AGR2,none,0.24259050353809866,0.1873141216285509,-0.055276381909547756,cau,2
AGR3,none,0.31176289611321917,0.19680032817146959,-0.11496256794174958,cau,3
AGRN,none,0.23330940416367552,0.7124397497692544,0.4791303456055789,both,2
AGRP,none,0.37760229720028715,0.5013844733873449,0.12378217618705778,obs,3
AGT,none,0.11742385396369603,0.19526202440775306,0.07783817044405703,none,1
AGTPBP1,none,0.907035175879397,0.9459542611014254,0.03891908522202847,both,9
AGTR1,none,0.3137114142139268,0.4281612142344375,0.1144498000205107,none,3
AGTR2,none,0.24443646805455851,0.2870474823095067,0.042611014254948204,none,2
AGTRAP,none,0.3599118039175469,0.7625371756742898,0.4026253717567429,both,3
AGXT,none,0.41518818582709466,0.2850476874166752,-0.13014049841041947,none,4
AGXT2,none,0.09798994974874371,0.14383140190749666,0.045841452158752946,none,0
AHCTF1,none,0.8737052609988719,0.9560557891498308,0.08235052815095889,obs,8
AHCY,none,0.7234642600758896,0.8973438621679828,0.1738796020920932,both,7
AHCYL1,none,0.9721054250846067,0.9071890062557686,-0.06491641882883814,both,9
AHCYL2,none,0.8758076094759512,0.9504666188083274,0.07465900933237624,both,8
AHDC1,none,0.8966772638703723,0.9465695826069122,0.049892318736539876,both,8
AHI1,none,0.7836632140293304,0.8781663419136498,0.09450312788431947,both,7
AHNAK,none,0.0866577786893652,0.3279663624243667,0.24130858373500153,both,0
AHNAK2,none,0.4552353604758486,0.4998461696236283,0.044610809147779706,none,4
AHR,none,0.7050046149112912,0.7027484360578402,-0.002256178853450974,both,7
AHRR,none,0.06491641882883807,0.08558096605476362,0.020664547225925547,both,0
AHSA1,none,0.6999794892831505,0.8912419239052405,0.19126243462209003,both,6
AHSG,none,0.43226335760434825,0.24930776330632756,-0.1829555942980207,obs,4
AHSP,none,0.3383755512255153,0.2864321608040201,-0.051943390421495206,both,3
AICDA,none,0.9817967387960209,0.9442621269613373,-0.03753461183468365,obs,9
AIDA,none,0.7778689365193313,0.5916829043175059,-0.1861860322018254,both,7
AIF1,none,0.15690698389908728,0.46092708440159985,0.3040201005025126,both,1
AIF1L,none,0.2925853758588863,0.4237001333196595,0.13111475746077322,obs,2
AIFM1,none,0.8323248897548969,0.8301712644856938,-0.002153625269203152,both,8
AIFM2,none,0.0856322428468875,0.38267869962055173,0.29704645677366426,both,0
AIFM3,none,0.5412778176597272,0.4412367962260281,-0.10004102143369903,none,5
AIG1,none,0.558711926981848,0.7154138037124398,0.15670187673059177,both,5
AIM2,none,0.6329607219772331,0.769151881858271,0.13619115988103792,both,6
AIMP1,none,0.20269715926571633,0.01994667213619116,-0.18275048712952516,both,2
AIMP2,none,0.07465900933237617,0.5848118141729054,0.5101528048405293,both,0
AIP,none,0.5691723925751205,0.37862783304276487,-0.19054455953235566,both,5
AIPL1,none,0.32868423751410114,0.3199671828530407,-0.00871705466106043,none,3
AIRE,none,0.9953338119167265,0.9766690595836325,-0.01866475233309406,both,9
AJAP1,none,0.5479950774279561,0.6509075992205927,0.10291252179263666,both,5
AJM1,none,0.3059173418110963,0.5545585068198133,0.24864116500871702,obs,3
AJUBA,none,0.7494615936826992,0.8163778074043688,0.06691621372166967,obs,7
AK1,none,0.6454209824633371,0.5357912009024716,-0.10962978156086556,both,6
AK2,none,0.9860527125423033,0.9428776535739924,-0.043175058968310864,none,9
AK3,none,0.11419341605989129,0.08727310019485181,-0.026920315865039485,cau,1
AK4,none,0.8202748436057841,0.7902266434211875,-0.03004820018459653,both,8
AK4P3,none,0.8541688031996718,0.874115475335863,0.019946672136191168,none,8
AK5,none,0.7645882473592452,0.8292482822274638,0.06466003486821859,both,7
AK6,none,0.18341708542713567,0.40083068403240696,0.2174135986052713,obs,1
AK7,none,0.5584042662291047,0.6301917752025433,0.07178750897343866,obs,5
AK8,none,0.3973438621679828,0.6289611321915701,0.23161727002358734,obs,3
AK9,none,0.7900728130448159,0.3982668444262127,-0.39180596861860323,both,7
AKAIN1,none,0.497333606809558,0.47954055994257,-0.017793046866988016,obs,4
AKAP1,none,0.7392062352579223,0.6916726489590811,-0.04753358629884119,both,7
AKAP10,none,0.7298738590913753,0.30848118141729053,-0.4213926776740847,cau,7
AKAP11,none,0.6781868526304994,0.5791713670392781,-0.09901548559122131,both,6
AKAP12,none,0.4943595528663727,0.6111680853245821,0.11680853245820944,both,4
AKAP13,none,0.32658188903702184,0.6178340683006871,0.29125217926366526,both,3
AKAP14,none,0.4842067480258435,0.4854373910368167,0.001230643010973198,none,4
AKAP17A,none,0.11050148702697159,0.1753153522715619,0.0648138652445903,both,1
AKAP3,none,0.5201005025125628,0.6586503948312994,0.1385498923187366,obs,5
AKAP4,none,0.6403445800430725,0.6193210952722797,-0.021023484770792744,none,6
AKAP5,none,0.5980412265408676,0.8392985334837453,0.24125730694287773,both,5
AKAP6,none,0.5288688339657471,0.5779920008204287,0.049123166854681544,none,5
AKAP7,none,0.11860322018254538,0.6374218028920111,0.5188185827094658,both,1
AKAP8,none,0.36047584863090965,0.024561583427340786,-0.3359142652035689,cau,3
AKAP8L,none,0.6172187467952005,0.25171777253615013,-0.36550097425905037,cau,6
AKAP9,none,0.6256794174956415,0.5832222336170649,-0.042457183878576554,both,6
AKIP1,none,0.1615218951902369,0.6438314019074967,0.48230950671725975,both,1
AKIRIN1,none,0.4851297302840734,0.08568351963901139,-0.399446210645062,cau,4
AKIRIN2,none,0.7079786688544765,0.5370731207055687,-0.1709055481489078,both,7
AKNA,none,0.511588555019998,0.667726387037227,0.15613783201722897,both,5
AKNAD1,none,0.21638806276279357,0.25479438006358324,0.038406317300789666,none,2
AKR1A1,none,0.26151163983181214,0.2996102963798585,0.03809865654804634,both,2
AKR1B1,none,0.35555327658701674,0.5932212080812225,0.23766793149420573,both,3
AKR1B10,none,0.318069941544457,0.47036201415239465,0.15229207260793765,none,3
AKR1B15,none,0.09045226130653267,0.14880525074351347,0.05835298943698081,none,0
AKR1C1,none,0.5135370731207056,0.2367962260280997,-0.27674084709260593,cau,5
AKR1C2,none,0.7219259563121732,0.6966464977950979,-0.02527945851707525,none,7
AKR1C3,none,0.07568454517485386,0.5121013229412368,0.43641677776638294,both,0
AKR1C4,none,0.048610398933442725,0.10470720951697261,0.05609681058352989,obs,0
AKR1C8,none,0.47261819300584557,0.5266639319044201,0.0540457388985745,obs,4
AKR1D1,none,0.37729463644754385,0.37698697569480055,-0.0003076607527432995,none,3
AKR1E2,none,0.22382319762075684,0.08419649266741873,-0.13962670495333812,cau,2
AKR7A2,none,0.11844938980617373,0.07896625987078248,-0.03948312993539124,both,1
AKR7A3,none,0.2800738385806584,0.23043790380473797,-0.049635934775920404,cau,2
AKR7L,none,0.40170238949851295,0.4331350630704543,0.03143267357194135,none,4
AKT1,none,0.9257512050046149,0.8729361091170137,-0.05281509588760125,both,9
AKT1S1,none,0.36929545687621784,0.09988719105732745,-0.2694082658188904,cau,3
AKT2,none,0.8736027074146241,0.5971182442826377,-0.2764844631319864,both,8
AKT3,none,0.9737975592246949,0.9951287047482309,0.021331145523535988,both,9
AKTIP,none,0.6938775510204082,0.8838580658394011,0.18998051481899292,both,6
ALAD,none,0.7549994872320788,0.5947082350528151,-0.16029125217926365,both,7
ALAS1,none,0.8026869039072916,0.660598912932007,-0.14208799097528457,both,8
ALAS2,none,0.8748333504255974,0.8166341913649882,-0.05819915906060924,cau,8
ALB,none,0.5530202030560968,0.533381191672649,-0.019639011383447813,obs,5
ALCAM,none,0.8278125320479951,0.8769869756948006,0.049174443646805455,both,8
ALDH16A1,none,0.1037329504666188,0.18485283560660445,0.08111988513998565,both,1
ALDH18A1,none,0.8199671828530407,0.8564762588452467,0.036509075992205986,both,8
ALDH1A1,none,0.7407445390216388,0.6988001230643011,-0.04194441595733778,cau,7
ALDH1A2,none,0.5507640242026459,0.7465900933237617,0.19582606912111578,obs,5
ALDH1A3,none,0.7802789457491539,0.7760229720028715,-0.004255973746282393,none,7
ALDH1B1,none,0.4530304584145216,0.2850989642087991,-0.1679314942057225,both,4
ALDH1L1,none,0.6618295559429802,0.5716336785970669,-0.09019587734591328,none,6
ALDH1L2,none,0.6569069838990873,0.7542816121423443,0.09737462824325704,obs,6
ALDH2,none,0.7895087683314532,0.6879807199261614,-0.10152804840529184,both,7
ALDH3A1,none,0.3319659522100297,0.37662803814993334,0.04466208593990362,obs,3
ALDH3A2,none,0.40283047892523843,0.4190852220285099,0.016254743103271463,both,4
ALDH3B1,none,0.5408676033227361,0.4568249410316891,-0.08404266229104701,obs,5
ALDH3B2,none,0.283355553276587,0.3915495846579838,0.10819403138139677,none,2
ALDH4A1,none,0.21541380371243976,0.42077735616859807,0.2053635524561583,obs,2
ALDH5A1,none,0.47528458619628755,0.6007076197313096,0.12542303353502204,both,4
ALDH6A1,none,0.6559327248487334,0.7855604553379141,0.12962773048918064,obs,6
ALDH7A1,none,0.3606296790072813,0.4533381191672649,0.09270844015998359,both,3
ALDH8A1,none,0.2290534304173931,0.12834581068608347,-0.10070761973130962,cau,2
ALDH9A1,none,0.28530407137729463,0.4418521177315147,0.1565480463542201,both,2
ALDOA,none,0.4519023689877961,0.19351861347554097,-0.2583837555122551,cau,4
ALDOB,none,0.0634806686493693,0.10434827197210543,0.04086760332273613,none,0
ALDOC,none,0.8054558506819813,0.8516562403856015,0.04620038970362017,both,8
ALG1,none,0.03768844221105527,0.00758896523433494,-0.030099476976720333,both,0
ALG10,none,0.6321915700953749,0.5366629063685776,-0.09552866372679725,cau,6
ALG10B,none,0.591170136396267,0.47287457696646495,-0.11829555942980208,cau,5
ALG11,none,0.3356066044508256,0.354527740744539,0.018921136293713448,none,3
ALG12,none,0.2766382935083581,0.014972823300174342,-0.26166547020818376,both,2
ALG13,none,0.7427443339144703,0.4050353809865655,-0.33770895292790476,both,7
ALG14,none,0.1544456978771408,0.15931699312890985,0.004871295251769048,both,1
ALG1L2,none,0.08609373397600247,0.12983283765767614,0.04373910368167368,none,0
ALG2,none,0.07153112501281919,0.25848630909650294,0.18695518408368375,both,0
ALG3,none,0.2839708747820736,0.3324274433391447,0.04845656855707109,both,2
ALG5,none,0.6383960619423649,0.6605476361398831,0.02215157419751823,both,6
ALG6,none,0.5636344990257409,0.1511127063890883,-0.4125217926366526,both,5
ALG8,none,0.2762793559634909,0.35775817864834375,0.08147882268485285,both,2
ALG9,none,0.6474207773561687,0.2115680443031484,-0.43585273305302025,cau,6
ALK,none,0.7319249307763306,0.7221823402727925,-0.009742590503538096,none,7
ALKAL1,none,0.5715824018049431,0.4376474207773562,-0.13393498102758694,none,5
ALKAL2,none,0.1531125012819198,0.2569480053327864,0.10383550405086658,both,1
ALKBH1,none,0.4246743923700133,0.02927904830273818,-0.3953953440672751,both,4
ALKBH2,none,0.21700338426828017,0.3349912829453389,0.11798789867705875,both,2
ALKBH3,none,0.21500358937544867,0.21766998256589068,0.0026663931904420124,both,2
ALKBH4,none,0.3825248692441801,0.023484770792739206,-0.3590400984514409,cau,3
ALKBH5,none,0.8943185314326736,0.8201722900215362,-0.07414624141113735,both,8
ALKBH6,none,0.6475233309404164,0.34134960516870066,-0.3061737257717157,cau,6
ALKBH7,none,0.07599220592759717,0.42221310634806686,0.3462209004204697,both,0
ALKBH8,none,0.30996820838888317,0.3566813660137422,0.046713157624859,both,3
ALLC,none,0.46569582606912113,0.3154548251461389,-0.15024100092298226,none,4
