gene,grp,rank_pctile,pu_score,rank_pctile_cv,pu_score_cv
TXNIP,non-target,0.575171777253615,0.3641165032159144,0.5687621782381295,0.3616563527053924
DEFB105A,non-target,0.5751205004614911,0.3641143892820064,0.5637883294021127,0.3585459631772674
ATOSA,non-target,0.5750692236693672,0.3641063715827646,0.5832735104091888,0.3718075322683411
MZT1,non-target,0.5750179468772434,0.3641023724054804,0.5801456260896318,0.3693350250875284
NSG2,non-target,0.5749666700851195,0.3640942217916557,0.580966054763614,0.3698205455062315
HABP4,non-target,0.5749153932929956,0.3640821966313824,0.5865552251051174,0.3743823203690273
H2AC6,non-target,0.5748641165008717,0.3640573354867788,0.5822479745667111,0.3708412132125634
APPL1,non-target,0.5748128397087479,0.3640501227493238,0.5849143677571531,0.3731520434672182
KLK1,non-target,0.574761562916624,0.3640354537811034,0.5676853656035279,0.3610762403403618
CENPK,non-target,0.5747102861245,0.3639976856520938,0.5665059993846785,0.3603568560813539
GABPB2,non-target,0.5746590093323761,0.3639948040846005,0.5843503230437904,0.3726581122726202
POLR3H,non-target,0.5746077325402523,0.3639601409128031,0.5768639113937032,0.3671578381742749
DAZAP2,non-target,0.5745564557481284,0.3639490809960243,0.5848630909650292,0.3731225537183957
UQCRC1,non-target,0.5745051789560045,0.3639308942226589,0.542713567839196,0.3435688550626566
VN1R4,non-target,0.5744539021638806,0.3639080277830362,0.5644036509075993,0.3589154929071665
ACR,non-target,0.5744026253717568,0.3638791925076282,0.572915598400164,0.364376120480022
HIC2,non-target,0.5743513485796329,0.3638638037110343,0.5913239667726387,0.3780472651575551
GPR146,non-target,0.574300071787509,0.3638012924990089,0.5767100810173316,0.3671040272513001
ZNF841,non-target,0.5742487949953851,0.3637939532748376,0.5726592144395447,0.3641778187017248
FAHD2B,non-target,0.5741975182032613,0.3637067101479787,0.5802481796738796,0.3693739175495475
PSME4,non-target,0.5741462414111373,0.3636713552474975,0.5833760639934366,0.3718806721717119
POLR3D,non-target,0.5740949646190134,0.3636462857636313,0.5622500256383961,0.3574655373891194
FAM193A,non-target,0.5740436878268895,0.3635894782500823,0.5740949646190134,0.3651418586824146
ERMP1,non-target,0.5739924110347656,0.3635026011521441,0.5788637062865347,0.3685104223374787
FER,non-target,0.5739411342426418,0.3634921813622499,0.5705568659624654,0.3630464591888281
DIPK1C,non-target,0.5738898574505179,0.363468948203295,0.5848118141729054,0.3731175416617224
PLCH2,non-target,0.573838580658394,0.3634513828355044,0.5532253102245923,0.3504927636705679
GMFG,non-target,0.5737873038662701,0.363436394428112,0.5766588042252077,0.3670528501500281
NECAP2,non-target,0.5737360270741463,0.3634321433562917,0.5797866885447647,0.3691776655311815
BTNL8,non-target,0.5736847502820224,0.3634011497352329,0.5688647318223772,0.3617088474749309
OR5B21,non-target,0.5736334734898985,0.3633171240079034,0.5747102861245,0.3654702896772302
CNN2,non-target,0.5735821966977745,0.3632716415784298,0.5815813762691006,0.3704216054463997
KCNQ4,approved,0.5735309199056507,0.3632549073547125,0.5518408368372475,0.3494723100960255
PAPLN,non-target,0.5734796431135268,0.363203727621205,0.5695826069121116,0.3624419440876464
C5orf15,non-target,0.5734283663214029,0.3631450387147756,0.5754794380063584,0.3661177687194882
RNF170,non-target,0.573377089529279,0.3631216066742911,0.5663521690083069,0.3602216209877621
RFC2,non-target,0.5733258127371552,0.3631149138593432,0.5886062967900728,0.3761619395303606
RELL2,non-target,0.5732745359450313,0.3631083255215567,0.5556353194544149,0.3526615633800322
CYP3A4,in-trial,0.5732232591529074,0.363088076710701,0.5701466516254743,0.3627511805146932
CLEC4M,non-target,0.5731719823607835,0.363060489984659,0.5679417495641472,0.3612565498515434
PADI6,non-target,0.5731207055686596,0.3630591824575124,0.5728643216080402,0.3643691891189758
CAPN2,non-target,0.5730694287765358,0.3630390564854048,0.5796328581683929,0.3690492501748459
MYO7A,non-target,0.5730181519844119,0.3630360498200708,0.5730181519844119,0.3644381429831586
SH3TC1,non-target,0.572966875192288,0.3629982773271309,0.5625064095990154,0.3576327531476213
IL1A,in-trial,0.572915598400164,0.3629924983531236,0.5628653471438827,0.3579162446409464
KY,non-target,0.5728643216080402,0.3629060914768046,0.5567634088811404,0.3532902548611164
CMA1,non-target,0.5728130448159163,0.3628910083801318,0.5661470618398113,0.3601386116095343
TMED7,non-target,0.5727617680237924,0.3628908929916528,0.5664547225925546,0.3603038414476477
RAB3C,non-target,0.5727104912316685,0.3628279666105906,0.5770690185621987,0.3673055176482055
LPAR3,non-target,0.5726592144395447,0.3628244142090608,0.5641985437391037,0.3587752218022564
FBXO39,non-target,0.5726079376474208,0.3628068585042378,0.5592246949030869,0.354993989944458
ISOC2,non-target,0.5725566608552969,0.3627976857277812,0.5657368475028203,0.3599305625418721
FBP1,non-target,0.572505384063173,0.3627632255355517,0.5857347964311352,0.3738791898422435
ZFP82,non-target,0.5724541072710492,0.3627376321154802,0.5765562506409599,0.3669596070565548
MORN4,non-target,0.5724028304789253,0.3627340558247688,0.577427956107066,0.3674229440108245
HCAR1,non-target,0.5723515536868014,0.3626896774338692,0.5800430725053841,0.3693050857843497
SMAD6,non-target,0.5723002768946774,0.3626813741795944,0.5598912932006974,0.3552214259150052
HADH,non-target,0.5722490001025535,0.3626798656674064,0.5783509383652958,0.3681468116752992
ACKR2,non-target,0.5721977233104297,0.3626409297188123,0.566711106553174,0.3605376351210806
CHRNB2,non-target,0.5721464465183058,0.3625750512797005,0.5761460363039689,0.3665915395856508
JAML,non-target,0.5720951697261819,0.3624833095912358,0.5777356168598092,0.3676052452921867
ELMOD1,non-target,0.572043892934058,0.3624698924166815,0.5749153932929956,0.3655688384053658
MARCHF8,non-target,0.5719926161419342,0.3623725085089049,0.5868628858578607,0.374772358723361
ESRP2,non-target,0.5719413393498103,0.3623506071768245,0.5691211157829966,0.3620460224333148
PRR9,non-target,0.5718900625576864,0.3622860178351402,0.5617885345092811,0.356797781869769
RNF139,non-target,0.5718387857655625,0.3622436997565356,0.5710183570915803,0.3633706224709749
DPH5,non-target,0.5717875089734387,0.3621488558558317,0.5534816941852118,0.350728867046344
TMEM107,non-target,0.5717362321813148,0.3621229200947041,0.5804532868423752,0.3694522769469295
P2RX1,non-target,0.5716849553891908,0.3621165916092037,0.5785047687416676,0.3682252966746306
ALDH1L1,non-target,0.5716336785970669,0.3620785712593733,0.5690698389908727,0.361957564830181
DGAT2,non-target,0.5715824018049431,0.3619408684663283,0.5753768844221105,0.3660798616631299
TSTD1,non-target,0.5715311250128192,0.3618992294127844,0.5753256076299866,0.3660630071801798
MARCHF3,non-target,0.5714798482206953,0.3617281787670575,0.582299251358835,0.3708641013808739
ZNF878,non-target,0.5714285714285714,0.3616362316245885,0.5914777971490104,0.3782660230000814
DDX18,non-target,0.5713772946364476,0.3616114620327344,0.5727617680237924,0.3642211224221941
TRIP11,non-target,0.5713260178443237,0.3616102052738472,0.5731719823607835,0.364453745871631
ZNF586,non-target,0.5712747410521998,0.3615853951284379,0.577838170444057,0.3676882593920736
KCNMB1,non-target,0.5712234642600759,0.3615153150426017,0.5828632960721978,0.3715818754124521
ZNF805,non-target,0.571172187467952,0.3614983699429574,0.5779920008204287,0.3678924183899433
PLEKHG7,non-target,0.5711209106758282,0.3614684020861601,0.5838375551225515,0.3723086137572924
SAV1,non-target,0.5710696338837042,0.3613769923385821,0.5785560455337914,0.3682587468187222
HS6ST2,non-target,0.5710183570915803,0.3613694590545192,0.5727104912316685,0.3642107177564163
ZNF746,non-target,0.5709670802994564,0.3613504520830164,0.5693774997436161,0.3623345696305865
TLCD4,non-target,0.5709158035073326,0.3612468366309539,0.5737873038662701,0.3649272795976736
CRB2,non-target,0.5708645267152087,0.3612272534899565,0.5773254025228182,0.3673634927890022
ATF7,non-target,0.5708132499230848,0.361209966850524,0.5824018049430828,0.3708941446191768
DCDC2,non-target,0.5707619731309609,0.3610986943172319,0.5803507332581274,0.3694268658907726
FAM178B,non-target,0.5707106963388371,0.3610654961523698,0.5874269305712234,0.3752519661757215
KIAA2012,non-target,0.5706594195467132,0.3610629976559908,0.5768126346015793,0.3671473632103357
SLC18A2,in-trial,0.5706081427545893,0.3610420181602239,0.5431237821761871,0.3437311529740691
SLC25A44,non-target,0.5705568659624654,0.3610361333252216,0.5604553379140601,0.3559655178490342
PTGDR,in-trial,0.5705055891703416,0.3610251506045461,0.5614295969644139,0.3566192203313112
PPA1,non-target,0.5704543123782176,0.3610172337293625,0.5754281612142345,0.3660940928161144
REXO2,non-target,0.5704030355860937,0.360858514290495,0.5646087580760948,0.3589990986473098
TMEM161B,non-target,0.5703517587939698,0.3608463615028545,0.5619423648856527,0.3571287318462073
RNF114,non-target,0.5703004820018459,0.360834237361819,0.5713260178443237,0.3636059822164816
HSPA14,non-target,0.5702492052097221,0.3608143507051713,0.5682494103168906,0.3613919696135398
GPI,non-target,0.5701979284175982,0.3608019288742181,0.5788124294944108,0.368472619055204
GLI3,non-target,0.5701466516254743,0.3607879502280634,0.5773766793149421,0.3673833612711901
ZNF181,non-target,0.5700953748333504,0.3607423580726798,0.5732232591529074,0.3644951323216611
FEM1C,non-target,0.5700440980412266,0.3607352102796237,0.5725566608552969,0.3641407071724534
PVALB,non-target,0.5699928212491027,0.3607137882647737,0.5587632037739719,0.3544964597928218
FIGN,non-target,0.5699415444569788,0.360695644445026,0.5770177417700748,0.3672858178157073
CDKN1B,non-target,0.5698902676648548,0.3606892976179794,0.5673777048507845,0.3609587444507297
LUM,non-target,0.569838990872731,0.360687800987282,0.5689160086145011,0.3618515357300265
NARF,non-target,0.5697877140806071,0.3606337217986584,0.5834786175776844,0.3719016072228551
APOA2,non-target,0.5697364372884832,0.3605979587686689,0.5865039483129936,0.37434778920914
GPR45,non-target,0.5696851604963593,0.3605546065761397,0.5772741257306943,0.3673596533623384
NACA2,non-target,0.5696338837042355,0.3605067840384953,0.5825556353194544,0.3710757211228918
CNP,non-target,0.5695826069121116,0.3604684698971073,0.5844528766280381,0.3726969061784408
ZSCAN2,non-target,0.5695313301199877,0.3603696195032312,0.5646600348682187,0.3590055114599232
OR1E2,non-target,0.5694800533278638,0.3603273281695867,0.5764536970567121,0.3668760639131069
RPS6KA6,non-target,0.56942877653574,0.3603271415390944,0.5693262229514922,0.3622713304529286
SIRAL2,non-target,0.5693774997436161,0.360261448303756,0.6003999589785664,0.3854739917328163
BTG2,non-target,0.5693262229514922,0.3602371372091464,0.5875294841554712,0.3752792197450691
RASL11A,non-target,0.5692749461593682,0.3602310839508261,0.5829145728643216,0.3716149107529427
IL24,non-target,0.5692236693672443,0.3602009962002436,0.5719926161419342,0.3639692560678873
DRD3,in-trial,0.5691723925751205,0.3601725625246763,0.5549174443646806,0.3519445858001708
FTSJ3,non-target,0.5691211157829966,0.3600642668895232,0.5553276587016717,0.3522077173298719
GPR84,in-trial,0.5690698389908727,0.3600572938472032,0.5780945544046765,0.367982739597559
CHI3L2,non-target,0.5690185621987488,0.3600473353251588,0.5379961029637986,0.3406129810695696
IRGC,non-target,0.568967285406625,0.3600236650953438,0.5698902676648548,0.3627124913150284
IDO1,in-trial,0.5689160086145011,0.3599812112748622,0.5499435955286637,0.3480429549887776
PI4K2B,non-target,0.5688647318223772,0.3599761756833153,0.5565583017126449,0.3531297424525926
ARPC4-TTLL3,non-target,0.5688134550302533,0.3597918546139286,0.5612757665880422,0.3565289228402002
MAP4K5,non-target,0.5687621782381295,0.3597276931263737,0.5590195877345914,0.3546907731769037
CCDC28B,non-target,0.5687109014460056,0.3597132774564076,0.5752230540457389,0.365803013337617
PRXL2C,non-target,0.5686596246538816,0.3596453157627038,0.5758896523433494,0.3665000030864971
TMEM272,non-target,0.5686083478617577,0.3596307312955661,0.5840426622910471,0.3724947754707601
TFAP2B,non-target,0.5685570710696339,0.3595948605681184,0.5667623833452979,0.3605594494834018
PTPN13,non-target,0.56850579427751,0.3595280595815059,0.584555430212286,0.3728164765299583
ABCA7,non-target,0.5684545174853861,0.359429494314587,0.5463029432878679,0.3453466717707805
CFAP20DC,non-target,0.5684032406932622,0.3594272348041437,0.5721464465183058,0.3639893967810334
FAM131A,non-target,0.5683519639011383,0.3593763668600678,0.5690185621987488,0.3619541048251017
NYAP2,non-target,0.5683006871090145,0.3593520865226403,0.5413290944518511,0.3425513594886478
B4GALNT2,non-target,0.5682494103168906,0.3593098978803615,0.5675828120192801,0.361045595868748
ZNF888,non-target,0.5681981335247667,0.3592424661980062,0.5684032406932622,0.3615030501828049
C1QTNF1,non-target,0.5681468567326428,0.3592410219111004,0.5800943492975079,0.3693174322244479
SMIM29,non-target,0.568095579940519,0.3592287536823388,0.5575838375551225,0.3538284954097536
SLC6A7,non-target,0.568044303148395,0.3592280997153447,0.5734283663214029,0.3646293145813504
SLC39A6,non-target,0.5679930263562711,0.3592221886683733,0.5669674905137935,0.3607098079797549
CFL2,non-target,0.5679417495641472,0.3591956599109669,0.568967285406625,0.3618822302612556
OR4D1,non-target,0.5678904727720234,0.3591619221249012,0.5697364372884832,0.3625999922279138
SNX31,non-target,0.5678391959798995,0.3591581172480875,0.5775305096913137,0.3674758218720479
VIT,non-target,0.5677879191877756,0.3590369533975514,0.5804020100502513,0.3694300925292944
SCG2,non-target,0.5677366423956517,0.3589107562896564,0.5660957850476874,0.3600847253944668
SLC25A42,non-target,0.5676853656035279,0.3588952674781005,0.566249615424059,0.3602047726890157
NPM3,non-target,0.567634088811404,0.3588927966928241,0.5677879191877756,0.361206197970776
KRTAP1-1,non-target,0.5675828120192801,0.3588919429754724,0.5651215259973336,0.3595449996176104
IL9,non-target,0.5675315352271562,0.3588807406474132,0.601425494821044,0.3863620479600598
PSD4,non-target,0.5674802584350324,0.358824904585622,0.5787611527022869,0.368356483890531
DLGAP2,non-target,0.5674289816429084,0.3587969979461358,0.5717362321813148,0.3638732013501683
C1orf53,non-target,0.5673777048507845,0.358749851393394,0.5799405189211363,0.3692462817670739
C19orf38,non-target,0.5673264280586606,0.3587222131289015,0.576094759511845,0.3665903801444786
TUT1,non-target,0.5672751512665367,0.3586300524250831,0.5506614706183981,0.3487171631210889
ORM1,non-target,0.5672238744744129,0.358481405942868,0.5548148907804328,0.35189320004108
SCPEP1,non-target,0.567172597682289,0.358466520069205,0.5924007794072402,0.3791293333759721
H3C8,non-target,0.5671213208901651,0.3584639983462919,0.5635319454414932,0.3583401756111494
MICOS10,non-target,0.5670700440980412,0.358457049164845,0.5580453286842375,0.354126766369659
ZNF606,non-target,0.5670187673059174,0.3583636246621609,0.5758383755512255,0.3664306317817192
PRR29,non-target,0.5669674905137935,0.3583158620878269,0.5641472669469798,0.3587219808173055
EPB42,non-target,0.5669162137216696,0.3582801938508496,0.5626602399753872,0.3576857801807586
NHERF1,non-target,0.5668649369295456,0.3582713250646886,0.5408163265306123,0.3423966904634085
ANGEL1,non-target,0.5668136601374218,0.3581523475934512,0.5615834273407856,0.3567290341509647
PHF7,non-target,0.5667623833452979,0.358150525084093,0.560045123577069,0.3553046889041536
SACM1L,non-target,0.566711106553174,0.3580748367698947,0.5749666700851195,0.3655944966341383
ASCC2,non-target,0.5666598297610501,0.3580692228135751,0.5723515536868014,0.3640951291325703
NR1H4,in-trial,0.5666085529689263,0.3580142416059971,0.5632755614808738,0.358160975113511
CCDC34,non-target,0.5665572761768024,0.3579808146673806,0.5664034458004307,0.3602450616277602
LY6G6F-LY6G6D,non-target,0.5665059993846785,0.35796667047036,0.5660445082555635,0.3600684437232139
ZNF345,non-target,0.5664547225925546,0.3579547919597722,0.5751205004614911,0.3657548286397047
SCNN1G,in-trial,0.5664034458004307,0.3579218339920044,0.5612244897959183,0.3565153145492077
AQP12A,non-target,0.5663521690083069,0.3579183496309049,0.5576863911393704,0.3538930823255066
RGS17,non-target,0.566300892216183,0.3578619306945071,0.5625576863911393,0.3576473230486593
METAP1,in-trial,0.566249615424059,0.3578210248798132,0.5568146856732643,0.3533013794422149
GLI1,non-target,0.5661983386319351,0.3577995495154307,0.5605578914983078,0.3560145983491281
CES4A,non-target,0.5661470618398113,0.3577793372747225,0.574300071787509,0.3652485802846077
FKBP6,non-target,0.5660957850476874,0.3577774112599755,0.5575325607629986,0.3538276200215828
ZFP2,non-target,0.5660445082555635,0.3577497637060088,0.5603527843298123,0.3557436859065836
