gene,subset,neglog10_adjp,group
PRKAR1A,Th1,5.540375732814527e-05,non-target
PRKAR1B,Th1,5.540375732814527e-05,non-target
PRKAR2A,Th1,5.540375732814527e-05,non-target
PRKCA,Th1,5.540375732814527e-05,approved
PRKCB,Th1,0.255898213201762,approved
PRKCD,Th1,5.540375732814527e-05,approved
PRKCE,Th1,0.1432078007229695,approved
PRKCH,Th1,5.540375732814527e-05,approved
PRKCI,Th1,5.540375732814527e-05,approved
PRKCQ,Th1,5.540375732814527e-05,approved
PRKD2,Th1,5.540375732814527e-05,non-target
PRKD3,Th1,5.540375732814527e-05,approved
PRKDC,Th1,5.540375732814527e-05,in-trial
PRKG2,Th1,5.540375732814527e-05,non-target
PRKN,Th1,5.540375732814527e-05,non-target
PRKRA,Th1,5.540375732814527e-05,non-target
PRKX,Th1,5.540375732814527e-05,non-target
PRMT1,Th1,5.540375732814527e-05,non-target
PRMT2,Th1,5.540375732814527e-05,non-target
PRMT3,Th1,5.540375732814527e-05,non-target
PRMT5,Th1,5.540375732814527e-05,in-trial
PRMT9,Th1,5.540375732814527e-05,non-target
PRNP,Th1,0.1138753555246758,non-target
PROB1,Th1,5.540375732814527e-05,non-target
PROC,Th1,5.540375732814527e-05,non-target
PROCA1,Th1,5.540375732814527e-05,non-target
PROCR,Th1,5.540375732814527e-05,non-target
PROK2,Th1,5.540375732814527e-05,non-target
PROM2,Th1,5.540375732814527e-05,non-target
PRORP,Th1,5.540375732814527e-05,non-target
PROS1,Th1,5.540375732814527e-05,non-target
PROSER1,Th1,5.540375732814527e-05,non-target
PROSER2,Th1,0.2316708258211874,non-target
PROX1,Th1,5.540375732814527e-05,non-target
PROX2,Th1,5.540375732814527e-05,non-target
PROZ,Th1,5.540375732814527e-05,non-target
PRPF19,Th1,5.540375732814527e-05,non-target
PRPF3,Th1,5.540375732814527e-05,non-target
PRPF31,Th1,5.540375732814527e-05,non-target
PRPF38A,Th1,5.540375732814527e-05,non-target
PRPF4,Th1,5.540375732814527e-05,non-target
PRPF40B,Th1,5.540375732814527e-05,non-target
PRPF8,Th1,5.540375732814527e-05,non-target
PRPS1,Th1,5.540375732814527e-05,non-target
PRPS2,Th1,5.540375732814527e-05,non-target
PRPSAP1,Th1,5.540375732814527e-05,non-target
PRPSAP2,Th1,5.540375732814527e-05,non-target
PRR11,Th1,5.540375732814527e-05,non-target
PRR22,Th1,5.540375732814527e-05,non-target
PRR29,Th1,5.540375732814527e-05,non-target
PRR3,Th1,5.540375732814527e-05,non-target
PRR5,Th1,5.540375732814527e-05,non-target
PRR5L,Th1,5.540375732814527e-05,non-target
PRR7,Th1,5.540375732814527e-05,non-target
PRRC2B,Th1,5.540375732814527e-05,non-target
PRRG2,Th1,5.540375732814527e-05,non-target
PRRG4,Th1,5.540375732814527e-05,non-target
PRRT1,Th1,5.540375732814527e-05,non-target
PRRX2,Th1,5.540375732814527e-05,non-target
PRSS16,Th1,5.540375732814527e-05,non-target
PRSS21,Th1,5.540375732814527e-05,non-target
PRSS23,Th1,2.2263573882819574,non-target
PRSS27,Th1,5.540375732814527e-05,non-target
PRSS3,Th1,0.0433014703821292,non-target
PRSS36,Th1,5.540375732814527e-05,non-target
PRSS57,Th1,0.0055213690650535,non-target
PRTFDC1,Th1,5.540375732814527e-05,non-target
PRUNE2,Th1,0.3167684085768585,non-target
PRXL2A,Th1,5.540375732814527e-05,non-target
PRXL2B,Th1,5.540375732814527e-05,non-target
PSAP,Th1,5.540375732814527e-05,non-target
PSAT1,Th1,5.540375732814527e-05,non-target
PSD,Th1,5.540375732814527e-05,non-target
PSD3,Th1,5.540375732814527e-05,non-target
PSD4,Th1,5.540375732814527e-05,non-target
PSEN1,Th1,5.540375732814527e-05,in-trial
PSKH1,Th1,5.540375732814527e-05,non-target
PSMA2,Th1,5.540375732814527e-05,approved
PSMA3,Th1,5.540375732814527e-05,approved
PSMA4,Th1,5.540375732814527e-05,approved
PSMA5,Th1,5.540375732814527e-05,approved
PSMA7,Th1,5.540375732814527e-05,approved
PSMB10,Th1,5.540375732814527e-05,approved
PSMB2,Th1,5.540375732814527e-05,approved
PSMB4,Th1,5.540375732814527e-05,approved
PSMB5,Th1,5.540375732814527e-05,approved
PSMB6,Th1,5.540375732814527e-05,approved
PSMB7,Th1,5.540375732814527e-05,approved
PSMB8,Th1,5.540375732814527e-05,approved
PSMC1,Th1,5.540375732814527e-05,approved
PSMC3,Th1,5.540375732814527e-05,approved
PSMC3IP,Th1,5.540375732814527e-05,non-target
PSMC4,Th1,5.540375732814527e-05,approved
PSMC6,Th1,5.540375732814527e-05,approved
PSMD1,Th1,5.540375732814527e-05,approved
PSMD10,Th1,5.540375732814527e-05,non-target
PSMD11,Th1,5.540375732814527e-05,approved
PSMD12,Th1,5.540375732814527e-05,approved
PSMD13,Th1,5.540375732814527e-05,approved
PSMD14,Th1,5.540375732814527e-05,approved
PSMD2,Th1,5.540375732814527e-05,approved
PSMD3,Th1,5.540375732814527e-05,approved
PSMD4,Th1,5.540375732814527e-05,approved
PSMD7,Th1,5.540375732814527e-05,approved
PSME2,Th1,5.540375732814527e-05,non-target
PSME3,Th1,5.540375732814527e-05,non-target
PSME4,Th1,5.540375732814527e-05,non-target
PSMG1,Th1,5.540375732814527e-05,non-target
PSMG3,Th1,5.540375732814527e-05,non-target
PSMG4,Th1,5.540375732814527e-05,non-target
PSPH,Th1,5.540375732814527e-05,non-target
PSTPIP2,Th1,5.540375732814527e-05,non-target
PTAR1,Th1,5.540375732814527e-05,non-target
PTBP1,Th1,5.540375732814527e-05,non-target
PTCD1,Th1,5.540375732814527e-05,non-target
PTCD2,Th1,5.540375732814527e-05,non-target
PTCH1,Th1,0.0175673147539889,non-target
PTCHD1,Th1,5.540375732814527e-05,non-target
PTDSS1,Th1,5.540375732814527e-05,non-target
PTEN,Th1,5.540375732814527e-05,non-target
PTER,Th1,5.540375732814527e-05,non-target
PTGDR,Th1,5.540375732814527e-05,in-trial
PTGDR2,Th1,4.825078852090854,in-trial
PTGDS,Th1,5.540375732814527e-05,non-target
PTGER2,Th1,5.540375732814527e-05,non-target
PTGER3,Th1,5.540375732814527e-05,approved
PTGER4,Th1,0.0264751464540894,in-trial
PTGES2,Th1,5.540375732814527e-05,non-target
PTGES3,Th1,5.540375732814527e-05,non-target
PTGES3L,Th1,5.540375732814527e-05,non-target
PTGFRN,Th1,5.540375732814527e-05,non-target
PTGIR,Th1,5.540375732814527e-05,in-trial
PTGIS,Th1,5.540375732814527e-05,non-target
PTGR1,Th1,5.540375732814527e-05,non-target
PTGR2,Th1,5.540375732814527e-05,non-target
PTGS1,Th1,5.540375732814527e-05,approved
PTGS2,Th1,1.321585733860155,approved
PTH2R,Th1,5.540375732814527e-05,non-target
PTHLH,Th1,5.540375732814527e-05,non-target
PTK2,Th1,5.540375732814527e-05,in-trial
PTK6,Th1,5.540375732814527e-05,in-trial
PTK7,Th1,5.540375732814527e-05,non-target
PTMS,Th1,5.540375732814527e-05,non-target
PTN,Th1,5.540375732814527e-05,non-target
PTOV1,Th1,5.540375732814527e-05,non-target
PTP4A3,Th1,5.540375732814527e-05,non-target
PTPMT1,Th1,5.540375732814527e-05,non-target
PTPN1,Th1,5.540375732814527e-05,non-target
PTPN11,Th1,5.540375732814527e-05,non-target
PTPN12,Th1,5.540375732814527e-05,non-target
PTPN14,Th1,5.540375732814527e-05,non-target
PTPN20,Th1,0.3898022199189105,non-target
PTPN21,Th1,5.540375732814527e-05,non-target
PTPN22,Th1,5.540375732814527e-05,non-target
PTPN3,Th1,0.2237482603676374,non-target
PTPN4,Th1,5.540375732814527e-05,non-target
PTPN6,Th1,5.540375732814527e-05,non-target
PTPN7,Th1,5.540375732814527e-05,non-target
PTPN9,Th1,5.540375732814527e-05,non-target
PTPRA,Th1,5.540375732814527e-05,non-target
PTPRC,Th1,5.540375732814527e-05,non-target
PTPRE,Th1,5.540375732814527e-05,non-target
PTPRF,Th1,0.5363556120960186,non-target
PTPRG,Th1,5.540375732814527e-05,non-target
PTPRJ,Th1,5.540375732814527e-05,non-target
PTPRK,Th1,2.498666593604238,non-target
PTPRM,Th1,5.540375732814527e-05,non-target
PTPRO,Th1,5.540375732814527e-05,non-target
PTPRR,Th1,5.540375732814527e-05,non-target
PTPRS,Th1,5.540375732814527e-05,non-target
PTPRU,Th1,5.540375732814527e-05,non-target
PTRH2,Th1,5.540375732814527e-05,non-target
PTRHD1,Th1,5.540375732814527e-05,non-target
PTS,Th1,5.540375732814527e-05,non-target
PTTG1,Th1,5.540375732814527e-05,non-target
PTTG1IP,Th1,5.540375732814527e-05,non-target
PTTG2,Th1,5.540375732814527e-05,non-target
PUM3,Th1,5.540375732814527e-05,non-target
PUS1,Th1,5.540375732814527e-05,non-target
PUS10,Th1,5.540375732814527e-05,non-target
PUS3,Th1,5.540375732814527e-05,non-target
PUS7,Th1,5.540375732814527e-05,non-target
PVALB,Th1,5.540375732814527e-05,non-target
PVR,Th1,5.540375732814527e-05,non-target
PWP1,Th1,5.540375732814527e-05,non-target
PWWP2B,Th1,5.540375732814527e-05,non-target
PWWP3A,Th1,5.540375732814527e-05,non-target
PXDC1,Th1,5.540375732814527e-05,non-target
PXK,Th1,0.073619425312696,non-target
PXMP2,Th1,5.540375732814527e-05,non-target
PXMP4,Th1,5.540375732814527e-05,non-target
PXN,Th1,5.540375732814527e-05,non-target
PXYLP1,Th1,5.540375732814527e-05,non-target
PYCARD,Th1,5.540375732814527e-05,non-target
PYCR1,Th1,5.540375732814527e-05,non-target
PYCR2,Th1,5.540375732814527e-05,non-target
PYCR3,Th1,5.540375732814527e-05,non-target
PYDC1,Th1,5.540375732814527e-05,non-target
PYGL,Th1,5.540375732814527e-05,non-target
PYGM,Th1,5.540375732814527e-05,non-target
PYGO2,Th1,5.540375732814527e-05,non-target
PYHIN1,Th1,5.540375732814527e-05,non-target
PYROXD2,Th1,5.540375732814527e-05,non-target
QARS1,Th1,5.540375732814527e-05,non-target
QDPR,Th1,5.540375732814527e-05,non-target
QKI,Th1,5.540375732814527e-05,non-target
QPCT,Th1,5.540375732814527e-05,non-target
QPCTL,Th1,5.540375732814527e-05,non-target
QPRT,Th1,5.540375732814527e-05,non-target
QRFPR,Th1,5.540375732814527e-05,non-target
QRICH2,Th1,5.540375732814527e-05,non-target
QRSL1,Th1,5.540375732814527e-05,non-target
QSER1,Th1,5.540375732814527e-05,non-target
QSOX1,Th1,5.540375732814527e-05,non-target
QTRT1,Th1,5.540375732814527e-05,non-target
QTRT2,Th1,5.540375732814527e-05,non-target
R3HDM2,Th1,5.540375732814527e-05,non-target
R3HDM4,Th1,5.540375732814527e-05,non-target
RAB11A,Th1,5.540375732814527e-05,non-target
RAB11B,Th1,5.540375732814527e-05,non-target
RAB11FIP1,Th1,5.540375732814527e-05,non-target
RAB11FIP2,Th1,5.540375732814527e-05,non-target
RAB11FIP3,Th1,5.540375732814527e-05,non-target
RAB11FIP4,Th1,5.540375732814527e-05,non-target
RAB11FIP5,Th1,5.540375732814527e-05,non-target
RAB12,Th1,5.540375732814527e-05,non-target
RAB13,Th1,5.540375732814527e-05,non-target
RAB15,Th1,5.540375732814527e-05,non-target
RAB19,Th1,5.540375732814527e-05,non-target
RAB20,Th1,5.540375732814527e-05,non-target
RAB24,Th1,5.540375732814527e-05,non-target
RAB26,Th1,5.540375732814527e-05,non-target
RAB27A,Th1,5.540375732814527e-05,non-target
RAB27B,Th1,5.540375732814527e-05,non-target
RAB29,Th1,5.540375732814527e-05,non-target
RAB31,Th1,5.540375732814527e-05,non-target
RAB32,Th1,5.540375732814527e-05,non-target
RAB33A,Th1,5.540375732814527e-05,non-target
RAB37,Th1,5.540375732814527e-05,non-target
RAB38,Th1,2.2408787220754727,non-target
RAB39A,Th1,5.540375732814527e-05,non-target
RAB39B,Th1,5.540375732814527e-05,non-target
RAB3A,Th1,5.540375732814527e-05,non-target
RAB3GAP1,Th1,5.540375732814527e-05,non-target
RAB3IL1,Th1,5.540375732814527e-05,non-target
RAB3IP,Th1,5.540375732814527e-05,non-target
RAB40A,Th1,5.540375732814527e-05,non-target
RAB40B,Th1,5.540375732814527e-05,non-target
RAB42,Th1,5.540375732814527e-05,non-target
RAB43,Th1,5.540375732814527e-05,non-target
RAB4B,Th1,5.540375732814527e-05,non-target
RAB5A,Th1,5.540375732814527e-05,non-target
RAB5B,Th1,5.540375732814527e-05,non-target
RAB5C,Th1,5.540375732814527e-05,non-target
RAB5IF,Th1,5.540375732814527e-05,non-target
RAB8B,Th1,5.540375732814527e-05,non-target
RAB9A,Th1,5.540375732814527e-05,non-target
RAB9B,Th1,5.540375732814527e-05,non-target
RABAC1,Th1,5.540375732814527e-05,non-target
RABEP1,Th1,5.540375732814527e-05,non-target
RABEP2,Th1,5.540375732814527e-05,non-target
RABEPK,Th1,5.540375732814527e-05,non-target
RABGAP1,Th1,5.540375732814527e-05,non-target
RABGAP1L,Th1,5.540375732814527e-05,non-target
RABGGTA,Th1,5.540375732814527e-05,non-target
RABGGTB,Th1,5.540375732814527e-05,non-target
RABIF,Th1,5.540375732814527e-05,non-target
RABL6,Th1,5.540375732814527e-05,non-target
RAC2,Th1,5.540375732814527e-05,non-target
RAC3,Th1,5.540375732814527e-05,non-target
RACK1,Th1,5.540375732814527e-05,non-target
RAD1,Th1,5.540375732814527e-05,non-target
RAD18,Th1,5.540375732814527e-05,non-target
RAD21,Th1,5.540375732814527e-05,non-target
RAD21L1,Th1,5.540375732814527e-05,non-target
RAD23A,Th1,5.540375732814527e-05,non-target
RAD23B,Th1,5.540375732814527e-05,non-target
RAD50,Th1,1.101605687985868,non-target
RAD51,Th1,5.540375732814527e-05,non-target
RAD51AP1,Th1,5.540375732814527e-05,non-target
RAD51C,Th1,5.540375732814527e-05,non-target
RAD54B,Th1,5.540375732814527e-05,non-target
RAD54L,Th1,5.540375732814527e-05,non-target
RADX,Th1,5.540375732814527e-05,non-target
RAE1,Th1,5.540375732814527e-05,non-target
RAG1,Th1,5.540375732814527e-05,non-target
RAI14,Th1,5.540375732814527e-05,non-target
RAI2,Th1,5.540375732814527e-05,non-target
RALA,Th1,5.540375732814527e-05,non-target
RALB,Th1,5.540375732814527e-05,non-target
RALGAPA1,Th1,5.540375732814527e-05,non-target
RALGAPA2,Th1,5.540375732814527e-05,non-target
RALGDS,Th1,5.540375732814527e-05,non-target
RALGPS1,Th1,5.540375732814527e-05,non-target
RAMP1,Th1,5.540375732814527e-05,in-trial
RAMP3,Th1,0.8841351461729344,in-trial
RANGAP1,Th1,5.540375732814527e-05,non-target
RANGRF,Th1,5.540375732814527e-05,non-target
RAP1GAP2,Th1,5.540375732814527e-05,non-target
RAP2A,Th1,5.540375732814527e-05,non-target
RAP2B,Th1,5.540375732814527e-05,non-target
RAPGEF2,Th1,5.540375732814527e-05,non-target
RAPGEF3,Th1,5.540375732814527e-05,non-target
RAPGEF5,Th1,5.540375732814527e-05,non-target
RAPGEF6,Th1,5.540375732814527e-05,non-target
RAPH1,Th1,5.540375732814527e-05,non-target
RAPSN,Th1,5.540375732814527e-05,non-target
RARA,Th1,5.540375732814527e-05,approved
RARG,Th1,5.540375732814527e-05,approved
RARS1,Th1,5.540375732814527e-05,non-target
RASA1,Th1,0.2688594510370003,non-target
RASA2,Th1,0.0277488538803565,non-target
RASA3,Th1,5.540375732814527e-05,non-target
RASAL2,Th1,5.540375732814527e-05,non-target
RASAL3,Th1,5.540375732814527e-05,non-target
RASD2,Th1,5.540375732814527e-05,non-target
RASGEF1A,Th1,5.540375732814527e-05,non-target
RASGEF1B,Th1,5.540375732814527e-05,non-target
RASGRF1,Th1,5.540375732814527e-05,non-target
RASGRF2,Th1,0.2237482603676374,non-target
RASGRP1,Th1,5.540375732814527e-05,non-target
RASGRP2,Th1,5.540375732814527e-05,non-target
RASGRP3,Th1,5.540375732814527e-05,non-target
RASGRP4,Th1,5.540375732814527e-05,non-target
RASL11A,Th1,5.540375732814527e-05,non-target
RASSF1,Th1,5.540375732814527e-05,non-target
RASSF2,Th1,5.540375732814527e-05,non-target
RASSF3,Th1,5.540375732814527e-05,non-target
RASSF4,Th1,5.540375732814527e-05,non-target
RASSF7,Th1,5.540375732814527e-05,non-target
RASSF8,Th1,5.540375732814527e-05,non-target
RAVER1,Th1,5.540375732814527e-05,non-target
RAVER2,Th1,5.540375732814527e-05,non-target
RAX,Th1,5.540375732814527e-05,non-target
RB1,Th1,5.540375732814527e-05,non-target
RB1CC1,Th1,5.540375732814527e-05,non-target
RBBP4,Th1,5.540375732814527e-05,non-target
RBBP5,Th1,5.540375732814527e-05,non-target
RBBP6,Th1,5.540375732814527e-05,non-target
RBBP7,Th1,5.540375732814527e-05,non-target
RBBP8,Th1,5.540375732814527e-05,non-target
RBCK1,Th1,5.540375732814527e-05,non-target
RBFA,Th1,5.540375732814527e-05,non-target
RBFOX2,Th1,5.540375732814527e-05,non-target
RBL2,Th1,5.540375732814527e-05,non-target
RBM11,Th1,5.540375732814527e-05,non-target
RBM17,Th1,5.540375732814527e-05,non-target
RBM19,Th1,5.540375732814527e-05,non-target
RBM20,Th1,5.540375732814527e-05,non-target
RBM27,Th1,5.540375732814527e-05,non-target
RBM28,Th1,5.540375732814527e-05,non-target
RBM3,Th1,5.540375732814527e-05,non-target
RBM38,Th1,5.540375732814527e-05,non-target
RBM39,Th1,5.540375732814527e-05,non-target
RBM41,Th1,5.540375732814527e-05,non-target
RBM47,Th1,0.0321427274350968,non-target
RBM5,Th1,5.540375732814527e-05,non-target
RBM7,Th1,5.540375732814527e-05,non-target
RBMS1,Th1,5.540375732814527e-05,non-target
RBMS2,Th1,5.540375732814527e-05,non-target
RBMS3,Th1,5.540375732814527e-05,non-target
RBMX,Th1,5.540375732814527e-05,non-target
RBMXL1,Th1,5.540375732814527e-05,non-target
RBP1,Th1,5.540375732814527e-05,non-target
RBP5,Th1,5.540375732814527e-05,non-target
RBPJ,Th1,5.540375732814527e-05,non-target
RBPMS,Th1,5.540375732814527e-05,non-target
RC3H1,Th1,5.540375732814527e-05,non-target
RC3H2,Th1,5.540375732814527e-05,non-target
RCAN1,Th1,5.540375732814527e-05,non-target
RCAN2,Th1,13.7154461289079,non-target
RCAN3,Th1,5.540375732814527e-05,non-target
RCBTB1,Th1,5.540375732814527e-05,non-target
RCBTB2,Th1,5.540375732814527e-05,non-target
RCC1,Th1,5.540375732814527e-05,non-target
RCC1L,Th1,5.540375732814527e-05,non-target
RCCD1,Th1,5.540375732814527e-05,non-target
RCL1,Th1,5.540375732814527e-05,non-target
RCN1,Th1,5.540375732814527e-05,non-target
RCN2,Th1,5.540375732814527e-05,non-target
RCN3,Th1,5.540375732814527e-05,non-target
RCOR1,Th1,5.540375732814527e-05,non-target
RCOR3,Th1,5.540375732814527e-05,non-target
RCSD1,Th1,5.540375732814527e-05,non-target
RDH10,Th1,0.5575215545450339,non-target
RDH11,Th1,5.540375732814527e-05,non-target
RDH14,Th1,5.540375732814527e-05,non-target
RDM1,Th1,5.540375732814527e-05,non-target
RDX,Th1,5.540375732814527e-05,non-target
REC8,Th1,0.3161031814026758,non-target
RECK,Th1,5.540375732814527e-05,non-target
RECQL4,Th1,5.540375732814527e-05,non-target
REEP2,Th1,5.540375732814527e-05,non-target
REEP3,Th1,5.540375732814527e-05,non-target
REEP4,Th1,5.540375732814527e-05,non-target
REEP5,Th1,5.540375732814527e-05,non-target
REG4,Th1,5.540375732814527e-05,non-target
REL,Th1,5.540375732814527e-05,non-target
RELA,Th1,5.540375732814527e-05,non-target
RELB,Th1,5.540375732814527e-05,non-target
RELCH,Th1,5.540375732814527e-05,non-target
RELL1,Th1,5.540375732814527e-05,non-target
RELL2,Th1,5.540375732814527e-05,non-target
RELT,Th1,5.540375732814527e-05,non-target
REM2,Th1,0.417238623329149,non-target
RENBP,Th1,5.540375732814527e-05,non-target
REP15,Th1,5.540375732814527e-05,non-target
REPIN1,Th1,5.540375732814527e-05,non-target
REPS1,Th1,5.540375732814527e-05,non-target
REPS2,Th1,5.540375732814527e-05,non-target
RESF1,Th1,5.540375732814527e-05,non-target
REST,Th1,5.540375732814527e-05,non-target
RET,Th1,5.540375732814527e-05,approved
RETREG1,Th1,5.540375732814527e-05,non-target
RETREG2,Th1,5.540375732814527e-05,non-target
RETREG3,Th1,5.540375732814527e-05,non-target
REV1,Th1,5.540375732814527e-05,non-target
REXO2,Th1,5.540375732814527e-05,non-target
REXO4,Th1,5.540375732814527e-05,non-target
REXO5,Th1,5.540375732814527e-05,non-target
RFC1,Th1,5.540375732814527e-05,non-target
RFC2,Th1,5.540375732814527e-05,non-target
RFC3,Th1,5.540375732814527e-05,non-target
RFC4,Th1,5.540375732814527e-05,non-target
RFC5,Th1,5.540375732814527e-05,non-target
RFFL,Th1,5.540375732814527e-05,non-target
RFK,Th1,5.540375732814527e-05,non-target
RFLNB,Th1,5.540375732814527e-05,non-target
RFNG,Th1,5.540375732814527e-05,non-target
RFPL2,Th1,5.540375732814527e-05,non-target
RFT1,Th1,5.540375732814527e-05,non-target
RFTN1,Th1,5.540375732814527e-05,non-target
RFWD3,Th1,5.540375732814527e-05,non-target
RFX2,Th1,5.540375732814527e-05,non-target
RFX3,Th1,5.540375732814527e-05,non-target
RFX5,Th1,5.540375732814527e-05,non-target
RFX8,Th1,5.540375732814527e-05,non-target
RFXAP,Th1,0.0795336375878641,non-target
RGCC,Th1,5.540375732814527e-05,non-target
RGL1,Th1,5.540375732814527e-05,non-target
RGL2,Th1,5.540375732814527e-05,non-target
RGL4,Th1,5.540375732814527e-05,non-target
RGMB,Th1,5.540375732814527e-05,non-target
RGP1,Th1,5.540375732814527e-05,non-target
RGS1,Th1,0.7500016656201014,non-target
RGS12,Th1,5.540375732814527e-05,non-target
RGS13,Th1,5.540375732814527e-05,non-target
RGS14,Th1,5.540375732814527e-05,non-target
RGS16,Th1,5.540375732814527e-05,non-target
RGS18,Th1,5.540375732814527e-05,non-target
RGS19,Th1,5.540375732814527e-05,non-target
RGS20,Th1,5.540375732814527e-05,non-target
RGS3,Th1,0.4668972085161565,non-target
RGS6,Th1,3.0961212321005314,non-target
RGS8,Th1,5.540375732814527e-05,non-target
RHBDD2,Th1,0.4198817308948606,non-target
RHBDF2,Th1,5.540375732814527e-05,non-target
RHBDL3,Th1,0.0682718583616935,non-target
RHEBL1,Th1,5.540375732814527e-05,non-target
RHOB,Th1,5.540375732814527e-05,non-target
RHOBTB1,Th1,5.540375732814527e-05,non-target
RHOBTB2,Th1,5.540375732814527e-05,non-target
RHOBTB3,Th1,5.540375732814527e-05,non-target
RHOC,Th1,5.540375732814527e-05,non-target
RHOD,Th1,5.540375732814527e-05,non-target
RHOF,Th1,5.540375732814527e-05,non-target
RHOH,Th1,5.540375732814527e-05,non-target
RHOQ,Th1,5.540375732814527e-05,non-target
RHOU,Th1,5.540375732814527e-05,non-target
RHOV,Th1,5.540375732814527e-05,non-target
RHPN1,Th1,5.540375732814527e-05,non-target
RHPN2,Th1,5.540375732814527e-05,non-target
RIC8B,Th1,5.540375732814527e-05,non-target
RICTOR,Th1,5.540375732814527e-05,non-target
RIDA,Th1,5.540375732814527e-05,non-target
RIF1,Th1,5.540375732814527e-05,non-target
RILP,Th1,5.540375732814527e-05,non-target
RILPL1,Th1,5.540375732814527e-05,non-target
RILPL2,Th1,5.540375732814527e-05,non-target
RIMKLA,Th1,5.540375732814527e-05,non-target
RIMKLB,Th1,0.2017245829541549,non-target
RIMS2,Th1,5.540375732814527e-05,non-target
RIMS3,Th1,5.540375732814527e-05,non-target
RIN3,Th1,5.540375732814527e-05,non-target
RINT1,Th1,5.540375732814527e-05,non-target
RIOK1,Th1,5.540375732814527e-05,non-target
RIOK2,Th1,5.540375732814527e-05,non-target
RIOX2,Th1,5.540375732814527e-05,non-target
RIPK1,Th1,5.540375732814527e-05,in-trial
RIPK2,Th1,13.567694247821423,non-target
